,acf,bzj,cab,car,crs,djk,ewe,fas,fin,fon,fra,fuv,guc,gul,hat,ibo,icr,jam,kor,kri,ktu,mai,mfe,mlg,pap,pcm,por,sag,spa,sqi,srm,srn,swh,tam,tpi,twi,yom,yor,zul
acf,3.4304849649104074,0.0,0.0,0.32196454038997935,0.16247082812531133,0.06836901071588919,0.0,0.047276401964962744,0.15456100036301024,0.11895251496065562,0.22537212807923446,0.13512093417228854,0.1125997883781178,0.17883164535216522,1.0781750488287472,0.13518655945566316,0.0,0.2618121641159892,0.07239259617619176,0.0,0.0,0.215776703869631,0.6166090692300159,0.0,0.0909265459995563,0.12077088678189796,0.0,0.146404495396113,0.005495543567981542,0.3960447287289828,0.061880693832389255,0.11481746450905916,0.12890577000424663,0.006799956302860011,0.06074017083139083,0.19881613782090035,0.1440191515900846,0.0,0.0
bzj,0.2662176919347736,3.789777001684321,0.010887792470693824,0.312866867700734,0.0,0.47112353165635845,0.21560616691587953,0.0726317338776532,0.15611875654213314,0.31618799262103536,0.17932411265417514,0.0,0.23903050649408897,0.7373968600232992,0.0,0.14838313756190225,2.1701039232911743,2.048486062573719,0.0949439236849301,0.6622488269125189,0.3247462142730697,0.2420691548974947,0.0,0.0,0.4474537897842943,0.9247045163186609,0.17328146624732454,0.466281556194831,0.18075690402729094,0.45745750697566656,0.6861158684853113,0.7004569482276484,0.05271717779052487,0.047516224735566936,0.6517661234671817,0.0,0.0,0.22584270609721635,0.5964059204686212
cab,0.0,0.01808943178775202,4.52727079327267,0.013741450992759141,0.0,0.0,0.05386397986734259,0.0676738313394214,0.002565378236118576,0.20075783741549458,0.05731267884594615,0.0,0.13574765714955817,0.19182042991304016,0.07617324592573915,0.0,0.0,0.1599453208841446,0.1360128205570117,0.11172162549286035,0.0,0.034073809900695196,0.2122482824118661,0.0,0.06971158300421187,0.02332132417105548,0.12606852138280455,0.6116963333581484,0.15500452946875853,0.10509870072597494,0.2164537632595227,0.1615322431881463,0.18023208687154835,0.13486439995438992,0.0,0.051290230654204905,0.4121270480361332,0.0,0.033369757697510494
car,0.06654770298642454,0.12553612933426805,0.269972328486368,2.591766760439228,0.200371613587647,0.20085046535768392,0.0,0.2546377341738406,0.0,0.30690739747551987,0.2703518250392829,0.05612633704336112,0.376551943462605,0.0,0.0,0.0,0.13899658203265197,0.0044940452982533685,0.14662639039842418,0.3688930577319205,0.0,0.27353262592764516,0.047565539409099244,0.08774536481410777,0.3224886599618113,0.0,0.17845002649656205,0.35088578382366276,0.12789139425185425,0.12369562368418663,0.017528031522882515,0.2849453133260518,0.1770195889656332,0.0,0.0604354202530093,0.05663569098269061,0.48424283204606233,0.0,0.4474128465469871
crs,0.42073737721371174,0.30502127142615443,0.338713879886523,0.4985619811639168,5.047047697732353,0.19569021934271014,0.04326132717918796,0.4502402470922693,0.05714466907521398,0.14820777935471163,0.8985453346297501,0.2944697122240285,0.4334908177725847,0.14378327950685232,1.2166857457555693,0.0,0.0,0.2516500662924077,0.2908579985110249,0.2512488383103655,0.49923893272121234,0.2922427277224475,3.594947298984545,0.33105935574016954,0.12195089731189235,0.0018932699918199347,0.46565361669328276,0.6722386459473304,0.46303274942379247,0.39959380713645665,0.21782784451625936,0.22923635456766966,0.0,0.15852732871127717,0.4751210666717274,0.10871959308320811,0.244502433570716,0.09437581833029718,0.4273976540693418
djk,0.0,0.10449137919828999,0.07173125167450678,0.34006180991967305,0.14144749010701396,2.8533512645791763,0.14652893652340993,0.0,0.2549475504538101,0.08849913045128766,0.0,0.3229397893154875,0.15907424731706676,0.12939396155400296,0.014074888370503302,0.43923633511433025,0.1358440197222066,0.4595457913635421,0.06485902035741198,0.11002306716049759,0.2425711920456699,0.0,0.05111855082346395,0.08967921206869356,0.20289988607118126,0.2272533588137975,0.16161049873613642,0.32794126589688943,0.19858309711201017,0.30082148042164114,0.7814347977045308,1.4165520561584053,0.016466124043123642,0.0,0.3004193813935121,0.139368343942035,0.33353440449461935,0.5692249009555681,0.40175097004509297
ewe,0.19515638924731604,0.0,0.19714137593404146,0.09288496090099763,0.06758939955897603,0.23325132569880047,2.9877393630945317,0.22461136206322152,0.21376442892135294,0.607850460959396,0.1699297854017825,0.12133549540536315,0.3404787990513114,0.0,0.02780168912003944,0.5199837509103542,0.29565810300372775,0.33224133305163583,0.13296313388156022,0.4343977311406615,0.34903719749173945,0.17410465474455172,0.05557976805310627,0.061949711355230974,0.20679223198309593,0.0,0.15666893069317922,0.6413626549702744,0.20133796781313684,0.5072075357911618,0.0,0.0,0.4191202260247664,0.002825066655914199,0.3168158941375747,0.0,0.0,0.334219572782402,0.1753623441113792
fas,0.30998289927600986,0.0,0.0,0.003601781085679434,0.12228982266032062,0.4258366891279639,0.0,6.999909258029744,0.0,0.0,0.06765165665728645,0.0,0.0,0.2389767213609808,0.41200851987851195,0.32288766391619106,0.0001498745916039823,0.14050091914478102,0.46917517547588616,0.0,0.1216916900011622,0.07888194096007872,0.0,0.2614928528718439,0.0,0.0,0.27719328258197784,0.0,0.11108585082198275,0.0,0.0,0.0,0.5106876434234255,0.021351250134081567,0.0,0.47265884869191765,0.7054493001809714,0.4784778991404899,0.313729098961808
fin,0.17834956486588105,0.0,0.031912905611834574,0.3762979358338363,0.36827325127394417,0.30523974052592173,0.06738787601059748,0.0,4.574428747756183,0.3502428731486251,0.04388386153754453,0.1380963639221573,0.2613210328898905,0.12278019708691268,0.15647526309993687,0.0733368319976524,0.44740443626948867,0.027007910458653583,0.22921440747130362,0.04253735430971517,0.37950543571130346,0.01938676847568388,0.0,0.12922420355988784,0.05663748655718592,0.0,0.1706943348995793,0.5646318348744863,0.0,0.18707392315635474,0.10745332570459709,0.19426934547285235,0.2833177842972976,0.08398193631755912,0.14913357023899287,0.39802065111287455,0.3240901981407589,0.0,0.06996168507044231
fon,0.06457779893405124,0.0,0.024226940843186995,0.0,0.0,0.0,0.015173279369509629,0.02848649382730173,0.25967011878686996,4.71088385253559,0.0,0.16616977563788993,0.12723042067123025,0.0,0.08274955507676474,0.05554374388603023,0.07767663463234697,0.03722193669599427,0.17915323038794284,0.17513179787389177,0.01903288723800678,0.0,0.07642365315677146,0.09058331343112958,0.21000116728867546,0.0,0.032710741336789084,0.4022381284046439,0.29474374714978957,0.17250132904581328,0.13381702242079996,0.0,0.2715636295704176,0.09302907837844465,0.0,0.0929285734924381,0.0,0.0,0.02806216767302061
fra,0.4010386413339404,0.16483068477555207,0.06415871118781347,0.3545972666266053,0.3829112453298755,0.13911841971905936,0.0,0.20249049057042257,0.5804204072111752,0.16379513153519198,11.777047325058849,0.23357652529332462,0.2097884230735314,0.07147138312275736,0.5145743920868284,0.22932267249986893,0.17556593060652048,0.40506243443060796,0.22573777445955479,0.17114254745361812,0.39387362792006897,0.21441405503880695,0.46185601711450275,0.0,0.5977540819775502,0.0,0.8569398922163849,0.6099008136662576,0.36879532379747104,0.5078068030996619,0.09786863978828109,0.19733868302172475,0.5131326341558058,0.0592824325781951,0.14874964908757704,0.3078804607280876,0.4204261128845026,0.3491173048857892,0.0
fuv,0.1279349235953262,0.03199824892002745,0.0,0.17587713516944525,0.34831678706853886,0.40621567960215366,0.033626275758280144,0.2730052485637966,0.0,0.12356390126288908,0.0,4.442370259287326,0.1083045740438866,0.0,0.14490871425538998,0.0,0.22969032485536722,0.21302544200893436,0.11585064961011682,0.316747939967696,0.10075352833817419,0.2384266292396795,0.0,0.22152166230103454,0.5207951306920293,0.0,0.3233161014245507,0.8416731126434174,0.22572785991025945,0.6083362365867391,0.0,0.02845824447275902,0.2369305331835534,0.09938427109564962,0.025623746342134268,0.0,0.3125452888339044,0.06188356031797859,0.1721430803262649
