,ace_Arab,ace_Latn,ary_Arab,arz_Arab,bam_Latn,ban_Latn,ben_Beng,bho_Deva,bjn_Arab,bjn_Latn,bug_Latn,crh_Latn,dik_Latn,dzo_Tibt,fur_Latn,fuv_Latn,gug_Latn,hne_Deva,ita_Latn,kas_Arab,kas_Deva,knc_Arab,knc_Latn,lij_Latn,lim_Latn,lmo_Latn,ltg_Latn,mag_Deva,mni_Beng,mri_Latn,nqo_Nkoo,nus_Latn,pbt_Arab,prs_Arab,scn_Latn,shn_Mymr,spa_Latn,srd_Latn,szl_Latn,taq_Latn,taq_Tfng,vec_Latn,zgh_Tfng
ace_Arab,21.498804779111207,18.721088596661897,13.471871027162537,11.491361617074991,14.493543944154485,13.261583021964176,15.654957576237368,17.397537100682424,20.63824944062876,14.661221668131372,18.175106746562204,10.416816592740675,11.589786198945395,14.761020825704858,11.45716351704031,18.36279173886521,10.746891887871563,17.731980351849867,9.443693974216021,18.597428998154466,19.42498629449435,19.664939489196463,16.705753058329172,10.665193712687422,14.65047914856851,12.601523297192907,13.106495203543483,17.43880501303713,17.83977881497373,7.911517056594812,13.249473913761648,16.117111436589724,15.57183031313707,12.451903694256186,8.822179767246393,16.988288349068302,8.636085667940485,11.215411829351787,9.28238170451884,19.984548077321946,15.587640637846691,10.787503990523293,14.27956854062635
ace_Latn,28.897710974050867,31.636625187837915,25.15884100795582,24.306888519870963,27.29623166112527,27.91668234861596,26.530393409581553,27.969095175385927,28.99396510997962,29.184569983352016,30.03310859359588,26.373279007707044,24.965664299205713,26.86673923497802,25.293924403716815,28.597645023884148,25.57372921772418,27.98763933980758,21.60251832854455,28.567829631931858,28.745185017006502,28.41385959634348,27.235320131454642,25.185909790258563,27.463004588392902,26.41772665340863,27.087204501109152,27.44431148587735,27.367869343823457,24.615645512123304,20.19151362772633,27.44132491664457,26.7125235812917,24.547234614797322,25.225747681243,27.715078859712484,19.865700368727126,25.50902656863518,24.900278054908856,29.016042593240265,27.074020113378396,26.340154182356518,25.856496733270873
ary_Arab,32.969891582438635,39.18841525822466,37.97832133431114,37.28746092079559,24.940903586612436,35.13835491589314,39.82674905604209,41.694639563977844,37.16940422510092,38.43802561608495,37.79605649575239,15.266255290361471,17.000820135776227,22.696731899898246,34.649488076289856,34.431965262180555,26.894410221569952,41.28871212929611,31.29120988655873,39.44544964394074,37.67555391242448,36.77690965048233,31.372802169628788,34.888346821141255,35.134897624488374,37.04545999691422,33.437545216534495,41.78394539189664,39.444027802024465,18.131339952397315,28.580733939531655,31.34748081947164,37.349616458153356,38.73233942547513,25.94980608079617,35.28229622000924,29.540230730797933,34.061706376456776,30.608617405323272,38.143847362638546,26.071024038587026,37.12067930093737,22.46276104546705
arz_Arab,39.77352340100285,45.2437399375859,43.918076351519936,45.09092353657482,34.68059807930561,42.44439519187107,47.53084876203314,47.62161472286338,42.217393791540985,45.258715479522735,44.81454564431816,38.85719871758251,32.787718967289635,31.99866765157044,42.264146933326195,41.945311833727054,37.44270629898035,47.92406101642609,40.87653472324272,46.38658078612316,43.93512314128388,43.292473058067586,40.13852697111813,42.50911359244808,43.20773016879238,44.2173527710543,41.60796523240977,47.89215193048214,46.05131910476555,32.87832708712391,33.113857753294695,38.2696733116996,45.28762895619549,45.66995369672997,38.61716158114048,43.53003062394885,41.23539530586002,42.08482762359474,40.65526560575897,44.25009500699106,33.26169557697764,45.57950654577333,33.93506619385826
bam_Latn,18.916917841357762,20.210894748812205,16.228882308639974,16.13867228215607,18.618296509363155,17.967574629501364,18.8282383106087,18.86770206599074,19.892752006525242,19.037159785478327,20.619632501945354,17.135840200612485,15.84119129469693,18.681390085410964,17.617122878043524,21.052220460653956,16.59030292085532,18.82238741807901,13.8195548612498,19.211427108979805,20.157716840546826,20.72567081024542,17.5203084067875,16.27640917325178,17.489424473954777,17.569559956234322,18.0355953615278,18.679629550969555,19.45285935758687,14.719977596266423,14.943518576797224,17.088881673690544,17.833405037314517,16.163489628882857,16.665614944180223,18.909032745110785,13.373699107216039,17.358893307909128,16.27096171648966,22.44281116208036,17.732256942442433,16.67874189443535,15.270242881806617
ban_Latn,35.42582447882689,37.167236301527105,33.44856228105049,32.00825263238263,33.282236140718666,37.087102197948866,34.56299371877375,36.49314332342076,36.054039731858545,36.82525599070679,36.029753560416424,31.72755076340007,32.78553177493439,31.143193640201233,33.41265826638304,34.70223557319228,30.886139788223275,36.46283814394553,26.496743705026866,36.42417147379408,35.987915043870004,35.258709993243805,32.94606394955029,32.38138198639731,32.814357211901566,33.51828936336152,34.77281890106738,36.979809042710556,34.71659124733881,27.563154853368648,22.22574616748426,32.635817448052315,34.43502620581721,32.161846034713086,32.743428434632385,34.77953306512061,24.743888663895603,32.709496429825094,32.93374001578847,35.67565498263651,33.04262642720074,33.56936580666654,32.00292715410904
ben_Beng,45.05619576170265,46.26442606605851,39.98893929172457,33.60704147675116,38.662330590812466,40.648884498554736,48.63603856442871,47.12026492728809,43.8784714644389,43.66772575870936,45.13074001124238,34.472350699086384,34.35245061897129,34.43083773543738,42.24244974014735,37.18860921335096,35.42869001725025,48.398235878149535,21.937784434750643,46.89860872326205,44.58690285653382,40.40044208690381,39.73159510181179,36.30925826686586,40.33152312847619,40.68927926263912,40.82255193071871,48.28417055297097,44.39122305421947,15.749624764736382,21.55414521795346,39.10169168934385,45.62133534900872,39.6202942258152,29.566316374033775,40.53504922994007,20.612097625595275,40.960944494678515,29.85724916335969,45.547481213350274,34.28837653961976,39.25114243015961,18.52874659484905
bho_Deva,29.42613908520259,36.90450351347893,28.850254802620995,22.045786589704893,23.809816670758842,27.204484873861652,39.300377614708395,43.88668780847322,30.917207883610477,32.236477747728706,34.970377691417035,22.6034236795821,16.227828857550573,24.411521435666213,31.387149825083334,28.354680147589605,26.858982478494358,41.73332563338593,16.309124204689734,39.752856341810556,37.924951539064075,32.621151197850594,26.76913148766366,25.475875550785105,25.665433773299846,28.21327113103933,24.49188312962552,43.84689128309368,34.671638703883204,14.057335260921766,24.091678654899663,19.030268064186746,33.983190012464995,28.008266054007958,22.858537193438018,25.688872656420873,16.90197451264421,28.52816482780564,18.75704871927506,36.06770232298658,23.727860782099015,29.785220181717005,25.930760581149144
bjn_Arab,19.873077170414014,17.90930278545703,12.532539144541616,10.975552197909526,12.09256867209351,11.068782382736678,14.824018319066635,16.997399176997465,21.4765721020486,14.73256828485225,16.237306603915115,1.4377674737425827,8.613504829702626,12.595501143330473,9.549667182591627,15.086229207616503,10.038607429152831,17.31319753779866,8.857199420825566,17.720164477629986,19.182329991021515,18.263704915480876,14.762996849954751,8.688895875471065,13.089366717222523,10.633148898626727,9.77750556375926,16.615797446363516,16.94005655478857,6.600330166139267,11.538677685647556,12.830757799786992,13.825398928464615,11.657267854471604,7.896792927608399,15.67990539009744,7.358498360450451,9.616913804514576,8.312045052501613,18.616290369597305,12.514551543426187,9.442798534869413,11.08845674372386
bjn_Latn,36.706566436469465,39.91357152809472,35.99699340687949,35.542229904211645,33.460813082175584,36.115223479197276,39.005329457351415,39.96571847422848,38.52225746011828,41.37047435302785,39.26398440344266,33.08158351006904,31.195925746365056,34.8472188247033,35.02727693693486,35.90208924733888,34.21854681579277,39.672980084613435,32.01438291058448,39.20808017559843,38.051128133753394,36.2225163571857,33.852017851206625,34.320425627783955,34.204401372677665,35.669930688944405,35.05928581926698,40.28255490126594,37.22017986890426,30.98675458464386,24.494004929934814,33.84089815883465,37.68450776104749,34.584490571041535,34.08294370433103,36.52636920214226,29.12663882982262,35.033859877138504,34.86465624779657,37.44214628839686,34.466623563545525,36.48478913183032,34.89667351370793
