,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
bul,29.677540583256683,10.69139513252666,7.535399020552785,5.515070435297435,8.810466303927688,14.15876246840523,4.908692734425241,9.055395852570367,7.624396802522766,7.61121714323577,12.20173988311786,6.784354423615728,6.073375728728638,11.062759058278195,11.96824936345862,5.18627292727235,4.994198226834294,11.89549356429457,11.46350714826521,11.90628175184264
ces,2.0246440603683866,17.63002417328113,7.82212804248371,5.063569457767976,6.917534948527125,8.627431350923018,8.168198107691394,13.4956955512544,6.693165039953322,4.176562821965848,11.797020216988114,10.466695572272327,9.205955059412853,7.841863821389127,11.324115197769446,4.8907143579151295,5.547882509343938,15.395960874348052,10.108137893007756,10.944928713917712
dan,1.1329173422325323,7.742734644105336,29.806258138719716,6.035918255850166,9.523447740089074,9.475232717914052,7.430612037350465,11.504304982822696,6.960157630496236,5.721855997578055,12.037486844894442,9.98480174411162,11.017140991814797,15.840949996078962,7.140066012262832,6.2434224116963275,7.578830071455581,9.734389299978858,9.013595685319936,16.37198700998774
deu,0.9608402786514033,3.46926197095982,6.546886536224903,26.465389807604122,6.777790767709835,4.037717306188225,4.291111278398603,6.011189372788142,4.341183026139757,3.570236212080723,5.87263929469239,5.138765229890054,7.9683066990374005,7.006070417915922,4.777428429494657,3.3699067863159216,4.721634446570219,4.924959412798731,5.399798013506982,7.143191028780064
eng,1.5132870231943458,4.22586503235252,5.688975949335222,3.218640949066816,32.48982367184177,5.390991184417995,5.507028788737821,6.266061639276489,3.615287205201798,4.7215989005688,6.157620518728489,4.720252476553681,8.870585235677321,6.785727842908577,7.1803903502406365,4.696111899771588,6.81419502852075,5.654099749633122,8.144032648510569,7.855397886001586
fin,1.4949066836129719,8.315674817831622,7.93994558523411,2.9158799298335825,6.830877088046449,20.871491986183027,6.943466090308173,12.136678348558034,4.3025160360155015,4.888569286801739,12.224333458277465,10.930885264299123,8.06737582778068,7.9110482965241715,8.690702068415508,4.002478440670325,6.142754653948257,6.465494840671231,9.295051953454472,8.784715462066405
fra,0.8786466206671999,5.554479324426243,6.169497076950182,2.233161727776874,10.31917965948749,5.960459761121654,27.12664794940343,6.919597565307464,4.054214277762947,9.05461493306285,6.569035835399209,6.087147503297611,7.385359575446173,6.458174834376005,6.47701318609952,7.798463714239379,6.706109067900289,6.308923671639713,12.132550386323443,6.381706603382645
hrv,1.3141494583146247,10.44600537799693,7.720626662247489,2.5369271701664373,5.066175295376779,8.950134050716317,6.08504326005634,24.522344188846834,3.734686735398714,3.165062178765771,7.764519606168414,9.014690171240966,7.826637789854722,6.741425725378282,10.81507655566762,3.2394863830174385,6.983145265882976,12.688799858199204,8.710255296029475,8.736916269760147
hun,1.091430801139644,6.96072640318551,6.807046887303766,2.6304716933656556,6.020697569782045,7.816476618777562,7.300930490932238,10.966748982353417,22.697782657567988,4.910974504957066,9.73538552465272,7.831452471462656,7.565841930291881,7.795757556157012,6.920133929102566,6.7137871889803735,4.711035415713181,8.759769611246536,8.73853133763247,8.540134602047958
ita,1.075089255880095,4.818364192996298,6.019788415848289,2.6786430264322894,8.809161555230144,6.560889665215351,9.009982022274741,7.419795171747317,2.677483524026462,30.007632070582112,6.672976247920174,5.753052470148109,6.7575431504015775,5.952232576483134,6.821202563448494,10.306984238614849,10.090317740559893,5.84518547433293,13.615744070504764,6.6964956133458085
lav,1.4504564610466537,11.597036967913038,9.016842857990776,6.666044473751648,8.249387837171891,12.037447118210315,10.135955527013591,13.21911981051531,7.563552129653109,7.013258893135439,15.497084910543132,10.644663424627048,9.397259345926127,10.107499536741857,12.231414160148423,6.093855182908517,8.32838289180971,12.784639670875567,12.286136905749654,13.145147010214773
lit,1.6914769781364585,9.613821027503953,8.687382009163523,4.675049266215994,6.948139184852609,10.615297712274808,7.5357116233933805,13.451688785545288,5.129499042907365,5.242418107470023,13.49808269157001,19.21786907205924,8.203684743288465,8.702370847818393,10.869388454442165,4.39906674141843,7.085916230011301,11.378036825298603,10.606335583201373,11.547908137631675
nld,0.9077875025687999,3.739339880393283,8.24708094755606,5.215087000171121,8.64642037419655,6.680983599805764,3.7121599094067417,6.768431002626805,6.224572521521835,4.023592444385997,5.504597373024004,4.76181159885672,27.260118777191124,7.597011257302366,5.542930385495413,3.973705198262789,5.23649786605593,6.585096836304155,7.315934359392746,9.42940535067019
nob,1.0657928796350593,7.383247219295449,22.38382338445242,5.5940474717225595,8.947170233506077,9.364119825719802,7.179077073347874,10.92231575925461,6.949167917638959,4.918758045693332,11.356944255662805,9.47667283203864,10.420095257267796,18.13447469141216,8.035195767199076,5.892263233860719,6.874059920838288,9.364313749804367,8.235716634721069,16.901643637959243
pol,1.2788574772557368,10.684455373376016,5.543317291728444,3.6859288068995606,4.811794059171202,5.856135099710435,3.479357055892963,11.765818234393764,2.886173310379172,2.014614080911328,11.735140087325762,8.791972337409826,7.0117420467707054,6.274479402678071,18.00757647750362,1.91878279100885,4.432614610382715,13.024689873205409,7.141268674080667,7.293832828964747
por,1.2583436629871345,7.141109409090153,5.9211739811114885,2.2132231130636852,9.125573005008166,7.300135031522768,8.530528337797733,10.48009067966545,4.508834218517762,12.294709178139254,9.879086228430282,8.686509348930322,7.977110428227524,7.022146414028409,8.128168855218489,30.223277921461726,8.943745284289676,8.09859631115065,18.186928300318993,7.076457578082182
ron,1.861010227965311,9.098668180517336,8.60807408203225,2.7722739192702317,10.123626257424025,8.73813673259752,10.057855141688218,12.227587645845562,4.8505675534579105,10.766505010642451,10.843201187059783,9.795064631703172,8.674774395618892,8.1917120174925,9.851768508539411,8.841681568134318,29.73076087119488,9.742698026836432,13.61152174169535,10.684197254644824
slk,2.1822549407154184,14.900098162241829,7.7881206208510525,4.450806948535801,6.753098988761348,10.057298173480584,7.980504598636985,13.257118843558063,6.328661051144996,4.1798686959079,11.394548199127847,10.565382374604061,9.047370861237228,7.991095645165059,11.482673003593556,4.758069732262498,6.271800677246224,20.142123035645223,9.59101785546412,10.789411795372201
spa,1.0150629770415955,5.668538045740239,5.693564630839223,2.3413627142610043,8.925326070951781,6.432257899976943,9.570627379914644,7.568750407703797,5.226615828538659,11.94509805089538,6.776115244309092,6.721200313934794,7.813966977442961,6.208375493476763,7.077326382741464,15.992616734549525,9.860014608626319,6.486621838864108,30.148485369602163,6.857807049338394
swe,1.3749570582778492,9.405972249632233,15.665645087709438,5.7118435628999595,9.753288348131624,8.914756911263186,9.185575992433128,12.644823038964153,5.891770690950875,6.835310498397558,12.401915604772618,10.347822526298241,11.97254442818827,12.367516415311814,8.862662374027803,6.817626719007445,8.043357821838876,8.386289253964257,9.66052186069923,28.601286522193227
