,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
bul,8.74385985555168,0.5234001579597076,0.6433644285403621,0.4667974879500296,0.3893913015943144,0.609953556859677,0.4874605246364389,0.5917687360551989,0.6733608865089709,0.5132090675454,0.38278340629759733,0.5811861462441255,0.301951871600694,0.6143443914296581,0.5916238455819554,0.5099669495843714,0.4625712173606605,0.6469851035149343,0.4557188128572146,0.690710063563816
ces,0.664246777415374,3.2699928110311474,1.0711611015484492,0.8788895347677164,0.8348321393414972,0.6085265689594022,1.1317931679940871,1.4944103267044742,1.318734711624209,0.7712678688228192,0.5595305511752529,1.075755309929548,0.9618346176506916,0.5594012195151077,0.9757347956074549,0.713082963466436,0.7759060440383794,2.5399452719130586,0.7847381254626185,1.2822904956419416
dan,0.6207550724086216,0.9422094583017299,9.058922471736622,1.2923061772202853,1.409449127831322,0.8995105491654068,1.2294192584668011,1.7802747031421142,1.383493049221099,1.0646049382578768,0.6461488273833101,1.2273484568990192,1.5589921138624123,2.779843561867285,0.8038760404344439,1.048587656091411,1.4251800977711,1.1873629273003672,0.9727756663818882,3.2031404394641454
deu,0.5836870012099697,0.5182886817639885,1.4127007994535712,7.362062368061222,1.2144746653597032,0.45918248822505153,0.8820879354783046,0.786621493224589,1.144869305460872,0.8522967505233803,0.39512728184333246,0.7311879946932007,1.347225833216084,0.7857663660918266,0.614669904823258,0.834085960139542,1.2360633719356096,0.7242387954433614,0.7886308877989219,1.6467773570863986
eng,0.7217133583980091,0.5885253974087717,1.7880697051795025,1.1083426843950512,10.296337931507738,0.7284619738382332,1.2702678317186584,1.0570375354034576,1.1560024137026053,1.1703172478530364,0.29588297882927933,0.7761594520099178,1.7542167144996184,0.8784692425870524,0.8173122825133994,1.108265548499742,1.8584376800366817,0.8867985246201249,1.3578836185165173,1.8198019755992902
fin,0.7039396975216299,0.8784499489682299,1.2280206805247313,1.0117852097502102,1.0822792443234166,4.61370082086761,1.0906176303330106,1.4714853748133723,1.0588975625087111,0.8796309783328029,0.6456883718299941,1.2252104371523378,0.9951543450343884,0.643318556071666,0.8510328342118737,0.81647726414116,1.083046092525349,1.1098837805015138,0.8253338598087188,1.8189824068805822
fra,0.5068462699340248,0.8159008365728242,1.4019012501190522,0.7633478924015968,1.6696046283024033,0.6399289106893323,7.736132622039657,0.8494496118164969,1.1031574048493364,1.4144359328414464,0.6143685485898441,0.8406866986498245,1.2283174519908457,0.5729477889117632,0.6699284027973443,1.4466130836651885,1.5021841508918687,1.0445168334158004,1.674712373113295,1.294761855913414
hrv,0.49834596960426036,1.509605556826211,1.347212508712152,0.7896713034493519,0.7620688076680308,0.9200415537518308,1.064460464583169,6.001283442783667,1.1211891320977252,0.9138211666249888,0.5179975009198738,1.628886834345393,1.0499705712640188,0.6448534520610165,1.0333399967043286,0.7049191898285987,1.2400798865710891,1.8442517148636322,0.986235391821041,1.3917503867966508
hun,0.519823579040193,0.8753311352201578,1.116393364461455,0.6391804892465631,0.7332363386669117,0.6732336990486534,1.082500239265038,1.227377658926329,5.205493538957044,0.8273593404282785,0.5108785192193953,0.787116389230779,0.8143731790400227,0.6973693120645551,0.6731743920364313,1.04795839660155,0.8853334012802745,1.0372567725622155,0.9763387525694976,1.2383188097971025
ita,0.6402537516232115,0.724952759708224,1.4896388240702405,0.8404492737303508,1.7115931658922166,0.7064186137604189,1.627016978775729,0.9929112408652556,0.7690105742902993,9.020948115321515,0.46756457124368656,0.8484948427055806,1.3067753441972147,0.7552804022143523,0.7672259800998321,1.9555864072435354,2.219477916587509,0.9748295690138945,2.093598960082138,1.4753260436989064
lav,0.5477399674574425,0.8565904320364132,1.0872063838489507,0.8981065874430927,0.7425098085897904,0.899966281108362,1.150605404037863,1.4547298712246077,1.1459357624211746,0.854407178778347,1.9119967237554703,1.2660583583071048,0.8519858717365013,0.7531570277938161,0.9432218783346491,0.7429648686941789,1.124033595524113,1.0401260076997374,0.8590550361570818,1.3107268820051152
lit,0.5798575493371094,0.8040355338915796,1.0578623054770133,0.6725280561082458,0.6859118333530285,0.7700714736840338,0.8908830206773272,1.6466224570383152,0.9598315956979432,0.7847031937605666,0.554904500007243,4.0168204324343435,0.7502409473670613,0.6253539807470893,1.002205333324034,0.6642089240500462,1.05241482637265,1.083625222981082,0.8288374844100809,1.172737055915393
nld,0.4779837321655301,0.5333491044826779,2.082481595531304,1.376420726121099,1.6643668055802867,0.7372659167942482,1.013995283422092,1.0256904091207493,1.327965124915399,1.0112884183437516,0.26432722914213624,0.884859829267938,7.042757673538965,0.9345150231862801,0.675215027576484,0.9629884482632975,1.5074303204674295,0.9458755850492899,1.2050033633148118,1.849155185780235
nob,0.6412326166168241,0.9428810517052657,5.831841359873526,1.241492703963139,1.3761053386548443,1.0494139263178983,1.1651815499650104,1.6734306661113099,1.3945245821423868,0.9876437371309923,0.47977128611079156,1.319681066677216,1.6601929874013446,3.7331457099504224,0.815723318992408,1.0907684143102538,1.4682674462419005,1.2107356353474088,0.9423938568249007,3.270102512425554
