,arz,azb,ben,bqc,bul,ceb,ces,chk,cmn,cnh,crh,dan,deu,dln,dyu,ell,eng,fas,fin,fra,heb,hun,ifa,ifb,ikk,ind,ita,izz,jpn,kaz,kor,ksd,lat,mah,meu,mlg,nld,nor,pck,pol,por,prk,rus,som,spa,sqi,suz,swe,tbz,tih,ttr,ukr,vie,wlx,yue,zlm
crh,0.23035473901456888,0.128167357262343,0.045082184885298096,0.16141514586693428,0.47867987675878043,0.05225852222610083,0.46957814722007046,0.15511914542200667,0.024341523110761806,0.3788019456541215,16.105278526630663,0.36612867944885064,0.2433660452133735,0.180596176731085,0.09084642642061334,0.21125000713810613,0.11523851707351632,0.04941753915611436,0.6550514487024449,0.35070030265646845,0.1815574710807777,0.6260594654004281,0.2532795941611569,0.14527885556883186,0.01888330363083935,0.15311991054364035,0.37455575846198946,0.15323588130101926,0.4676923186932382,2.0145131639449296,0.14781408242875974,0.08960842942271485,0.9472357188017593,0.22578522935895062,0.1651000214315256,0.7794569038755452,0.09991188279071286,0.10017213263311119,0.3876807592786282,0.21425393277404098,0.3957986669087718,0.020368768075060273,0.954748491303188,0.15776810445717948,0.19259924866334827,0.7136834932219228,0.4900376745847134,0.2895062963174115,0.22493492339416338,0.5090738037689799,2.548449995203748,0.8088157758862448,0.08918768824772165,0.22103848709427862,0.03501294316251436,0.5001349898266944
dan,0.9525755326665872,0.7990148523281055,0.6182121903173649,0.07905159664930704,0.15058210835269123,2.0885900828799913,1.2274274973822905,0.6463932428431384,0.2522638192666099,0.051876500996221014,1.7850177160764236,10.997511701958356,3.651349888392537,1.3837663928672774,0.1516634492447253,0.5833182325414642,1.9455847919790261,0.12210847786588976,1.9113272628668623,0.9581142130984495,0.14696981857984248,0.5688145342623947,1.6008062288047136,0.9569030387632635,0.423156919491544,1.6875017167621813,1.2662020208585665,0.37535615235869885,0.13631935797082897,0.5614439090281935,0.3421507618774412,0.4184825838780488,1.364291238741749,0.6431946433349623,1.2156596132143256,1.0761310311118806,1.9880772543393872,6.122369604042828,1.1038120973623333,1.0211147312156963,1.161518132252411,0.17116309622728576,0.32188918138502404,0.22177203159035982,1.7805846788989959,0.6071544339122934,0.9371807422766244,5.133089606682085,0.40203281460081697,1.2030172869272937,1.4794795736928055,0.41214452378071803,0.20259641253039487,0.20766552951521466,0.08851972323394937,1.4991321112918052
deu,1.1261107969781918,0.7816507190238328,0.6856857201985939,0.1174737085083297,0.46417813596058605,2.173282128239474,0.884321579552357,0.6601458627560101,0.2504390813409641,0.017733908405985044,1.663749958621284,2.2195518761862787,14.856628851420371,0.854551024956447,0.15862275932929065,0.5991840358044329,2.3647745607870214,0.15822267570562132,1.508997297190822,1.6213711310953831,0.16161467744536473,0.2799144613336194,1.5321229728260353,0.5306014783520651,0.4204114466200595,1.3146992203336756,0.9095313446138804,0.22226745562794717,0.1753789651691595,0.9317075171348528,0.2627903305779292,0.4199313213204032,1.4110066469112,0.5462390594335211,0.8548024336402502,0.723796990659606,1.9367730500379519,2.1409208366088257,0.8921416070545363,1.1008341405396538,0.8540358814860156,0.20210107018130855,0.35393582193670964,0.15646178257272703,1.4413888353602267,0.7881955886368768,0.505541117013015,2.3363450059545294,0.532366473466727,0.8557978223868246,1.491467071081502,0.5246506444054855,0.09479112981971989,0.2001493233978856,0.10592386068072356,1.533340545912715
dln,1.1740615762043396,0.6930468365495689,0.5845724179015961,0.09468064588002036,0.275081269803287,3.060537512843025,1.3077777047450996,0.76477967223575,0.23596343073523546,0.2048897181565282,1.252845113723718,1.5733959665019335,2.44767198041263,14.214437852660874,0.20069496341735893,0.705861579792122,2.367219931499626,0.2836899738276327,1.8896906763328771,0.911564345584449,0.21025596320742457,0.5168791297086123,2.323652435849903,0.9865665328638306,0.675085991221563,2.6708704673241073,1.5403199193918689,0.29535250125548385,0.3448112778456956,0.39789579936465214,0.394210980584177,0.7804113340381716,1.4703223353921158,1.0503116375748187,1.666928108522482,1.4454667151225966,1.5749280972687132,2.103165885439719,3.630949217303066,0.91479170184834,0.9919320125285809,0.05618965299969945,0.11955985311358289,0.28884618390463007,1.8052649760377155,1.017706126177903,0.4366412815359499,2.3524981886014333,0.18114671790809872,1.110865689549693,1.1680586674595765,0.4107001211901061,0.23502061849607397,0.15379299959533965,0.0921737321815956,1.643578041952345
dyu,0.9554018157003343,0.7363103519906107,0.43125758497055877,0.6287253514874915,0.14560801897377879,0.5345305817214139,0.4509135669584621,0.6563547815592566,0.12238890086323925,0.01349788240631004,1.5920834607824785,0.31695518402916145,0.6239312387671506,0.25934202188155014,11.914111592433512,0.6028130225903993,0.2866107859774372,0.19801496199014035,0.7193482011442018,0.40563456771252515,0.20077757195091098,0.3468155602492761,0.35574595656678126,0.1258524015462074,0.23995853385386137,1.8265471437081968,0.31718241134483427,0.13437139087151243,0.2944092478755294,0.5513251828755092,0.19932691517388837,0.16848974073142411,0.2826950554739941,0.11496173564679846,0.41375685924609706,0.5553708755372286,0.43337796218682206,0.40437936132146785,0.18788418869366316,0.37183745864264495,0.4494404147756318,0.04853853864328387,0.20227846434863958,0.11285574174817736,0.3684109588673145,0.4448405831095911,0.35311277198115437,0.6046569824858414,1.095829717598717,1.9843708757566414,1.3954058681769972,0.4771648435730765,0.2195567867291481,0.20041097456243195,0.14303684383474183,1.83473134539872
ell,0.1718764276314464,0.18211366107009969,0.023458604372202433,0.1508851648592084,0.1798263602687871,0.07705680578303323,0.16350957280970593,0.1968201440397942,0.06393484541627678,0.2728708243364526,0.35577450258123255,0.25929883941128856,0.17420786333000238,0.24079779206433116,0.12735556904115772,13.664500009380887,0.07689445232285617,0.08652310108930913,0.20363610387518274,0.23946700433533186,0.11634127158060618,0.16883783430922905,0.11051051768995268,0.15357090802172427,0.029496393058491145,0.12658238412255063,0.18618513291482947,0.14693482906866723,0.41799833402099046,0.44983340244595243,0.1422358829248766,0.05690092171992796,0.44406595377022157,0.14359740698958867,0.1653791230092848,0.6015624147992721,0.1348989372347715,0.0627526272188168,0.10720393850378827,0.12522454781298561,0.15609411150299285,0.03916368242679561,0.2948347729343943,0.09684761851964808,0.16871271181054173,0.3061611104245419,0.5155945791235808,0.14988915256483876,0.1256457789635304,0.4997467269503735,1.634103373916988,0.7071329493299238,0.09049534119593143,0.2129166611640971,0.03464956254040745,0.21480055237688706
eng,0.9241924592755077,0.7424343719269944,0.5606724837253374,0.0870154966144264,0.19432442205199119,1.685511382445539,1.1236209300348545,0.399110671784256,0.33176094415063967,0.21689125161165698,1.332814139083187,1.4174254417133476,1.8805652440199214,1.416850696353945,0.14336757451750257,0.29091925655563516,11.557676485337264,0.1686386143395842,1.239990788585655,1.1990828317529103,0.3616016456430288,0.25059524114112297,1.9136833494364944,1.4069866200475993,0.40003052524269705,0.9866032095946209,0.838876053306657,0.10080802736706708,0.2926246320082995,0.8251416480375671,0.1708401103469332,0.35302482745871083,0.6507055614696016,1.0284338922390146,0.6657994659666041,0.9814878402412268,1.1474043678128039,1.8516783100356857,1.0952893811647977,0.6335142919716855,0.6073319437549941,0.30047816161317864,0.19237216941585217,0.1279777100919946,1.5388749110692201,0.5742422089476545,0.5968309492693676,1.5622971776507917,0.34253555525620105,0.32390210174873274,1.541853431902359,0.5657162015847202,0.09270071501397383,0.03598925550533694,0.09423190151659933,1.1228549076861674
fas,0.36766474940124794,2.9425129915979857,0.03128229164453198,0.19982931034495857,0.23325060991381344,0.03628662693591467,0.11469196458760221,0.2684686759525356,0.03824317525169947,0.1407976926980711,0.28687724992173075,0.26253264024299655,0.21778306469947054,0.2627895248022639,0.0347504555762584,0.2664160015464063,0.10956338405558297,9.871238659486421,0.17665171550055944,0.2226501875970266,0.13862693965890294,0.2836352510125635,0.23210364270170974,0.10468439418238519,0.0110593346217184,0.11027596346957864,0.1425542564670659,0.1681985429790257,0.40767454360051353,0.42375148067399027,0.25399160195584924,0.031914132269853214,0.5038120129745538,0.21203752338178047,0.20608344088100963,0.6614266947539139,0.09680633643507902,0.08795713288312065,0.1289824974847774,0.15355288840395864,0.39066837659882836,0.025833036525611933,0.19965866412288744,0.07738460718034347,0.21117126521055282,0.9472864541597504,0.36638691265203266,0.15666766276792962,0.10971465616855915,0.6883760966587824,2.436741090936892,0.6055518646624061,0.04736468474195566,0.19175612772104564,0.024040943976303006,0.22524763696315886
fin,1.0358813444676052,0.7417017232813647,0.38097996166346276,0.1377911527921328,0.21311482079379424,2.6524486179367415,1.7710802810974562,0.7505305815729713,0.19640712830813506,0.030109924248189018,1.6603923567678585,1.5297109372670599,1.9899231965160125,1.2879698156599388,0.22801602936555795,0.5486725204119757,2.1346201430441805,0.19259001840578863,12.450938513878185,1.1709824579105912,0.20365507931191984,0.5524081668655229,1.5712822124613268,1.0197324535828525,0.41685819876779984,2.0399465516209885,1.1441953391527984,0.11336087272912534,0.4240385035301254,1.0080001788967001,0.30535007993910646,0.434046570869943,1.188279679054274,0.4547788806403602,1.1619187063074083,1.2075058216104126,1.6522619006794013,2.1805080782371364,1.1992766514680568,1.0665960809213906,1.3007974979795767,0.048145507575491464,0.26880309883450154,0.20680084627215414,1.703304327237529,1.1024975539735085,0.19240601157849735,3.0890102054202897,0.3567303499274404,1.22914431479794,1.2569463743865292,0.48764228046307617,0.12992484231352547,0.2223927783888559,0.08410725673709593,1.5495917346774843
fra,0.8145170829136794,0.821128975242871,0.7078402191493518,0.10695688227200993,0.14687889353971562,1.8718693409907248,1.2834786801553468,0.4102313753140488,0.21743652792494075,0.02252141846884659,1.3832283901030924,0.9173057567423928,2.653293728385466,1.0211321862421283,0.13208286666536248,0.5335345338488254,2.1328982110622086,0.1207532420213266,1.58810119398688,13.824700564334124,0.17318011985893803,0.4170809012575282,1.6351670239965557,0.11093124824735527,0.5071302163158758,1.1179333434530607,1.6118323332907019,0.3446351437659762,0.287646156507961,0.5588972899539246,0.27389839438450314,0.19546434668416507,1.3996319137566129,0.3798021762667805,0.8771473782201281,1.0207018332474143,1.1548986003018988,1.24772473342731,0.7905777445270333,1.0868627107681967,1.131208451480488,0.02674766009063247,0.3369401292538918,0.10913527409072944,2.4169549450543406,0.8511642203073855,0.4488616548246126,1.5984444879651527,0.27882552146946427,0.7003755430537448,1.2427809768147966,0.5576708242320019,0.15623845358570582,0.16295976877997892,0.07398268016539725,0.7964108993572812
heb,0.0998431918828364,0.0519315442661723,0.03925448403162501,0.1619740525279518,0.14866624603202036,0.014525109677882507,0.13711060648651646,0.2954206948076374,0.02040349569626155,0.4673616885070417,0.5850202813107389,0.32415979588530275,0.17777663847069242,0.1253267546676197,0.04573950955849411,0.11529749860569198,0.13013383341466372,0.005979171458378797,0.15989712053930455,0.24698272263223595,11.450146174665539,0.1862874195078057,0.0772536074796898,0.09863024443855176,0.029317309795125396,0.07394099611768956,0.16045716264361543,0.04158138755527551,0.4097853507332716,0.10348852296357482,0.10331297350677815,0.07241761592264086,0.5020027597763387,0.2866864806346305,0.10866835087065577,0.8458349872615235,0.10217485092325378,0.1345430264213394,0.12077822247425403,0.24059271032947,0.16152577939745835,0.04044094317396839,0.14629532919389637,0.10399598310259772,0.14402238184169258,0.4221236785759364,0.30850962239557095,0.25986403354848636,0.10799233985587885,0.5277352755330383,0.22960348307986791,0.6761819238241366,0.039968048204313045,0.15881277961532447,0.017510230092285195,0.6313486752660581
hun,0.7879668547788571,0.9139415742758478,0.6344250088957122,0.09178312500528586,0.3994842875119127,0.5712340998688457,0.7221232921552507,0.3627828247576292,0.3364413738432734,0.03216197413256786,1.5614157349565854,0.23827460886801097,0.40783774175630866,0.3258526212599451,0.035723183725937815,0.8268633761329255,0.2512423371145976,0.2512872431313357,0.335820848429937,0.3877899390716208,0.3284310838475931,9.470264198589081,0.22376657100589153,0.07250303890687808,0.2164030187478083,0.4120671826016291,0.3371185263723252,0.1918311529677983,0.4218215692477349,0.9315169039435626,0.402616481154168,0.17751010532216852,0.14761997490803866,0.11066997278783137,0.43519492603692606,0.4015578373399555,0.36946477118576354,0.2989679565653091,0.2140926999089632,0.259595924657426,0.36483997396612855,0.01212477971323995,0.2327807825567451,0.13271802031488472,0.630330419358018,0.35844136209165006,0.34308736893816116,0.5958121816223565,0.3116285807120859,0.353472659888484,1.574253481718608,0.46201992239549794,0.14980848700329671,0.10354738346285884,0.14769162344674097,0.5524262397455042
ifa,1.1847083322457939,0.525734570518193,0.31475362956909275,0.09674927485664332,0.9064456419855459,2.728417010560202,0.9875227295277612,0.8329847432437409,0.4150430585604712,0.15242262373178816,1.071019286349047,1.1150081806377654,1.4713219976275653,1.5789242541309814,0.21780932841409412,0.5732473118919603,2.499304121182994,0.06978246108520303,1.7804732962516678,1.1057578763127367,0.3566817446143868,0.33153690881125397,9.880806910524074,2.2436009042129395,0.9278053079383534,1.3040286968902546,0.7727154960231205,0.13899833239808923,0.4508687591413129,0.7020144011253076,0.3957397781811303,0.9997192860558641,1.153429896674687,1.0986732108577137,1.6267713986226797,0.8245485776453793,1.0457995743325628,1.8653834705895185,1.0768504718593797,0.7078298737141555,0.8645432492097032,0.2513638843259741,0.14361734111039604,0.26317582481128127,1.7156053009027767,0.48586017269139353,0.26453362870686914,1.654042455180314,0.13495991891752032,0.8061078370532171,1.8429839749589512,0.32317615508072267,0.08152415529692182,0.06667909325924244,0.14057468096809198,1.5171720740651702
ifb,1.5948060246328568,0.6990306172895178,0.3018426935756558,0.12574682244228472,1.1137105414814912,2.78307386105518,1.2244352930303515,0.9149355334267966,0.21205596876057042,0.07225638742516756,1.0591663395960624,1.0716102162360068,2.010691480393156,1.9069841178307299,0.23405508814476123,0.5426992864080447,2.9584262914091117,0.11744183512191611,1.4569618325536975,1.2780642949015446,0.42971413389553714,0.44699450363842286,6.162418654285197,3.237306525427102,1.3075745074237881,1.577391240924512,1.1252333208551104,0.16007806142971862,0.44506217767796324,0.7060106051740647,0.6061666962297587,0.653732007353635,1.1434735554958555,1.053949655693895,1.3619333433654945,0.8589398117652685,1.184938254554413,1.7536657582112818,1.4136179453942965,0.7430792200707073,0.9221125399246672,0.2703921185705421,0.21415513565353525,0.22785942442517756,1.5652719247351303,0.48392913505336205,0.3531782972260903,1.5362416808389365,0.26245785708347935,0.5793931736674113,1.5181955980440938,0.3906819286619148,0.08359907070067725,0.06476572421138221,0.17017091027841508,1.8761851215729257
ikk,0.5797806624460813,0.38114049243939024,0.20196173469156925,0.14049840416551318,0.5861708972360706,0.7687066816805127,0.5657256336989482,0.5619716325775949,0.05346427918368926,0.07989872884394185,1.1253173800281353,0.6314326187379422,0.7645060510635528,0.6396531081496742,0.1100975950013536,0.34867047049909106,0.3572679758807246,0.07155728199072525,0.4347214633845294,0.5107162055672405,0.24448428657959545,0.3552947109653315,0.7121899540813936,0.5792436903794036,13.568744383633831,0.2850067796877534,0.5515322326338378,0.508039148944314,0.21676867366796707,0.3046577684026243,0.7830510252616344,0.1632728693321066,0.6246973352252682,0.46009491317531653,0.3273425947961404,0.6392181985043988,0.6231585613452063,0.5593057331141416,0.5349629997987821,0.587522362120699,0.3670857513662434,0.018247144326516355,0.30263251008260045,0.1000112351222155,0.5954753004611887,0.4175034440209824,0.3423155379990779,0.5307033521449476,0.11012479533845985,0.31336774713679333,1.2808306898648865,0.439170350171267,0.2102356011546943,0.12654155267379716,0.11014767874471408,0.6012312702997785
ind,1.1131379752276225,0.6769993052939781,0.46021992938365475,0.45528583262947336,0.7009812813353469,1.3093100282352912,0.8611625737055785,0.7712882864045841,0.5515256000870051,0.043571836689410975,1.3610590169478645,0.9391682684794045,0.8404983056346205,0.8809505157179118,0.28177086310147964,0.5946569375265482,0.7891709176490997,0.15107290965425335,1.7537840751368095,0.38553701418052133,0.3117385319811854,0.3433362247710469,0.7668592372066427,0.24439506730917124,0.2495107988146162,10.664805759309118,0.6752924140398666,0.16598466277503207,0.5061822996496774,0.6338967098148494,0.37731836849533584,0.47393531817296175,0.7910720011768215,0.3335971927924659,0.6072322473438008,0.6107862327872582,1.1860971685762294,1.1832016546765047,0.5841414568706357,0.4876250883707506,0.6444388123711194,0.10260556665088877,0.14282543951035515,0.22627418339276958,1.232665557355799,0.4477490151998848,0.17136941368003916,1.600946629418605,0.6659852381121651,1.4239124048704748,1.6193991011795603,0.3173796901302709,0.07282371796968991,0.07933486681474697,0.21395728060998917,9.775262307445708
