,arz,azb,ben,bqc,bul,ceb,ces,chk,cmn,cnh,crh,dan,deu,dln,dyu,ell,eng,fas,fin,fra,heb,hun,ifa,ifb,ikk,ind,ita,izz,jpn,kaz,kor,ksd,lat,mah,meu,mlg,nld,nor,pck,pol,por,prk,rus,som,spa,sqi,suz,swe,tbz,tih,ttr,ukr,vie,wlx,yue,zlm
arz,32.26522902522596,20.421426572866743,11.431367222253733,7.416543418083199,9.190045135081766,13.795488034322679,18.363538401089556,12.264233528682892,5.5644085958420515,14.628621076893007,13.64591710281912,16.6978747331885,12.85628516197701,12.089026483174656,14.846856720200224,19.190231420311697,11.291657696653596,12.416605918822356,17.98477447564305,17.565752578262938,22.08477999743549,19.356022494227652,10.6180344306382,13.163166632067982,12.082351961013975,13.819885815967476,16.205815135104523,7.618594304885737,14.064716564156088,15.727914919635596,10.986466913521964,7.0964523109743105,14.687581318781524,7.144892937543477,13.935042747901141,14.21989750492966,14.93287274254696,5.012212392625965,17.861035317800102,17.450159314614215,18.749911045867528,8.854199382456054,10.689893273815226,13.961130226257648,18.35050741201464,15.6754141555735,3.2496433256851933,13.357527317411819,14.018003078890615,13.31859741682797,14.036807575480173,19.27294567467243,13.564439140186805,17.594232053123346,11.049355834731506,11.607018895446974
azb,15.315247525898656,36.270877909169215,11.991954601052466,6.85453134174399,10.4656528363685,14.061120669996546,18.333221541628326,13.00787931193344,5.121318679474237,15.932182391773189,13.740132325333567,17.453343633037544,11.812765245473207,11.773404268046491,15.217597474073951,19.792690975652153,12.70355616450555,12.28939072244426,18.445161798722634,17.595373310603378,21.62598444057382,18.47559747919176,11.16493436245743,13.942210674876549,12.311157367838982,13.794842156247833,16.59473147870386,7.882467543191865,14.785350682230202,16.765998654579867,13.3147200067359,6.371221917730787,14.820506425383389,7.03462929496416,13.845449172314348,14.448194990685273,14.945581644025896,5.153242386568333,18.51118688786919,18.24656409851613,19.92767727079377,8.937461624866188,10.89682282991787,15.008430963513392,18.322628939862568,16.100078675844955,3.4879196772375214,12.559114675125205,12.707668268373897,13.456903783724947,15.128404850164316,18.847563345861623,14.762043927931245,18.086987905662124,11.210936406624022,11.121635991816813
ben,15.2090350711298,14.23372961427482,35.325421961535035,5.998762213998532,12.870188728896442,14.987025342712437,17.15584070562214,13.317962893651172,6.27934105434521,15.903830220086077,11.047862000384319,18.081200760255868,15.45859549618514,12.290590095616562,14.834988778473008,18.083692807516847,14.00591266238477,14.887580724170006,17.01872188685728,17.942808599474006,21.04199655267683,16.60741291269871,13.180724960456391,14.653308958531161,11.538889304324679,13.462445790996311,16.912586675263256,5.718535525677206,14.707175863424753,16.969443982309716,14.018487201127636,7.041096204453806,14.741217479214333,7.050375132383229,13.568201166688777,14.045324626209856,15.68503642736222,4.924638250590774,18.20372039332379,16.985402855543068,18.072567375047825,8.815176756323009,11.152797264690077,15.933637439612392,17.385753744838112,16.48178125951217,5.685785948769382,12.029535262689327,12.062131250710333,12.804680999937416,15.49852479121902,17.97413640487335,15.622464336395453,17.332912372384886,11.380516572538445,10.621508946828511
bqc,16.66378810956018,16.802129991724797,12.609632922162278,32.02564718995772,13.304437294143975,13.229337325227556,17.773789185141773,14.120440544267717,11.507289554739941,14.813142874005706,13.778995241344091,17.404641829772576,12.745099530213452,10.136775085970545,12.20522922314628,19.098401722251033,15.01411788004113,14.447077514705974,17.603223325252177,16.865431641256727,16.21036811455853,15.831534074658125,10.123977004803884,17.44111434131362,10.507997899141454,12.666335383431793,18.122907997314115,8.431996713292014,12.231136216470686,15.98918234212244,10.714325107966168,8.185222289368268,15.521315766245952,7.120403508009557,16.423546010584328,14.948396725859912,11.834455181810073,7.138663691579532,18.425505475109897,16.763210578231043,18.67900002592899,6.11004244431885,16.474951535192737,16.933123239885234,18.658036579217864,17.57758304394929,11.267487980033216,13.803084109214408,9.780350814704232,16.04993328302204,17.735236416329474,18.67759104690562,14.888870890166238,15.114425483116998,13.291587341320474,13.602387491403952
bul,15.587433204698522,16.138528234006895,12.355017816092037,6.860385695438406,25.103934649914027,16.189107731877986,17.287404580849696,13.576614345979804,5.917640398689465,14.668354528502908,7.308862286283448,17.86728506700859,14.557495001989182,12.792401979833572,15.644087585932628,18.3188898883965,14.449770769568632,15.498833618048813,17.668297970566734,17.06686418680041,21.58750699063691,16.114921335898455,13.45327030349403,15.183961489820602,12.053310517970639,13.720732421494711,16.779065154251494,7.7422251329570075,14.494307917049762,8.36163292949734,13.034983008679207,7.5496790047793,14.734835092401191,7.033113142535013,13.334782827597305,14.860385531536451,15.020418244427491,5.325601007702729,19.300270112626265,17.248622355401928,18.806332909752737,9.457578740109469,22.869514771383773,16.170927440165926,17.94999016554223,16.586011016788856,5.4916338502964,11.605259623103983,11.932203942044287,12.015204305002872,9.93034884524375,21.80196352303783,15.690868342336186,17.31949939750315,11.627967297226046,11.421287455287631
ceb,8.800651771015067,14.330249190244388,13.63816232722388,11.051548236849529,10.932199695183659,36.69357479828565,9.022210258744161,10.624537006566744,10.296062006949924,12.995862642958347,15.155014944822199,11.289893835188757,9.738190728292954,11.31814311349516,11.608948364182822,14.676218579587847,7.662082464738522,16.998295964835602,8.415440007612688,12.504573648908785,10.742927396808199,13.41410632362281,12.930007079126273,13.72385613225093,6.620754492568705,9.822646791221084,12.287613802092961,11.993455335003658,11.060402749776392,16.53762344262949,11.431838320569494,10.335689065774238,9.601098352167543,8.753078013045648,8.305213091288715,8.89399413538235,8.66930796311314,10.916142135508453,14.760302860215054,11.97729566790284,11.28734031080064,8.847787616382815,11.83322340991407,13.963639503037992,14.715511960236876,12.135860874109031,17.16331652723431,6.891367450036447,8.189230359998426,11.741823966736515,17.249287434451254,13.745330032689255,7.617194823449956,11.74858257156174,15.710965740241742,11.215648762599438
ces,14.362989519574052,15.486091441592434,16.921865889229633,13.451788654418436,13.234802937106663,12.01917233997577,29.924684590984274,13.710475015934568,15.706610222252317,14.266019917160525,14.964466844362503,16.80404860100754,12.55149900428228,9.077160702512794,6.438341807987288,18.34150503787065,13.409277332648728,16.97479738407784,16.542995757827843,14.552488182228046,10.322072691526767,15.585406216659962,10.56340960406156,15.982244166236342,11.27089390273812,11.111973936321489,17.015195800249767,6.671851169548809,11.788579176110636,12.8078717202104,12.642081369851704,6.675045065725402,14.927707603183343,8.186785081299073,16.0039814538972,14.43143501165304,12.400942837905564,8.514819862481056,17.750119583870624,17.074761363229367,18.191881658571766,7.05789764765569,17.63784888707636,15.168368846847935,18.399957066010934,17.23799836941893,17.110592890323982,14.565060889771402,6.1631514637861535,16.182273545243746,19.609364257204014,19.799360780245213,12.746584717252695,11.55153157061217,14.273350741553358,13.18384307673283
chk,11.071601012166179,13.148048535346165,6.923043231495083,9.97745081096494,8.686871326818277,12.81007798479196,11.601292743035506,36.9578038735924,23.572888743360938,7.380095458846231,8.781634125895168,11.623949431836554,11.462075442928391,11.788591699160843,10.747656714860593,12.784882107780685,7.387087492652447,10.169011301862083,12.845557064903215,12.164482629987821,16.451189607230063,13.643556099679689,14.831309730243522,10.367018028114341,7.914247135548404,12.532741737774463,12.215582911006278,8.918572433022785,22.31272660124391,9.857645852986199,7.82462303709528,10.505805278481045,11.692070843593859,9.289364545087867,12.706060811002775,13.12120580173074,13.203640034279651,6.798805379584939,15.368584913281616,11.870535519631531,11.696314062187009,3.02042227886155,9.6208105776191,10.21872178034418,14.026551163077647,11.1233606226054,7.966739758207407,12.37515940620683,10.488897763018498,10.659671111283114,11.765581422661528,14.79242652828215,9.64015361018606,10.64586126218196,12.977259638659802,13.132398949557118
cmn,15.453289152094202,15.11832873877731,12.592069749721693,5.6138984596030665,13.487305055606305,13.078605191349494,16.405364852241156,19.773129358181443,32.650226462649684,15.87254775794581,10.246464212108608,17.3131919257321,15.300655805482064,10.815858309626392,14.108696959135841,17.795538532098305,15.31316491329761,14.928742424484575,17.050165719911856,17.449618906121408,19.478921038431896,15.1654792335597,12.692159891699276,16.74889740819232,10.960217983007968,12.626977774993984,17.101070467576655,7.961210554818825,15.67914108404455,16.799864377743017,14.720283627207017,5.641016021807987,13.456430235997118,6.919783490844559,12.110953609987487,14.249587709097893,14.610253728612665,5.286071920107499,18.444156426074965,15.953968279972175,18.153965094656204,9.303751127114992,12.766605190605015,16.012831398568576,16.618231363194514,15.792947239301352,5.565094781235279,10.76046312332695,10.224096428523834,12.80274363989245,15.199862650036374,16.70957357348684,15.51630442931962,16.634593327000715,17.227152996317248,11.129575238745367
cnh,9.753501924642354,9.9772410213864,13.867941111705193,13.390579444972268,11.156847667547229,12.034382688467677,10.79958911827708,12.043300374356543,16.233159132662564,32.18982236586455,14.31113493122532,13.16545254823977,11.101271369186849,18.749619315571806,10.055226037871721,14.29283908099421,9.35595004500028,16.449369342688914,11.708735524125286,11.079667092100658,8.155428183321456,10.920733457094912,12.368314593474304,13.016648272627087,10.308152958381676,10.002649796472014,11.98247359798005,7.1704796761075285,10.018672296563327,15.87880553163496,11.228615094412453,9.54753931426524,11.864834490290171,11.109231653551003,12.86638604506319,11.02341074679986,10.346441240043726,9.841140799794198,20.710656153133097,12.078274657109665,13.355829524340102,10.336322987152972,12.988728110245734,14.072913982929755,14.361245248816534,12.20288421789751,16.27825030864527,9.789161103807702,8.046012604858525,12.192131470932308,16.289274418062583,13.659156280744755,8.938296348841066,9.23350024539274,16.712702645393346,11.409269013200378
