,arz,azb,ben,bqc,bul,ceb,ces,chk,cmn,cnh,crh,dan,deu,dln,dyu,ell,eng,fas,fin,fra,heb,hun,ifa,ifb,ikk,ind,ita,izz,jpn,kaz,kor,ksd,lat,mah,meu,mlg,nld,nor,pck,pol,por,prk,rus,som,spa,sqi,suz,swe,tbz,tih,ttr,ukr,vie,wlx,yue,zlm
dan,0.08821856792094351,0.0918761827738539,0.8369402505329795,0.0,0.0,0.90777380924259,1.0698408215759692,0.03887695364287147,0.3844896398336566,0.0,0.7513166549104824,12.894960358617329,3.4715558781099354,0.8376998769067594,0.3766834655719258,0.3311756718438392,1.3551962006412648,0.09561253352157095,1.4224810592827488,1.0883752040817196,0.11411354207439928,0.5482286075069513,0.9530304958558045,0.21960655383250227,0.2210338137363932,0.8709299409487983,0.9889481827027335,0.7208886380786073,0.0,0.8364800629505318,0.0,0.3481457269794639,1.30887466334093,0.5670129588441295,0.8848030886007443,0.525015007368121,1.8509029397938157,6.606966021091045,0.7864212301491484,0.8493488169119949,1.283313874517935,0.29620963999126815,0.0,0.2864017796121239,1.2753413157477915,0.8590517697566469,0.7753309919347977,4.81888091788106,0.5975073590968769,1.2846328149607054,0.019167261228513865,0.0,0.172038332300815,0.6901438751540176,0.4605073296666653,1.217068083311883
deu,0.0,0.0,0.2992016278945968,0.1904245540157028,0.1428414968625713,1.0500472241811707,0.7470862259364246,0.0,0.4041820751591967,0.0,0.3737449212633095,1.995192176564732,16.424906431559105,0.5486119952415631,0.31453595495659137,0.0,1.251355479742232,0.20916325867339047,0.9596287310510121,1.4267882048255363,0.0,0.40637307521480537,0.8851965416952776,0.10207632579610681,0.3027701100548734,0.5101121450953521,0.5154009369961194,0.3209222386285733,0.0,0.663962067596195,0.0,0.39100607488404737,1.410854441316495,0.3770437925231853,0.5297113502959032,0.29139103595279003,2.1673935475481354,1.5190349608910587,0.6649182140813981,0.9512988829503435,0.9907367341760516,0.18226636164044852,0.0046935264071557015,0.17957517812867785,1.3195476084246245,1.122950414327935,0.47833368614465854,1.4277090981997365,0.46642252726190847,0.7684370266094724,0.2989048505052274,0.18014476266926316,0.047196465325360926,0.7671097007932683,0.41669255397641614,1.0083615679525053
dln,0.03667265273754161,0.08554006121474522,0.5313224858461254,0.11215491440446357,0.032307164911143715,1.8791623947995735,0.978470919625881,0.1678080305563654,0.12929073406593794,0.08012008338771714,0.3248467095179315,1.3389438415733927,1.5673207047155238,16.01818486366726,0.36415659008080503,0.0,1.7609583018892216,0.057164468533486,1.1948810894674846,0.6012144059518718,0.0,0.484637298079889,1.1682238594232874,0.16840185865696,0.3618039047543995,1.24670250058991,1.0153202637125869,0.5412151683699982,0.02453445280203681,0.20534468385705829,0.0,0.5646999794111363,1.144013165777885,0.4225961827956013,1.3190011654342157,1.011340605594043,1.4308628725972028,1.4259831978085913,2.3436640099220334,0.6620025811385908,0.9286793280813761,0.223529535607506,0.0,0.5176983670625255,1.5186566069390715,1.1812278787229324,0.6316442437744456,1.307730228698217,0.3093302962833224,1.3314119250039127,0.1624452707587114,0.0,0.4040757824865633,0.9151520219464615,0.22217859756922564,0.8227196902071903
dyu,0.37497328664271024,0.32811064836852744,0.18859323321750665,0.36230195299743784,0.0,1.0736410976520716,0.9520073489135683,0.1249084245725971,0.04025602502255232,0.0,0.4643547454377739,0.33627291392902237,0.951149477927256,0.550341931118842,14.518749396059523,0.37266671848580124,0.8785800251391329,0.006920008603445993,0.9002539783556465,0.7001772376077717,0.10320367354625937,0.3962812627641821,0.37193303258522015,0.07051099851448406,0.15578228489404644,0.9393990598702118,0.41345487095508204,0.5234914106456703,0.0,0.3803905481279273,0.0,0.22426939267485047,0.098888734343614,0.0,0.636865736336599,0.5990223600449927,0.570233173740025,0.6869897427289935,0.46143458284180205,0.5746168054392129,0.7053991239772657,0.10412543345740488,0.0,0.19402264900348065,0.4567130977977669,0.7778503454874297,0.08568423690920746,0.7711278874142202,0.6964118593126276,0.7630991631437709,0.0,0.0,0.21747019624713637,0.9907397439487831,0.11476615917998245,0.5085122485739983
ell,0.6655741675235838,0.2987440880569494,0.0,0.2715597309815685,0.4248033638143216,0.9898956740838987,0.9088094059281673,0.3077648741756427,0.050721358903681235,0.0,0.5778952306100393,0.5052690407605382,0.7853183415949303,0.8327277496350476,0.38995852630673333,14.277160660029015,0.7205694187460043,0.2040477123122031,0.8535596725131143,0.8833072000615161,0.0,0.29867215613398024,0.15412231935936127,0.03999311459243238,0.07794674545124547,0.7518050965866099,0.39746024483748243,1.1214975242109482,0.285489587503335,0.3577163041751934,0.612933414815835,0.1847347518396436,0.6819091348490609,0.5071895397053368,0.44340283243568024,0.7113887701284316,1.1894264907068006,0.6351417210610215,0.9246406244949483,0.7002021200050095,0.7709557873472797,0.19533345516564182,0.6876180370269047,0.0,0.6625517210649541,1.1928319407799926,0.2913156575557423,0.5902876486156359,0.9309559385909232,1.3352694442430035,0.28561537318184627,0.2928311132548629,0.5172119908925215,0.8824404565720414,0.25978587108559204,0.0
eng,0.0,0.0,0.24478366918433458,0.27576208722520157,0.0,0.7340115610582609,0.3005446520893189,0.0,0.10783133008743029,0.04118458944620418,0.0,0.9345176892165377,0.7434620712387705,0.7803307272097051,0.08040671003829836,0.07911029604998099,13.992967001647425,0.04248872539175519,0.6417257100402116,0.9659672298945772,0.0,0.3451686636417204,0.8266547114977314,0.502834999747467,0.06692441508415126,0.2997517939944556,0.39024712402041484,0.0,0.0,0.0,0.0,0.22470845739570589,0.45495871310029656,0.7013700199245552,0.20750796532820193,0.4586923422798046,0.7074209628140711,0.6903072797582332,0.5873924662554648,0.16252904775900134,0.5515071176759712,0.19477544523513934,0.2987354881396449,0.09914177677740366,1.0222778258342462,0.368229462182331,0.056087365811306356,0.9539557820622502,0.07520033844690666,0.20938182744108502,0.09355128941226631,0.15084131489299146,0.01216702320894747,0.0,0.0,0.38288826003125465
fas,0.25899471933763785,1.9789217905164929,0.48439469090713594,0.9517974397433413,0.4862873202495024,1.3450269669404804,1.3458595058727774,0.30984201367208364,0.13124012368173954,0.0,0.6661683194789987,1.103552318533918,1.51794753173289,1.6002876006138322,0.6837808903335834,1.6456625721553202,0.9608616790030506,8.770550787600527,0.8840635397660499,1.2371718673202992,0.0,1.4656933529785903,1.2724476505203661,0.32900262998254526,0.2531629452403896,0.9380848602094929,0.6527677971669306,1.3457698714134807,0.8997667412187091,0.2198081395857212,1.7248180918302616,0.1862593548593754,1.1372099083230616,0.9981724218987402,0.8897817085379849,1.1445037631516186,0.9533334826513169,1.0353968151625033,1.2657775681838217,1.1418870031597592,1.4152973485159528,0.0,0.8532965588321915,0.0,1.253785248667743,2.2714779783352803,0.8340438786664741,0.7055356382938776,1.159616316050574,1.4131896449527375,0.0,0.7414636549890545,0.05598807211842516,1.6113506738436918,0.5838406339222306,0.10356866404407938
fin,0.2812092052069701,0.43564765717784937,0.5954431392395882,0.07312843431204819,0.0,1.518172222755057,1.4664381900678407,0.11941995253424764,0.10046987913418626,0.016725738249222744,0.5943833359569908,1.4559475777306528,1.3641405569659568,0.846949649117466,0.43108402976319304,0.40713652308338233,1.5587272147524818,0.2413102636407647,15.03848090266624,1.526751405554279,0.036302696447647165,0.6614144862730136,0.7772572700797618,0.33317653678687975,0.31125750433608346,0.9120789786181085,0.9879543247581282,0.5452558510766607,0.0,0.7297767530077781,0.0,0.42516588873533756,0.9320368824403094,0.43388403809581355,0.9736976405766882,1.2914622070898485,1.4816409753523772,1.670151906721701,1.114896134523569,0.9610792526988625,1.5956400245495281,0.08436409102055631,0.018971054783486707,0.6646625981026961,1.3210538574598871,1.6008188477177718,0.04203143968775791,1.8102893925714643,0.6710419669167162,1.324987907587012,0.0,0.0502076218694949,0.11356556835266751,0.8828656241383896,0.43138127905337953,1.0884777075205054
fra,0.0,0.013911133922919205,0.22619427321536456,0.1120454530645123,0.11460795459395534,1.06003408628154,0.9916573524819494,0.0,0.2551556029328097,0.016881995071170053,0.26003720652671447,0.6887846979821948,0.9839853638047664,0.4398357858628632,0.1728984860766909,0.0,1.3036903243966425,0.26949204908613744,1.087052843710719,16.60780887173442,0.0,0.5446618306859445,0.6978679161151113,0.12183663011098211,0.2796762047671866,0.294087322666055,1.8138457958930214,0.4067658686474349,0.0,0.3241480803847008,0.0,0.15124301867889223,1.0570429047419818,0.2460697144405639,0.8768850436588895,0.8930800545790838,1.0181973897855627,0.9051354588735876,0.6556838825081499,0.9252437797593238,1.4572562023635651,0.11383385541303159,0.14397701545714625,0.18374407256167657,2.1430238544679305,0.9929978307134686,0.4863802037411862,0.9785183320620572,0.43245218634671545,0.5894432427890344,0.08929744936284578,0.28844383661165196,0.2980884259154042,0.6720903779327205,0.3920810471865295,0.4224214208618928
heb,1.2770690618723375,0.7433659683594449,1.0184878576224605,1.6238696373437609,0.4720730744517674,0.7579634916006768,1.3907420578667793,0.7580196858901687,0.21107414286697512,6.511704377576422e-05,1.6492798975820584,1.4946932067460885,1.7810948890915057,0.9436838263673586,0.3828775098526176,0.6203877652914134,0.84502139005569,0.09094121148404,1.272493392720449,1.4151696139597938,11.561092932677585,1.2056310495898526,0.6164415580006022,0.19436914555251938,0.5754236916832784,1.4974764713350837,1.4639165160218397,0.9828042712989049,1.2018653716476493,0.34973050035136133,1.5997435495355266,1.1534239394681673,1.1505858108956204,1.399015920640334,0.3935041853786654,1.1081837092221534,1.6597945189301377,1.1297829034425195,1.9313006144029714,1.6374563065453884,1.82286848964001,0.026968572158860837,0.8906187701036767,0.5864567501001101,1.414745845817464,1.315193654151205,0.18186352736672262,1.3536719940861168,1.4663873604635551,0.7847944791775756,0.15594939945395403,1.1006912109516538,0.08023749101153133,1.2615233084811859,0.4084334885012755,1.357262971301731
hun,0.0,0.06770411316139224,0.3947573909197075,0.0,0.09960201116031442,0.4495689664475311,0.9628758343136568,0.00347101277728612,0.20463607277004314,0.029021695086128396,0.2376034648132972,0.5524959933636833,0.676083117058365,0.1472299985580925,0.09675378986966976,0.0,0.6249773755173997,0.1935957813721476,0.34516972646824406,0.6472404000832075,0.07099230689424374,11.041087085010812,0.24446704253838725,0.08246795083395675,0.141192528812911,0.2597481847476484,0.3504369140341481,0.33371359317832017,0.0,0.7376215607208483,0.0,0.22866231281874771,0.4631755269320639,0.003920737518793516,0.5771161179698279,0.3055167394106988,0.7418157241985828,0.5204460870738998,0.4370414450413538,0.5252422905049468,0.7724735026346874,0.0,0.0,0.24412376225916432,1.0553741338762084,1.0030417791938806,0.3357293723959369,0.41198204154202855,0.35820854800813784,0.6766322649975507,0.15199275993440864,0.08827054557221636,0.0423241844982698,0.3373032344279725,0.40462689385411643,0.5484422936717479
ifa,0.0,0.0,0.03958362655410497,0.009784716744364985,0.1767956444485712,1.76386813751275,0.385362163114257,0.0905936297876071,0.16931903287765415,0.1600210289526487,0.18916772535132864,0.9532424203656014,0.705974075932291,0.6514990386286694,0.18670905667458193,0.0684929664830527,1.1043042368597753,0.052663184660863394,1.127585441951556,0.5648691635069376,0.09016185693173107,0.36724484424724224,10.186112334516762,2.0939453997455164,0.33052320902814714,0.48861776224679687,0.28358819535986957,0.21407569558381478,0.0,0.0,0.1119215317624409,0.5816568443945886,0.8632164162333424,0.8658986609420243,1.2374683853322974,0.3105194314594586,0.8611244906089706,0.8236859933282865,0.9137195916959602,0.32636492856904553,0.6785478790683435,0.298031518566896,0.0,0.40152255626023603,0.965305350208487,0.40178967231531715,0.19623943596327642,0.7896946378456491,0.07977939312635485,1.3009510462870875,0.16778305117924397,0.24768334982235451,0.06693052388079934,0.0,0.32177986865241515,0.73955610945778
ifb,0.16729829332679458,0.0,0.0260634113309699,0.0,0.6936915825565855,1.8030385067627943,0.35041606311667906,0.0,0.24315575011248214,0.027760767802440967,0.12877617088797066,0.6709903765232834,0.766322841099786,0.8538819151517298,0.3517076354430566,0.0,1.3163949941995465,0.045161025997118465,0.7666755833391203,0.6888363615658601,0.0,0.5332045795470997,6.1411212214205,2.7921976493914524,0.6726576131734667,0.5317861184927413,0.5109111171095231,0.17233502734664619,0.0,0.0,0.4229279695916386,0.5621355307346487,0.8546880154611038,0.51389246237032,0.8697125071577929,0.3351681684105481,0.8060862289988382,0.6281954661548212,0.8350522809060852,0.3379023775165191,0.9377611329796522,0.31051237781118246,0.0,0.6207994224904194,1.080609854142109,0.4781025519939881,0.3637037795201632,0.8606618339486509,0.1763716073020145,0.8303201965007574,0.16490886191092535,0.15386731095219908,0.056951818831153744,0.041136184910261164,0.2114205760836363,1.2380846852513177
ikk,0.14104118612237215,0.0,0.0,0.014077353307913043,0.31895068412274163,0.6575074063408444,0.382495565794688,0.31052753361267804,0.058298317970081115,0.0,0.5153246367868576,0.33028434501014736,0.6318814856689876,0.15238198192782448,0.1635148088284577,0.07648959426612656,0.5864302223076656,0.01330056820268588,0.4677715358984358,0.5423375137467374,0.0,0.26538404856706954,0.356027156010585,0.4398653849999352,14.989877214352504,0.2903138931848481,0.1338812927692281,0.7187577996971672,0.0,0.08162171955978259,0.39954185625168037,0.1378536236852188,0.23720275467512053,0.05298031932158054,0.2656056197676655,0.16454854164873467,0.4941938261548948,0.33443233371638925,0.4053312532144524,0.2696127424797474,0.2896340891240783,0.12986466905041372,0.0,0.06971744842249805,0.5671483714252794,0.5961613273982387,0.0,0.6377083676503936,0.31981418236769343,0.6204221825361742,0.0,0.0,0.5864080687768016,0.425691070802241,0.0,0.2317565063605258
ind,0.1110054160945193,0.22227592479556435,0.23681124902658546,0.0,0.12502662868779701,0.9813961306881325,0.38497136422907907,0.02422585159596302,0.396717740483739,0.0,0.43981043230573036,0.8655128999910886,0.49636432360662575,0.7207565930562723,0.21883482637951612,0.4380111094310415,0.5717907657715067,0.06699719331126719,1.1758502178260795,0.534942281975896,0.0,0.34600767531261667,0.35308885823803315,0.12667621111963356,0.2299507583173943,13.836146078830438,0.38534257323478904,0.18911109730186126,0.14533960136343538,0.2540887161254197,0.0,0.387398888556179,0.21033427226818446,0.4356405077552594,0.6923387856976451,0.39631609457601247,0.6801527675824186,0.8242096947512056,0.9104225134008122,0.2716888207455064,0.7023976641084815,0.2560149466692909,0.13809701499711657,0.3784371582764656,0.6466016797602112,0.5049252142511804,0.09170316594633654,1.0631469816766614,0.24674658418648576,1.8346398433936955,0.07366232734370648,0.5104264039724029,0.032730792480451854,0.15414905989385197,0.2841742835969594,11.972064333789845
ita,0.2809039592529068,0.06607328783261046,0.2522176153971536,0.2892503567103546,0.1610374644893504,1.721931973354879,1.346418524670776,0.0,0.2169554653843555,0.10736780844928706,0.29854002018814896,0.606933019067327,1.3721258131645335,0.7554642843171013,0.2838890128579772,0.0,1.2997853130177255,0.18097608433047085,1.076155341841197,2.8152331138646076,0.0,0.6181798606302351,0.6004091374383549,0.18692147023725347,0.3800737147418758,0.6707598039194238,17.02350270096715,0.23379742805766046,0.0,0.4541653576466782,0.4079821763695186,0.37632110249039474,2.121024317488688,0.12129470798529951,1.035452258798994,0.8587072220484426,1.413904955640799,0.7794295244290375,0.8530234459677128,1.0406292928152716,2.0198730668327407,0.1540917501401715,0.13865048522530543,0.3953384547585195,2.9076293868287983,1.5146471989978938,0.40305563110414333,1.2652750771866454,0.3840142462014846,0.9040424115777324,0.18197917676265796,0.17839237968371258,0.17339077858390972,0.5778467952701618,0.38026847110619855,0.8749521969279694
izz,0.2677265318094264,0.0,0.007288581584701248,0.15291757041521237,0.07274579385645374,0.7268788757258449,0.6308886768736599,0.0,0.034221562026672814,0.0,0.4142085423310782,0.32772833727920947,0.1333751181078533,0.031061241737662115,0.14064406674940777,0.33799740684729684,0.7000310856272751,0.042723290970313244,0.5783105311696985,0.46864652908186244,0.0,0.2335668640491253,0.16301721274670022,0.17363437890442945,0.5133562066178925,0.4965171820962784,0.09634604764520205,11.440274710528842,0.0,0.42629613856608195,0.04148231710465211,0.1405217572364048,0.21805338559687826,0.05903866848280437,0.4090988470857262,0.21701300677501223,0.38292937948830286,0.2301466985176468,0.46417382554304076,0.5964204482079722,0.3138860997924624,0.07145360271336543,0.04693896133437647,0.06478477446582609,0.2885714740798022,0.5223663947269017,0.319658038443551,0.2423466767462088,0.2150665996556569,0.6086705131798205,0.3311667419913942,0.0,0.36686559621166914,0.38351206735792687,0.16878087025781774,0.11434072373949
jpn,0.018957942275944717,0.0,0.006288736293193153,0.005426277011428837,0.02748064611164125,0.0065954688781255655,0.00884130369652425,2.2851643442387495,0.19753018296616265,0.000759974015605458,0.0,0.0,0.0,0.0,0.0067093386659502485,0.0,0.0,0.0,0.0,0.0008760028433734135,0.0,0.005828312065803587,0.003824144511463956,0.0,0.0,0.0,0.0,0.012337269270143558,18.02702159454723,0.0013855654577081822,0.023891358393439255,0.0,0.0,0.0,0.0,0.0007779029613868005,0.008458200353102185,0.0,0.0,0.0,0.0,0.0,0.0017585079450466168,0.0,0.006387569468413901,0.007040214542401557,0.0018299551375475787,0.0,0.0,0.00192673066681337,0.0,0.0,0.001714097030811601,0.0,0.5078854593522344,0.016174074999414145
