,acf,bzj,cab,car,crs,djk,ewe,fas,fin,fon,fra,fuv,guc,gul,hat,ibo,icr,jam,kor,kri,ktu,mai,mfe,mlg,pap,pcm,por,sag,spa,sqi,srm,srn,swh,tam,tpi,twi,yom,yor,zul
acf,5.753291748557543,0.34374260165214526,0.8543937941010712,0.8477137311525226,0.43565743211139596,0.828646777015801,0.8811837527517341,0.9263907651972993,0.7306842446907197,0.9537101254996723,0.28097214054964387,1.0675814913753174,0.5373506406657766,0.3812973154109836,0.9469338264525878,0.47274737844407283,0.3057994127519335,0.20947409285605684,0.78971187297738,0.14597731208936185,0.03849740972402529,0.30109213574271654,0.5009891431541483,1.5885503425926921,0.7547181524856152,0.13704605109390566,0.17038817716562388,0.23705744135094373,0.6921489937057951,0.17697340147555438,0.464808650901326,0.359780587829038,0.3326459987277645,1.930469992269626,0.13688472874827048,1.2755646752343395,0.1309893959256107,0.4442481375549675,0.6196444385608507
bzj,0.7422011473374921,7.746239408125949,0.6306248196295747,0.8209591971969175,0.161470026359229,0.7671094966978376,1.2876899325563667,0.4893958201490694,0.22557598327187658,0.6635371826663855,0.643275643603457,0.508550253770987,0.6874854213119181,0.5647762946672152,0.23630848317430542,0.42792017164362006,1.6031210219096481,1.475063528022023,0.02070204309426622,1.3603383070915769,0.1757092769790236,1.638298732291142,0.36908073142912107,1.3673895993043068,0.5250478093412989,0.7825602734267729,0.3475179501118994,0.08942101959387959,0.18317257894499053,0.21065531672935042,1.200020832266821,0.7435507780695728,0.26850088534306515,2.4085586389249163,0.49402332093301216,0.766501610693871,0.14213665798019645,1.031361114565196,0.1325592134868513
cab,0.6754050043613135,0.5664437973129902,4.852071082738686,0.9200517509946389,0.48512500341339765,0.2923556933038187,0.5488665609282763,1.2580389463573047,1.0068390606016813,0.7091742162331627,0.8274274929969971,0.7058158176307527,0.5672956234333495,0.21619900438858228,0.24764220881963533,0.281258469991801,0.07297006933825381,0.16391773853327354,0.264092089052759,0.2639700901044391,0.12824835607625723,1.2490058114748597,0.5534227866435295,2.0913534669336693,0.9151520643122043,0.09012057099471488,0.6563582384097931,0.06558180138676252,0.7213605376059443,0.4217746482500251,0.27934692781771364,0.4196106634949967,0.2643400236426585,1.4140993448570656,0.08615176802706072,0.837818064096934,0.07955198392413154,0.6214461915508063,0.3078802561510941
car,0.6071918258504637,0.2980200961739094,1.2824440985852272,5.350347761885221,0.6591013671953997,0.9109035143784981,0.6584643387216709,0.7682861917788122,0.9666079658767769,0.16220530113288847,0.5947479095977439,1.0756660130347524,0.8745322059535472,0.2198586369112117,0.5560598758135709,0.21563395682999326,0.3380572426907689,0.11829468407368121,0.0007080975533458096,0.1714184257043263,0.21431383604727464,0.7766852724594452,0.4629846312275301,0.9874718988251364,0.3922868871934668,0.11645601605190724,1.0596353361503958,0.13081855259920674,0.32084380920894445,0.7493036097578789,0.7632876414479198,0.6137516160039301,0.3064300722796528,1.6897303402591213,0.12312619526531184,1.016885344374243,0.15298242144605304,0.5200194591831414,0.02353650297549741
crs,1.324887011198219,0.7363235958864255,1.4793363056913145,1.1312852395948756,5.555004855173455,0.9425918173428471,0.4071756073462382,0.8868892886089295,0.2902237139681466,0.9016426503764815,0.9043323288959086,0.9914769096238427,0.6577863182676191,0.2991842826306585,1.0725622058911264,0.7511236459795365,0.3802629230048941,0.22409984989733162,0.06370522586948577,0.649036716738321,0.14229620506698465,1.5681564428356125,3.088759377230174,1.3180716743571328,1.1279843529161302,0.380216529411892,0.5877056962800337,0.10431524930661684,0.5517194035068506,0.4304332929407303,0.8224107330526442,0.6980479151072729,0.42020496030870563,2.3335511514584897,0.16342604011818218,0.9886285217056686,0.1806737492406261,0.4342232615209556,0.25655369665567723
djk,0.6124395054279751,0.4843473437591454,1.0950074022739467,1.258885563892224,0.706870532499583,3.909438098530802,0.8384288586362347,0.21457307368844283,0.7034952042881516,0.9644245589131725,0.5524318017383812,1.1557700823213428,0.9211115393754318,0.5839057248683106,0.40137865397783196,1.0097231114129994,0.3011181263407047,0.4662119213578875,0.0824696783307403,0.86258375295898,0.44325986977866816,1.9139985190226991,0.9356077219330821,1.4465039610525852,0.8314310848967295,0.20100771762420958,0.7853608897421878,0.14285103720188055,0.412688325907542,0.4876733210437655,1.920866120481052,1.231879308950771,0.5990563497652827,2.163296627566081,0.23984152761566316,0.7337798694172267,0.13949692346873221,0.7871726816619383,0.4518254393641645
ewe,0.5330061783047566,0.2777931708284893,1.0329771065640692,0.789671315609369,0.2521494112549176,0.672277775804034,6.199091003336738,1.0022274035470975,0.867690586560688,1.039604534074137,1.0111557524815198,0.9487175189537045,0.8190380747051709,0.24218058705516454,0.3419274711095691,0.1799707596425358,0.3533479208612713,0.17752626827676934,0.7318841317985305,0.31968589629971145,0.13155421930391928,0.71621055974459,0.32380109602218227,1.5596701357004292,0.31282561716046364,0.09648395309761638,0.3120912091235555,0.1788773438037543,0.5780788863361107,0.08581983131179198,0.28665943052559684,0.1588524003774257,1.0581246947400091,2.0237432021087742,0.07580883992094088,1.18710939400713,0.03317946496599603,1.1841232962825101,0.7264871039011694
fas,0.38147747451255654,0.17722900269251043,1.8235032863594314,1.850039129707975,0.28376848320229586,0.744076709422913,1.1534660531154803,4.951116372098102,0.6583910275918055,0.48192461943588466,1.3650198675837548,1.1428991477080415,5.469117160072217,0.6424539767429887,0.061189319691319896,0.6329887923945732,0.06779662946685454,0.3651854873196327,1.8857303798430616,0.09939697100778236,0.017326707715348413,0.1956543640815108,0.1926467946834095,2.2526709317533187,0.3558138680244456,0.045135046533545026,1.3211735744693907,0.24153368132888245,1.1974715411252503,3.289354622183125,0.32414003228494853,0.3099166188273827,1.2455585965606268,3.78442541882874,0.21216042653014855,0.7587454157661275,0.2542540666706678,1.0215287909279787,0.6078409312355456
fin,0.32325445602961056,0.4809877572792459,1.4784595712209867,0.857490621895953,0.7317974693607922,0.818297896620664,0.46223435761988646,1.1774097574330242,5.750317596950801,0.822832046818193,0.7859392333928406,0.8882014896505621,1.111839427947131,0.2750207128136604,0.2376110593541,0.42331829199603177,0.12059476905236485,0.19431095795344697,0.08654623267081252,0.20375802120782727,0.17514979476020712,1.1770278332134205,0.423123876609018,1.8133664431531638,0.502459811028865,0.11444597543564049,0.27433070088749617,0.09915360599881914,0.50182175973896,0.15315725843198827,0.6313919567129659,0.7214931913038035,0.39977775766980506,1.5010536974051185,0.09561484643718099,0.9556106063386485,0.1351313616038602,0.6546006950179074,0.528001777218772
fon,0.3892060629699792,0.1469986368985006,0.6994410577615666,1.2853417548543689,0.17902940115474467,0.5605091425759762,1.1839694196727912,0.7426268134146385,0.5204969721254412,5.5618057277625805,0.9655679255457724,0.875944257617726,0.8197454086920084,0.22607107396085513,0.5125335278382349,0.4068580119283603,0.33904283458223017,0.15303818198351024,1.627460923662262,0.11463874365555145,0.03399961826067471,0.21470552148500185,0.30265798882222567,2.2476193276088674,0.33853277525889086,0.06294992048886425,0.6501345849262519,0.14005530546899597,0.7640223550555539,0.3106715837496442,0.17499902714647558,0.23267515568697825,0.24592597035800892,1.8145693220608283,0.03332002810131176,0.9685877353941432,0.13166637150716992,1.3151972952190072,1.2337725383488534
