,acf,bzj,cab,djk,ewe,fin,fra,fuv,gul,hat,ibo,icr,jam,kor,kri,mai,mfe,mlg,por,sag,spa,srm,srn,tam,tpi
kor,1.3384648675738964,0.1601697577838542,2.438698431139874,0.4906890920991819,0.7658835182319036,0.6170081213856188,1.6185946018264126,1.8424312673804863,0.20136836155843824,0.5462205104677905,0.3146173517014837,0.23697537910026595,2.051888633952582,5.8688803302528845,1.4974744050872986,0.16231324173410974,2.9013293146887933,1.5917016023139656,2.9530566137021483,1.0455693878185202,0.15500736482076172,0.0,1.1967817295316274,0.80277682087095,0.4317720603353645
kri,2.2369932974043776,0.5253353961502083,1.633562168109498,1.473283681599757,2.5342140773171855,1.7158440839108762,1.5884379512632258,1.1827801854725246,0.8019024193008251,0.7117449363977093,1.9464131079266498,0.7796097144951241,1.9077419810622893,0.4047673952343547,7.117214455359514,0.5209349590118265,1.930555415007667,1.9560786162789054,2.5273432029144054,1.3587701260781302,0.6526851143709865,2.3116202064705015e-62,0.7839932955526712,1.4119131660203648,2.2792377901217304
mai,0.8339808067006522,0.16527331735868528,2.3527934881864163,1.0412214289352393,0.6525307228309111,1.0065528547013167,1.437864051987628,1.7048502385956812,0.17814482334337395,0.6373102076753683,0.20627736382924455,0.38056703363890354,1.1843469285345052,0.8688851742601158,1.150354381604766,2.4202963807167706,2.6366716053250667,1.137853488761089,2.611809770800756,0.743129937427348,0.023246523176102735,0.0,0.5802534648445075,1.3318284375865521,0.8662124555352664
mfe,2.194340706453165,1.6609713074295942,1.059068360228645,1.6027279903778306,2.410331240928892,0.5079624333959453,2.303386101412182,1.7774630577127104,1.8818492534067122,2.6858400364707085,1.730809944259921,1.517610605967118,2.0705387575785035,0.7640353774265717,1.5952320584181128,0.42984914171774224,9.94175739093516,1.1797374399887548,1.7777191453021597,1.0221609484971617,1.8615609464611864,1.8495287525987767e-228,1.483194520394396,1.747963969733996,1.9070620670987728
mlg,1.1943796656773868,1.1557897381889657,1.5301996158535531,1.2446795574046927,2.2245822108082076,0.8067303056426526,1.6177545182178326,1.2812808424810818,2.2205399360029014,1.3957998320958283,1.8723512828258129,0.8781859919215007,1.4145026729871963,0.6715407522280005,1.718183968347781,0.3465077507984234,1.795181405289405,12.192517904571643,0.9910214022838368,1.2327508185337461,1.010446307820429,0.0,1.4027767165136318,1.245597236012064,1.9557028794501121
por,1.5912461370579787,0.5518195955491207,1.4311276137294928,1.6265835491992402,1.8102492766807203,0.9313453355459689,3.120092478340346,1.78729705094868,1.9537772343432567,0.9880589580074451,1.680102425553115,1.1551303266275457,1.5936923028265797,0.21642121951685264,2.2054202555975246,0.46915273690569625,2.010160709422397,1.960986841010992,9.67855401847452,1.1489277962594042,4.186969149182899,3.130278699469161e-152,1.349833784463537,1.021215665799729,2.2847572047844182
sag,1.2284026962124688,1.080416325819455,1.9114765424338906,1.7014633368209906,2.639268858432721,0.6708599602709573,3.366826726277731,1.6615171164391318,1.9568860399441477,1.1246546676730869,2.1116323538434036,1.5179390005172781,1.8383446982764404,0.7556837354613215,1.6955397865926969,0.7193284232395211,2.537250112970961,1.7030223114571799,2.430695915675922,10.40255852406029,1.6232812444449811,5.161535718073245e-114,1.6654241234910767,0.913790926875616,2.294651640454779
spa,1.7345275975332057,0.726508482105708,1.1250324088324568,1.7758569009681395,1.9030747723563985,0.9492129008350744,2.7346029407303067,1.5940068706511459,1.9130368146035936,0.9205338262369308,1.4230389742418235,1.073102001903367,1.4778554168072606,0.20141508173639286,2.275195105194352,0.3243835792427945,2.248412601952733,2.0166931331287583,4.466075135601062,1.3468764204771606,11.886418500331326,7.948426364958264e-46,1.6463772228511364,0.7751459078257871,2.6153778574312625
srm,2.0463598818421214,0.648749518435697,1.3003585112070766,1.8550698292384042,1.5007401930517614,1.173901371076456,1.8902930845482457,1.7349298894729301,1.1025703188776341,0.901543812352519,1.7438412728818853,0.8388773774224022,1.961316226225116,0.4518528533279812,2.2627236869342418,0.26819989377790093,2.1054403885921182,2.0041053439533854,2.4381439187572447,0.250357569847278,1.2991849828659403,3.03029727693334e-30,1.1484341344768645,1.080516044260726,2.4102262546730553
srn,1.78831215855481,2.196593830962446,1.7476031161731282,3.3651376907533477,4.270348650041994,1.4388496778563937,1.8302082279777023,1.8559211635093684,2.0513935874444886,1.704203022086774,2.6786191984547116,1.9961312444892454,2.537173364403866,1.4031030606768904,1.2752961766548483,0.4309925177410935,2.3256289621411828,1.3283607367952415,2.3564492616080535,1.5391328240064899,1.751760360142897,1.4543786122054438e-23,10.720324502878363,1.3158445205613314,2.497116707086859
tam,1.2723819052148173,0.10249654083909075,2.6070638262460073,0.9057678489415038,1.0735907656837782,1.002613701787432,1.5396863626934756,1.8364910063188447,0.28181430544973735,0.4719723974651334,0.32350750403026757,0.3027000451205239,1.9391502550065955,1.1606194577992246,1.5377416626937255,0.4269324632378802,2.98847293582871,1.3608996334443004,2.9009810874519637,0.998235086002435,0.14589376306150187,0.0,1.2127625703431069,2.6988225882722157,0.43049085354470856
tpi,1.6310849015097455,1.5713514230356467,1.3302804166328244,1.1565818548281959,2.3482218965554242,0.5008644780901403,1.421577806027178,1.997194016446828,2.196148944711941,1.2552737052931169,3.263375037205318,1.5607701462616137,2.7215168654231277,1.030193477930475,1.9495131572404103,0.3127741146436665,1.9796852488884569,1.247361351843296,1.3441071752707645,1.219333347889475,1.3902579417365408,2.203668689003147e-152,1.616918826814978,1.3143782951248197,10.175341511157601
