,acf,bzj,cab,djk,ewe,fin,fra,fuv,gul,hat,ibo,icr,jam,kor,kri,mai,mfe,mlg,por,sag,spa,srm,srn,tam,tpi
acf,21.76547946571,4.613883223432875,10.283849037890537,10.08406918558677,9.85436476796471,12.14765085163033,15.212633872120401,12.34433477106899,11.017509328366607,11.83397045853431,12.580486052065496,9.961428960507957,10.90544580182328,16.092425055636106,11.940709627471719,16.27046095380295,8.3640133619662,11.941843909735926,8.743967060098399,10.852378528527886,13.929047455127627,10.067021508538847,9.987229955762558,15.927801526622359,12.645136133373342
bzj,12.727990598202824,24.46062610483458,10.132475578370347,11.332499064610198,11.829113048364063,14.575231289582257,13.833270733852155,13.39861234454145,11.812610266184768,12.329299855415659,15.427312939922528,17.394144453252657,18.37130224426918,14.654115507671255,12.91601045976668,15.789288591028349,10.831759218311818,10.807539805262795,12.739938769412879,13.63541016349119,14.070940084003928,13.199364649601863,13.857318564487233,14.70457213056192,13.079745929363753
cab,14.159206655569708,5.360393615308345,22.570962252007078,9.65191135524856,9.633158708768512,12.145704708205235,15.297736450720576,11.330039018706579,11.230916492125305,10.110581759547516,14.374223944112414,8.995335995066691,8.693009325482755,15.622171808924348,11.261799181690288,16.052903287059188,6.561220155508947,9.33246338030796,8.193931958706438,10.904015717708859,10.322186817451952,6.060569604653968,8.521374665189601,15.783149189503353,10.84383601180397
djk,11.389873656042534,12.762438682018685,10.413560888547089,18.77136121105888,11.487272105718741,14.220133770902518,15.261448782657222,13.892401719845775,13.364938688510527,12.345787719397157,14.083988539721497,12.159431863922423,14.148775561858107,14.280807327310358,10.556476525626058,15.772420239959798,10.276782278500864,12.838107477092192,12.341416002996302,14.312434482903736,14.554573657177519,15.001742245235421,15.91901416342425,16.35098078443613,13.921769325393363
ewe,13.133653231110836,5.200354271995152,11.672150186121696,10.462155189895322,18.9296104982252,12.754264028564553,16.023338786646153,11.799656257801775,11.143703997172445,10.562633932352416,12.058959923466457,10.061858675754722,9.270480063249984,15.361194773182627,12.079363495531165,16.919155696635126,8.702693161723712,10.334632091511823,5.250812735759984,12.34625743537253,14.123344178435815,9.437468997460055,9.71349299928451,15.955196241313137,13.256002770487592
fin,12.548821176625733,6.8873105043934775,10.635517926838606,10.132452947668561,11.890694562350557,28.274064089995534,15.94093548492507,11.989855155626481,12.224312676910099,10.952266381773429,14.145044201885046,10.307005604497926,10.036438706430543,15.379174629912898,11.098405196294516,16.05322921950653,8.221075743392635,10.517577346640774,8.236654320945629,11.928508388386991,14.161937545567383,8.51168427274605,9.914014027842292,15.729533422011393,12.345060762251252
fra,13.14133415144078,8.352907353461477,12.18902372899857,10.056571445383245,11.97880606324631,14.207884270585152,34.85022176068102,12.397144218801746,13.208210205197112,12.011734414190903,14.003388321074475,12.490759268754621,11.745494760199355,15.631871141240076,13.30966573647316,16.21791115466139,10.755120727041628,10.5399411643497,11.646967757005914,11.79602131125009,15.95610528971067,11.351247538759374,11.724080970572114,16.332799922665004,12.717680993209735
fuv,13.33438560167742,6.670982977200837,12.126358520090623,10.849673251609095,11.626770684542489,12.685172358142486,15.863775345889874,24.630139122101976,12.082236099655477,8.794572397096308,13.993304607725612,10.20051275018999,10.219469229710505,15.320562990345696,11.190834446490616,16.31531983260498,7.031703664228315,11.675433069508603,6.34240264997729,12.477566070261382,14.63277990800495,10.037362583638357,10.07512629912203,15.510017185540226,13.092144801713859
gul,14.189378730342769,16.039686208909927,10.01524983855535,12.299585541247529,13.694119542472757,15.365115834598186,17.149773777391886,14.750653291166019,24.002309769545153,13.865048995506077,15.567132353224384,15.625202319550874,16.0992101367398,15.190050877846547,13.307547286007804,16.22038606643341,13.815748144873693,12.79640766449571,14.964723047080838,14.191588910384093,15.759249721494248,13.73625818754394,14.889800418977034,15.278632530838063,14.467456836634602
hat,14.967580504693153,8.319683403469698,12.195830469987987,10.482135493230732,10.772946883113981,14.28441030253333,14.336833938206281,14.251870367963557,11.909695217070773,25.394147528251864,14.173492763939583,11.412317586972287,13.51366321056022,14.937363686942934,11.959965334879687,15.900875902393521,13.172405602575802,9.507963977808515,10.478272032796966,12.448836467163503,15.193629024523206,10.628872258895317,12.502475528768825,16.219038517126606,12.636697101485977
