,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
bul,9.5454865976835,7.215552463195869,0.058976165704156584,4.945786030303697,8.781153454682263,6.7145522806296905,6.72264138224494,7.482550225068674,6.719883129751286,2.625397211120951,0.06107539563277852,5.536968409273428,1.5340956837916908,8.794235930503168,1.0100361146755414,4.934397343590731,4.856761907838435,6.014932884056448,5.66685841171818,3.045345733822579
ces,1.4147148297618304,7.478135815172064,0.5405892917894234,5.804675840516968,1.6673475829484852,4.224929593982061,7.068155655863509,6.939693611312824,6.297572870342545,1.9077983317350076,0.06419099705163056,5.145109799447297,0.9900031920173339,5.95692895021434,0.49313860588102365,0.866446395232939,7.031629780997505,7.275689204019176,1.9844770894729333,2.021498527920398
dan,1.288823020013606,6.89414385452826,0.6340352866424384,5.591968159982571,3.651217747677624,2.1731913698001293,6.570505446510011,2.931869452719221,5.8304662185001215,1.8291534328906307,0.05858426160458153,4.814897253130507,1.2102070292436353,5.812111256209105,0.4843406448173524,0.3062775118820363,6.958041862160756,7.52178711556427,2.3565165111965336,2.2037797268473374
deu,1.2504284071604808,6.844398369994541,0.5537838623085725,5.976844421214214,2.7934508488688876,1.2005397804868447,6.328932986548935,2.982071563501549,2.1784766700248226,1.6464465136015825,0.05911451935153134,4.61971961202926,0.8983827611249406,2.8546260529449023,0.43773165706430894,0.15717415716049238,7.111265147033927,7.273837066012745,1.5942696185192684,2.099412303606952
eng,1.0818639370448737,7.110119803425646,0.3882376835556002,5.539792313169045,9.541665968155352,0.9085040149456075,6.511380882363725,2.872760709629416,3.7459721843305926,1.7267763222897252,0.053971927653098106,4.110506955612409,1.1046113132448747,3.006531610060983,0.5828334589524752,0.7591161419879222,6.549970031291997,7.450448917337823,2.11604307432541,2.1232986552985658
fin,1.3342818177697606,6.8805923362709995,0.7026288101353859,5.742704054163237,1.0338604509566203,7.391160773347602,6.771735995800906,4.0299443680877225,4.942650234262149,1.7082148517173463,0.05761782578271756,5.212561323087628,0.7179885703847356,2.976954695144018,0.33225037375218947,0.18848120019648792,6.9429441610916225,7.457067741673596,2.2245663392315613,2.075653587872443
fra,1.3632332509367207,6.955503786485194,0.43042615503820364,5.733883957573669,2.881914023323358,1.7455749075852025,7.102076842522929,3.476235272477261,4.8746269445511725,1.877133787545333,0.05787978857784888,4.6303026665076,1.51998437816428,6.785702188110792,0.2650056395121267,0.6495555696556531,6.730709787768115,7.324072770938008,5.286546301029679,1.8369228129091781
hrv,1.3819064295457502,7.024305213262682,0.503135347478091,5.880908350207807,1.27317898262988,1.3131014627025932,6.432197833878874,7.391876903896379,3.517432366119743,1.956157670349459,0.05771379722275085,4.807993060852524,1.6072575852001325,5.462099823389052,0.6850332677920502,0.5571939361327451,7.194344862286112,7.191380951332064,1.9290679050159871,2.0596038880472527
hun,1.386463510495568,6.749059778917413,0.7227125439061618,5.626592989712533,1.6192241321721597,3.5188555745945247,6.75699624766144,4.239627498250239,9.198615470793317,1.7684913733767964,0.06368703209049748,5.220780258550324,0.8490220397429595,3.337236617020816,0.22718738460196392,0.5233903827363943,6.957814766490393,7.7713182806265255,2.2263411551428947,1.9043434079195711
ita,1.2794483329901014,6.936733585618364,0.47753482834028155,5.770222898287172,2.752845518225732,1.484045023013201,7.158382698010218,2.9726756647136936,4.058978594612341,2.977635885231244,0.05656439786186253,4.881478891293211,1.3306837702218186,5.838784425135579,0.41133168284922345,0.9427269222157917,6.700845927522278,7.282798901183331,4.383107870952472,1.9739514554651487
lav,1.3807798267889617,6.744927108501708,0.7180480749356893,5.658039526931495,1.7818447296792324,4.6561790929016125,7.132759762002269,5.384797799206793,6.111020853430955,1.7886977721991368,0.15366945865302606,5.7587688829826265,1.3977071100025533,4.817306901215539,0.39551311144993706,0.4907254327837647,6.956619555630312,7.482150179775784,4.407404131798457,2.0367876971179824
lit,1.3237034154283556,6.762539042078547,0.6735933295138977,5.702079186707482,1.3775022062326123,3.411654941462436,7.2044482131606085,4.289676154554573,5.241666796171885,1.7408157700500277,0.06530490458814252,6.619200517690999,0.7994367069036763,3.117726684413547,0.3843272076330703,0.48007397013630093,6.997336162393843,7.460347446639331,2.7200618336143654,2.124232146511129
