,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
bul,0.7806528607237627,0.32466298186122006,0.0032795531523609435,0.05912378649251338,0.46284346805132537,0.25196751277122137,0.13369116010584475,0.30288505691240203,0.3478468826987026,0.05957393255166245,0.00928374386242561,0.162150538207987,0.039455626697716906,0.4865445628321107,0.05555447300452864,0.2140547018144868,0.12441578043795923,0.24168128007092404,0.22156629723721782,0.09682939332952469
ces,0.006239740535086354,0.4167473805427927,0.0031224436569864413,0.21335750265878686,0.06751918876430629,0.10875401552360948,0.20856087963870515,0.24026029612448382,0.2698983992541637,0.042911332210034035,0.010634033589884306,0.11286822848116707,0.01088087525694314,0.27166003115055753,0.0201656014050284,0.03736211995941615,0.34479305987540837,0.2611882940962557,0.11179961246387805,0.19932973527063497
dan,0.007035821567260848,0.29152012460351867,0.0926376036738804,0.15140390024898148,0.12898689808053165,0.05471430925802301,0.22516092118272638,0.1014326880415785,0.2926593133036143,0.0475234028887387,0.009804376087928772,0.15952369655211493,0.027764823119188726,0.32937744285257775,0.03327221369541724,0.009414329270095194,0.2822653004658015,0.4056891009014033,0.1811572267077678,0.1901115341842739
deu,0.005655613466880218,0.2842812978374723,0.03772654886346682,0.22013028185305725,0.11449437967818137,0.032677254860337394,0.19487424373973894,0.07657615494535436,0.05486629975443375,0.04119087570144761,0.008925164344288559,0.12279602804963106,0.02072792047144315,0.15811036071447016,0.03283710094210789,0.005876645784984038,0.36717797781543066,0.38050725851542744,0.16975889288442694,0.16814676634871017
eng,0.014830530544682035,0.3218426824027208,0.03836238310759584,0.12379779271387724,0.8042731320784097,0.01892520499140348,0.19226963841650296,0.07199391504330804,0.14235301389607197,0.032175853982904595,0.0095877991185143,0.20530861814870777,0.020269867960811625,0.16819974805381546,0.02824137847050246,0.03153915291028118,0.3624934309591511,0.4351580313744977,0.15596243848215424,0.18207536030732446
fin,0.009057981106102815,0.3044393919414819,0.0020119051323629644,0.19265630032934306,0.056334798545636944,0.3252738356873919,0.23103510792902004,0.12329508096601166,0.22551102514849153,0.03929280128358633,0.010162440898315072,0.1533303476327145,0.009776826175567632,0.1410627455435748,0.007341579711480123,0.0066653114850850105,0.36230878965829244,0.3182325957847365,0.20570557157357455,0.14998478863101578
fra,0.006455634720612761,0.29869339555763774,0.03313775361395838,0.15130152756702758,0.09546661029674655,0.049338256367962706,0.32688145948456665,0.08400578192669855,0.18846211541637162,0.03190632702215701,0.010279978478630375,0.15348343628387842,0.04363183012913949,0.35945719627190686,0.009986135231632928,0.024835115234463374,0.317271762782334,0.27520414336450394,0.34492790177132543,0.12040602304983705
hrv,0.006625030398727771,0.3110087553113903,0.028002168231022268,0.18440314602678065,0.04475650744895116,0.03349300352152824,0.18903177279860323,0.24781324030313429,0.13557729166935842,0.046747603231280445,0.010696927335951742,0.1690390149814713,0.039970773838100444,0.29289469282091857,0.03481974731282297,0.030305583219511004,0.4047910648748151,0.3051513065895688,0.06722082741390717,0.2072070199997556
hun,0.005698099936973989,0.27290893581119563,0.040732563425268264,0.16476697149599626,0.08192875442738126,0.13517859991377063,0.16583787260268207,0.0924538226321146,0.4349045286428424,0.04470321266009171,0.010599166798977024,0.20673445120184858,0.01056080574770453,0.12081776662837644,0.008680446164043013,0.02378386071609394,0.3660384683885046,0.3688480687257379,0.06414656412991744,0.15181209428986123
ita,0.01491110445576294,0.29322306537770376,0.034864282963691685,0.13548921262884855,0.10100146359582775,0.044101652507632906,0.2560225444305479,0.07839311062701096,0.13168454309147776,0.07543233909973553,0.010165299726492931,0.18832183911551678,0.03248576257154406,0.271908287223883,0.029659888968076323,0.03341514256203742,0.3253775684930815,0.22500359810559498,0.2920747834675958,0.1281839795705418
lav,0.006807306913944334,0.2743164305155551,0.022931142461586694,0.15353352807970908,0.061865150102587446,0.17618788713057068,0.2408146772239845,0.15064059138422553,0.24613650338914622,0.04231551158729024,0.021689875895580656,0.1449508078963651,0.026012720188581324,0.2559483139354347,0.008859617905306134,0.01965609554949827,0.35977712060734923,0.22316156020273611,0.1569394106732936,0.20317175128604623
lit,0.006320678721316419,0.2803536875834561,0.024461216628489015,0.19196591834473822,0.045631333592057614,0.15135833477053154,0.3221629705211215,0.10190457443763705,0.19394726982831192,0.04184746402047802,0.011505042110892807,0.20335366821976913,0.01718792100153259,0.16923698958717256,0.007443219206076296,0.02015478733020821,0.333493534888855,0.37080098702425457,0.18058624526282765,0.1664081507759717
nld,0.0068521267607142234,0.3009240588779157,0.030310920140640813,0.15952688432372222,0.15066723864415582,0.029589591260210733,0.12002836352571912,0.0664715534598728,0.1899773566456164,0.032730477227935456,0.009589076666836449,0.17787232964614338,0.1559213591018493,0.2866672714114716,0.014864506786407909,0.011918660915484434,0.3279685017583471,0.38939049783271534,0.12803540091792945,0.19619778228558363
nob,0.013170329727210899,0.29939529232064294,0.06320992970149514,0.16553776247143093,0.09249424265121628,0.05716459517246681,0.1480525171765882,0.08863406562819358,0.2050910050851734,0.0425445129923922,0.010038127135129842,0.12645674956214803,0.028268101704536724,0.36481196958108136,0.03206465459113676,0.01710236737921308,0.34226558093477616,0.3611289020038428,0.15134616044403457,0.22625337761125552
pol,0.006607415994170148,0.27491523248820393,0.028750293887756084,0.21642126253200056,0.052475060056113514,0.04973917681286888,0.23106463686789103,0.12102842829898132,0.17920473839561069,0.04731907222903167,0.010206095456846658,0.19938975344885343,0.01537574909642207,0.09371883358786122,0.17813023719551424,0.028033768713264292,0.4096991096041418,0.28928071011043494,0.14857000774444754,0.13393306111286515
por,0.013176622814108103,0.28901957572225756,0.024116948388350143,0.13934093885457932,0.0713393824219943,0.04680233539440626,0.20531378598615543,0.09805684480853599,0.14441410105057365,0.044329574618587025,0.010071015768533809,0.1256297528861687,0.023186154403301466,0.28418504569242037,0.009305274630477868,0.21387175878457979,0.3498403767959554,0.3006841335408538,0.39023248751770356,0.12786367811643862
ron,0.006619464803244131,0.27830067698384325,0.03684565851147472,0.18293950268315945,0.06564512759672915,0.05824925755850197,0.2374612500701024,0.09242067687283823,0.285143237102518,0.04619132738377031,0.01036201328271974,0.19689099327868925,0.016976184782573768,0.41981177123102126,0.008832188582569787,0.044772516155153735,0.230203861157993,0.3422334322349096,0.1658762726699658,0.15305945263724147
