,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
lav,6.260080084660931,10.733954083383926,8.932846173391296,7.752054683467478,7.253918319845141,7.76791800783036,14.025943146053441,11.148826897667751,10.265332425612463,7.434758511451017,16.225043828319425,11.83768869526585,9.757684293517658,9.512578436658824,10.959303683988745,12.933931245068017,11.238245415294823,12.077663012870152,11.416982745912732,8.145285103466588
lit,6.852315099083135,10.692944354817133,8.657787177311585,7.317273605465904,6.921944060592633,7.494920865620585,14.063069126486335,12.555235926879613,10.580024252635022,7.864930717128694,11.51019117304876,18.973681103847593,9.36807511770566,8.666593787486928,11.479603013477366,12.826742532947858,11.181367606048259,11.847901838722741,11.431599461389608,8.998638508387257
nld,6.886663195899764,9.911586119743445,10.381671047105849,10.336813892288447,10.475893533984806,10.132744550800343,13.17423520319142,12.001685844386463,10.705036782593806,9.382936036111534,8.94743492749741,9.602760911195233,23.281388301481872,9.973779689599258,12.117669881305504,10.859785119531887,11.179464138664823,11.071892164696267,11.837719536376566,9.816089100621156
nob,6.02314746106163,10.913080661931087,15.06989040696865,9.072113138003948,9.467412023696252,10.569373148822663,12.040112368859788,11.989998707766002,11.25758651676518,9.977190577302729,10.719720923464884,10.952643759656086,8.919812039002242,18.465876182323388,12.051843061471876,12.115557071460255,11.705947479146788,11.158421454904092,9.489358272204736,11.696327639898218
pol,6.546489472545132,11.021388987553195,8.488261593797931,7.8744682793418646,7.702034609937357,7.088691009878245,13.715585470344276,12.337152352511643,11.669000891055669,6.946545429663412,9.633964596700974,10.00504703647164,9.147682918568352,8.889105510491339,26.807638273238055,12.716172148645802,10.41846628008654,12.052437452863938,11.83420340085188,9.54966144143421
por,6.9442662821112835,10.218543651004303,8.78578121058753,7.92313472110116,8.339950406901735,8.697264715616825,12.803989714253255,11.302575597472307,11.063672062307658,10.435332928049498,8.919752913596362,9.604493511515393,8.895665842494575,9.489807472920015,10.98016420808157,15.618620976205042,9.695413265296589,10.635072942271853,11.05145054251958,9.82109137298286
ron,6.800158502025708,11.08070318075817,8.569766106719204,7.946223754306227,7.616446692622906,7.39900409229977,14.466338604980065,10.59619535804424,11.366849557583283,8.796666279646912,9.049662420031515,9.687726571019942,9.00584038247511,10.272941121876036,11.18207181937472,12.554023722317147,19.44609531558388,11.812442045750972,11.411649855932462,5.590657357507262
slk,6.556276272784241,14.20296834899214,8.581832037333905,7.850605515129855,7.56912450921353,6.646593754729841,13.706894517668431,13.07495966086297,10.624414092222882,6.954961987753132,9.872479564503209,10.137788560662973,9.187569535270192,9.322265213895871,14.713335289653287,12.30209077049675,10.706479609406196,15.562083905415996,11.693325445879806,8.94094430245739
spa,6.800815039999766,9.77660827267262,8.559275249579178,7.741210443573129,8.2628239054055,9.540582305502353,13.524929683433248,11.153125228890518,10.72570334014209,10.061501368652282,9.043023703744641,8.77497279917736,8.913768337326799,9.48867801650994,11.047808663334004,12.558892305817485,9.958364691269525,10.417857018111677,10.667525452484902,8.858522703064397
swe,6.9333053733056955,10.363703445600429,11.496769371652661,8.08351354418549,8.253270900741287,9.605764862430068,13.213672581361172,11.014915120353502,11.110127472843294,8.514656327507254,9.460147302531869,10.406231426452367,9.833016965965355,13.976091743870883,11.132741496221005,12.259241736758419,11.690063380159446,11.051724158532316,11.361835465158796,12.064027348043366
