,acf,bzj,cab,car,crs,djk,ewe,fas,fin,fon,fra,fuv,guc,gul,hat,ibo,icr,jam,kor,kri,ktu,mai,mfe,mlg,pap,pcm,por,sag,spa,sqi,srm,srn,swh,tam,tpi,twi,yom,yor,zul
acf,11.624949351132672,1.2181223192298898,1.6761643866491092,0.8896993608222363,4.507129905722188,1.0751407882398585,1.545606832203438,0.6234202664458923,1.1133724663320699,1.5293157714603538,2.2813440010096624,0.9071262576481764,1.1535685979886203,0.8857031292521924,5.4094432312582565,1.8957699824706555,0.7355596890222724,1.217037006812598,0.4526976448275253,1.824395687928222,1.013800282094543,0.7348249823798749,3.962756917215531,0.756730724884985,1.4234492705103392,0.6870914823495209,1.3365683710504843,1.8792605944613268,1.2723251791018857,1.8229399449097983,1.3106752041024858,0.9494861052333601,1.289530106958411,0.5305637895428177,1.6188848846480148,0.7883783566688685,1.1932484647845758,0.9406028857081665,1.2520182898290244
bzj,2.0049380191472874,12.520005006495497,1.502683441672799,0.9813305226150231,1.778420916254154,1.9678109655500382,1.4031001275524684,0.6209839025957198,1.5089234148040553,1.4540931890844426,1.180230511837994,1.0678746671724806,0.898672259845986,2.1097474543799795,1.6172260633722146,2.352543510812234,6.254055693321591,5.809331786830491,0.9219570361128273,3.7665768461218097,1.198212230708691,0.7299640026562084,1.7404823777914409,1.2231897757825045,1.2342731280562749,4.386290583959054,1.1512326739378267,1.074538645365589,1.1105737551846726,1.3497341423445022,2.061887557565578,3.816938033379154,1.395563792482779,0.5509021644428778,2.453061068250671,0.6426719785747803,1.5659820699722857,1.5012940266401458,1.4093119345584721
cab,1.0450595743166122,0.9964910498283981,10.565611834063755,1.1361091110519652,0.8881608203607954,1.0151733084749441,1.459804867740738,0.6511932980691064,1.5388834249145038,1.4675261415728738,0.952976189293306,0.48590592313152037,1.2850683714736704,0.8244072620440281,1.4595423273464192,1.2002558503749476,0.8176863138828274,1.1227066038773952,0.20769049160987585,1.1131308894211198,1.3026637127060763,0.4000727647068789,0.6777600899061049,1.7424186775349426,1.7306960038153782,0.6437429073883258,0.99551500705652,0.6752783487364766,1.4197029175716303,1.152911724130938,1.147391915816824,0.9149872378470398,1.2568342187994297,0.48193912806555694,1.0888652389465268,1.0018540316840419,1.6912170596760703,1.041366570906158,1.544766033644473
car,0.9131130649699433,1.0834358351017048,1.6536740550244957,10.140360910947004,1.5127718009099134,1.1246650074648716,1.5786607829625776,0.3739985296395103,1.7617177401257464,0.9110455416255512,1.110825693674471,0.9559565395968299,1.6078542938814362,0.8189753189841031,1.1762921288106671,1.266900824790108,1.1768619491427952,1.0866052457132191,0.23825351758159652,1.0031407562668324,1.1183607344807456,0.28565310366788754,1.2412540353220205,2.0609722763361464,1.9588213002482462,0.7765644158525085,2.0175445370921974,1.0939564548138137,1.3769889276920022,1.4410773466104203,1.2430049630117317,1.9003925644978636,1.5078345787060403,0.34626491731034736,1.314666577640411,1.4246248435136444,1.2821063217118809,1.2899501502582336,1.7356732932543064
crs,5.031670305045894,1.8793369031595955,2.428023726038491,1.798157240535243,16.179764009807265,1.2781664198942,2.082561284529227,0.4915484591035364,2.0997754423576804,1.8233508645370495,2.9387099712918374,1.1520721984283622,0.7457960113785251,2.014792734269953,5.801145513054685,1.743387868902328,1.512575582970797,1.4443194308313565,0.6508836015565009,1.9498426262332185,2.0183155027433077,0.28908433220205154,11.318485378053797,1.7103272011254997,2.8808025228480645,1.7828440646756398,2.1809145663817127,1.9518529437256156,2.4874595049672106,2.178871137318671,1.0484178435180471,2.3178369889420765,2.0703073371248912,0.32981172881921594,1.723793114354777,1.9892232507658516,2.363843797668089,1.6859889773296093,2.2471144592359327
djk,1.151983569986676,2.526031907999478,0.6687172442730454,0.9519558855140104,0.8455085033734324,8.163322531446637,1.1716952781074266,0.6375759131387504,0.813580202676496,1.0637492253014162,0.8592103000385816,0.8196626583560285,0.9317395767790337,1.3926891707691187,1.0492669454337573,1.422839723481692,2.452267815629188,2.6271870774031623,0.44056708760067487,2.11097388956094,1.058960298073485,0.15515872331595837,0.5898807153279169,1.161337224234133,1.150243776592962,1.3067113492277933,1.2662215426516479,0.7743479070615606,1.124597289069749,0.9241463924928635,3.8541061522456985,4.9684283018061315,1.1268434335977027,0.017964141799202693,1.218665360218841,0.6527504499380345,1.1163257868636496,1.150771140716138,1.7101392449531918
eng,1.8690635117072745,2.225443054357063,1.2428414298259352,1.8877728966861298,1.961787967947478,1.9982907815512245,1.7647585729890398,0.4331474271684712,2.286983637596796,1.2349350108574892,3.4591792834075914,1.5991616420072798,1.3174439174254218,6.055246171923123,1.7401766961186969,1.616820357832765,4.321960889227531,2.380874564017846,0.6124595206995034,1.925859747867877,1.4458051538281556,0.7099384457948394,2.3303086546447265,2.7276610255828633,2.886967173666413,4.916907142639193,3.544311818885051,2.1507077096470173,2.973039165658724,1.3972384595631873,1.8019043504668044,2.5473328025859807,1.2358386036784896,0.5544475943335172,2.9638825372126334,1.663673072212605,1.420169336816489,2.5026938927688978,2.1623635979450615
ewe,1.333395435162009,0.9349884036464005,1.1342085159364537,1.5067931170486624,0.9344581466592263,0.6541091580474436,8.260959415007282,0.3330687808245063,1.0810952293940304,2.5584915976135054,0.7486485934953961,1.1518347415910064,1.069784473741727,0.9389665645897889,0.7479598583455225,1.1428459333427181,1.1745974893943103,1.2564476846819232,0.3635549217297793,1.1434071427231949,1.6644671012466343,0.5338605935326619,1.17685077660024,0.9952275117398486,1.1115654353383082,0.6199242492783945,0.8631454718951606,1.0573686535763684,0.650657453320493,0.8491693052318254,0.827206877192026,2.0257600613980884,2.5690621366517234,0.3555330798889482,0.9546907331454495,1.9712415693282814,1.712664276073001,1.5280516652016036,1.5923541513181174
fas,0.0,0.0,0.20154968010930752,0.0,0.0,0.40895204523357975,0.26609157414432616,6.478331088005971,0.0,0.3875564163869454,0.0,0.0,0.5011516599378645,0.0,0.0,0.5953610277350592,0.0,0.0,0.3593193330340334,0.0,0.0,0.52756255286765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09392360591445836,0.0,0.0,0.0,0.0,0.008592173376495177
fin,1.3095806561556103,1.4914744408541498,2.2019391593878233,1.9347228567471362,1.898592047186698,1.4169344383781208,2.054061068652979,0.8082047170963529,13.258490022874302,1.4881640216917873,1.5198576939370696,1.4370405076974606,1.2393906090961213,1.5443076356011112,0.8917320014268828,1.7107389562833344,1.1374957634322467,1.320995087138023,0.303022000628852,1.3926274788183335,1.4872730758030563,0.7971212904514182,1.7389717814419434,2.0680510840944013,2.3144924558492797,1.2995602216191955,1.9171657010608616,1.2735800597899978,1.727496475274469,1.4599038381678682,1.2187285494964666,2.1432974666601687,2.3051106034985214,0.045052119516160616,1.4809201988569605,2.087140925543073,2.113936209615707,1.1797435618751422,1.9129313318005128
