,agn,atd,bcl,bgs,bkd,bku,bnj,bno,ceb,cgc,clu,due,gor,hil,hnn,kqe,krj,mbd,mbi,mbs,mbt,mmn,mog,msb,msk,msm,mta,obo,plw,rol,suc,syb,tbk,tbw,tgl,tsg,twb,war
clu,1.4638358905907136,0.10085854736286848,1.110827403930502,0.6324514450092895,0.40141354424241626,0.08453509520773927,0.4998865885263353,0.8062739488263704,3.116137554817925,0.6872025128806989,2.893701783847492,0.3613570644227142,0.0,1.184426742952743,0.5468435033789394,0.433734639432549,2.504498982874246,0.03621423389537881,0.23426501461234572,0.0034646460234668552,0.09885675363740809,0.6697359182292999,0.1996558668978885,2.178562640162422,0.9105714476321829,0.11366504475105366,0.19370029653675136,0.2822388753943379,0.18998339809572506,1.4847229805240936,0.0,0.19986534818351842,0.34129744296114595,1.2659344657479465,0.8465348024948653,0.4747103907963055,0.2563618717124676,1.0170245228042871
due,0.46779385918213023,0.3881037807150509,0.2707483921955314,0.0,0.23559691781503744,0.26346538410582987,0.3304934188130062,0.1963835792394253,0.9594200409212945,0.28962591252972913,0.12508211141955883,3.2077641787315567,0.0,0.04352456138743577,0.3895386907556109,0.26418503755126643,0.7557390701000521,0.12404974799458834,0.27331271103688337,0.0,0.08882465465790013,0.13555717954637547,0.0,0.8815376707238389,0.38391265072758074,0.19292030752962752,0.26201859594071664,0.1290142459897634,0.37803251552861994,0.6342232164754016,0.0,0.0,0.2000196698688388,0.31297003697345893,0.8211575784704426,0.3040609759183539,0.0,0.06286837560325775
gor,0.0,0.05327669420720227,0.0,0.15527339122616102,0.09702081184586753,0.0952908171252762,0.0,0.0,0.42251977261042306,0.26952963623635817,0.008337746398312085,0.0,2.526315544257997,0.0009328481979009595,0.00415194826134524,0.286594360652062,0.38639011772355936,0.23627721849421945,0.2949186151762042,0.0,0.3200871648835495,0.0,0.1044955433020629,0.0,0.0017501368729124778,0.0,0.11015304717260399,0.0,0.2376043705835702,0.0,0.1956878592708584,0.0,0.0,0.14392471173231236,0.40928589527755044,0.5373635959076459,0.026808502161795644,0.17062550136195842
hil,0.9950938606760573,0.10543368066691983,1.404761092316873,0.3165266313963784,0.7111670423384187,0.25663738060768004,0.11065701455880017,1.1898349931461603,4.638374333185311,0.8878997027179647,1.2818875628783974,0.6606312845165938,0.33044596086000944,4.5822049635628765,0.592071149478052,0.4776393053233754,2.8969638203079597,0.02559774736208098,0.23332907134232173,0.3023489868026612,0.24290526506067955,0.45592188868327455,0.11422508387465768,3.361097283605236,0.7334157751861934,0.42261322830496617,0.20536707088299622,0.1591829789579311,0.19267292981681905,2.611712631727782,0.0,0.15850946097064167,0.44002012464326334,0.7368828643547829,2.0830347737753225,0.5354194337443197,0.17498597905847468,1.2310633210180377
hnn,0.652181552395227,0.24550167614388307,0.3387254511031399,0.03572310759841635,0.5029023245185638,0.14712709651292855,0.290171412494459,0.3241051599229259,1.1678430567896463,0.664135500455485,0.25471062850118553,0.2633685041247915,0.0,0.33270877572136204,1.956734659663785,0.32194790982153343,0.5909243786920371,0.11146822072618079,0.2943385497907691,0.0,0.3818849537436986,0.2117450475778586,0.38497479175448035,1.0370744384181627,0.5950124251713778,0.37120489905530185,0.31519929784952705,0.10949819784268122,0.12909225469667973,0.5505148455033737,0.10445097749901855,0.15321420776257177,0.09923064235101986,0.636374495336625,0.4421712901398731,0.5981284133378999,0.3131017644180183,0.09408472930707212
kqe,0.24613846420121632,0.1496818381240299,0.2210433879850573,0.06364022388334334,0.3641882711402733,0.0,0.09757110379229239,0.26066752458642917,1.296770130538194,0.6404057075192204,0.39761338169461613,0.3504542290488182,0.28421004859020194,0.4136321298321608,0.5087418657293483,2.785197307088934,0.4595942879073327,0.262785379631282,0.4216696044043644,0.0,0.19728821378560468,0.48930311299534246,0.17592866164142684,0.5897169661841506,1.5968824716136965,0.23855434589258806,0.49753018133322424,0.03318345111260612,0.23240597256043038,0.3237751975949532,0.0,0.053583804319817574,0.0,0.12840916547247616,0.7770735673927316,0.5802901441405641,0.03400458581925392,0.09844343625455032
krj,1.2300498223198026,0.0,0.7492999056794876,0.30735211745136226,0.5848639646010891,0.0,0.20533318509709986,0.8419005481842792,3.8932471305089607,0.5777509487415688,1.7873545484836892,0.41092333514373003,0.2368536973015214,1.9610191043588507,0.6521211398544047,0.43403640097670504,3.406418151534062,0.31654369643712776,0.11871971023380112,0.21528358435051054,0.32911796362938794,0.5748280110287549,0.14909123010505,2.3041129663213606,0.6716047576785229,0.3753483815977745,0.26867416085256224,0.0,0.33768868583662304,1.8100081890325654,0.0,0.05766636309159345,0.22664243634763181,0.42766774853886247,1.613761764328137,0.5908113991586834,0.24004158346754778,0.783754853955406
mbd,0.12250751153632145,0.8992366593718017,0.15815772737438394,0.222724048657577,0.9876598329228354,0.045485750698238014,0.299721701862957,0.2031585283441002,0.5918710342057008,0.7158587219900934,0.07396236688914026,0.29062965604132884,0.13298186585473815,0.05400758650674753,0.21279636967689086,0.41578289013801495,0.39110429634148236,2.311822551699029,0.11880295227388515,0.38403993769690103,0.3349686966147072,0.27525394673024195,0.2534454216516453,0.1589680901893331,0.617588497009633,1.0058410214110758,0.2341133328215479,0.8570411492968297,0.0,0.4917050414186779,0.05616383167735428,0.22766221775386875,0.031726700144673714,0.19878532634737844,0.7347741027531178,0.4176319309523997,0.0,0.22552991598478833
mbi,0.005657227439510137,0.9479708955288562,0.0,0.04113643345643325,0.43620245291010207,0.0,0.1118891833972473,0.414160228377896,0.4767418943157189,0.450456952949315,0.042589020657563204,0.3029927306146689,0.0,0.07016999175261995,0.41913334610595143,0.06881386310944393,0.12647252949720666,0.4332811174258602,3.058174426137951,0.5142269641199917,0.9303022529447382,0.0,0.19000720140839533,0.17958814823122893,0.39335574789452643,0.2217410697796467,0.32673763562178504,0.6115211563348275,0.18117415764407951,0.03090842510130898,0.4121599333148023,0.0839023014791378,0.2193327701225467,0.0,0.03897265108329151,0.33542543874453123,0.1682556780606017,0.16186871965197813
mbs,0.3357019659938292,0.3578361668893777,0.7825261541091546,0.29504177551247857,0.9706650910624965,0.03291291522961082,0.14039831812792158,0.15144791308705496,0.9698843868123834,0.4504973710997566,0.3430238922646067,0.28451508809714987,0.0,0.10199738885293375,0.3920021000195373,0.37398656842592715,0.4624340459625351,0.48874092864596896,0.43570828878723766,2.487606775182222,0.29184029422620483,0.4083176283217833,0.034080221518291154,0.4230199880262333,0.39498763459840625,0.5890327677451186,0.4665670258994785,0.4283122243724655,0.335129675638413,0.28720613440188636,0.11201282766540821,0.1512856684778079,0.0431759417538089,0.4993188697840356,0.7424455458423846,0.33425290233198446,0.2035226956675249,0.3067788384879391
mbt,0.037767476754408946,0.9731834596815236,0.23765187934444132,0.18902553019290913,0.7407320987306445,0.04575254177956012,0.22522763645774369,0.17456759527340981,0.5414628875747827,0.6507820726649056,0.0,0.30386818284937966,0.35274384331757425,0.1066846169307496,0.4852848433168724,0.09555146913153756,0.23901639932461372,0.11283690116512624,0.9321604172225637,0.34984569149153977,3.689056840951803,0.03959014573646513,0.2621973366719583,0.4443392252586129,0.0,0.5402217273620309,0.45123394800673733,0.3304804300308408,0.28565381224109565,0.03488014859117783,0.1891483808082759,0.20553466237614693,0.0,0.29782459703017317,0.155371643039377,0.22698309923403492,0.13707277853289845,0.1706197812959669
mmn,0.7752337129418603,0.14188518640552772,0.1770063891590672,0.0,0.4215365632842758,0.11432873416597111,0.15901829374221776,0.3871408955938973,1.3432755632097777,0.36350657209779413,0.6740455730295203,0.19347953055634548,0.04114388516955625,0.21262209965235002,0.41050354232616293,0.697507576286263,0.7814664320208831,0.26710859321482694,0.2778448252531174,0.15860137490973258,0.25791732226566566,2.973801091354396,0.2809550903856728,0.928035560028734,0.5454576590291271,0.4192147093937475,0.2201156584000783,0.0,0.31649791812034245,0.34308518132938737,0.16987080529160092,0.21071613242938625,0.27790794861630275,0.38106090512715873,0.29684588510084,0.2728595387689179,0.12967754137009635,0.5012578822957003
mog,0.051384504486339466,0.2415253774408832,0.15813248720222006,0.08294251456386359,0.2411881310341908,0.0,0.1709979736454148,0.2067043655773375,0.1541040779709988,0.1392160776946909,0.0,0.0,0.24264359682812042,0.08871202395760402,0.6259614387187113,0.08441687274467391,0.07820795044702322,0.0,0.2321030777687696,0.0,0.0,0.08840747943401972,2.7193902504910064,0.23560688428131282,0.12349932668644747,0.0,0.20934691853847553,0.0,0.23785987753860027,0.17957891941730075,0.037396004422188156,0.013781915853495974,0.07385515126775033,0.11107073674400425,0.3806704985246263,0.354948234232662,0.0,0.0
msb,1.0502577565927922,0.05669947846456935,1.941739703987336,0.08090402526761409,0.8484784294040786,0.059720562042205216,0.32243708714378094,1.00647130129909,3.2879254783672387,0.8175812004796867,0.7311228238917273,0.4140683913345491,0.0,2.105405836031885,0.8284406073549899,0.2584088175475294,1.8873600514348254,0.22218951745950122,0.4059865502164115,0.30017800499437364,0.3042504110842348,0.0661229239220873,0.3141537406566677,5.801292043521665,1.0222711729572769,0.3236025778399476,0.1681541752326252,0.06720424236180556,0.45871300108771784,2.3366641265589934,0.10426269717529735,0.2159467069065366,0.513737394244794,0.7495398203315276,1.5762168999220503,0.5778279844858574,0.3420396099154974,1.0508701049564122
msk,0.4987884683891739,0.0,0.5651855011373419,0.060735307761481394,0.43642556330699733,0.0,0.11007623491206253,0.31782536354320623,1.8899531259080735,0.43006697091716717,0.5127657278962605,0.3785260522960918,0.10398404225353453,0.3418799451243171,0.48215438841171654,1.6364122521729652,0.7418509507623909,0.26387061228948916,0.191064309454271,0.2599653298646487,0.003474108939183651,0.3909020705930768,0.0206793326350585,1.5275840291147524,2.6855576380554975,0.4492538131935486,0.139010777751281,0.15222286737488133,0.2140000154467785,1.1808241849227255,0.14777930329122135,0.4898597429095446,0.5889451674503388,0.2445760847411247,0.8135435553155528,0.5774883823347778,0.08496329395839908,0.32428355992377433
msm,0.31704179344291816,0.7237529251086201,0.4068994037703595,0.29215144645781344,0.8276959837104609,0.1166067816076275,0.0,0.10551174962597099,1.4007559577414916,0.7336274056451337,0.155113197628161,0.30019285388688033,0.05316715436219077,0.3269794947790592,0.7817965255861985,0.0,0.8382605232363556,1.5513191427740374,0.6688750241613803,0.4749086195557286,0.6098168607521028,0.12958707362177435,0.21244714499009731,0.9590981044484153,0.3678226486787164,3.384793462525236,0.5245603614534771,0.1898654598961027,0.23964321264856103,0.27840489177762606,0.20600683480499704,0.3777095993019204,0.1160121134426042,0.35778957222430563,0.6013616292580419,0.29230457413832767,0.08907093459117554,0.26240883591174935
mta,0.0,0.6340095643231969,0.11600344816890917,0.1611303321109725,0.471822430895827,0.017980735639512524,0.007982436775583857,0.3943341874502444,0.3037052640752709,0.1624427354023581,0.0,0.0,0.2905441486365383,0.043133164681941505,0.0,0.15360607279838057,0.14078448426852752,0.0,0.30740186121441226,0.04041812009528023,0.3888255770866351,0.005222900061154334,0.053169746858295674,0.13023058752180638,0.245749610824884,0.12340230222506854,2.458901828938272,0.0,0.061901606662537745,0.0,0.13859281530985967,0.06881346661858068,0.059123044802881,0.09698291022564298,0.34031428122925433,0.4491718854937101,0.0,0.03973989882757856
obo,0.5247945312837512,0.8962818823469547,0.016333649085094493,0.3425501879055819,0.4293612833143339,0.1584707457851806,0.20680864241436758,0.07821278768289641,0.718207491694228,0.3897223652966062,0.03551852037184666,0.1867161014695169,0.0,0.3229050840733132,0.460230515678683,0.03610917124069957,0.306601176082939,0.28184641443453806,0.25159554828590913,0.004055520706087279,0.37882693619539687,0.06859440951200035,0.03983112425195934,0.7192960619260944,0.24846628483665611,0.6597871023693287,0.24319657494372482,3.4766713578045163,0.040427708565477616,0.20140817657961207,0.12159169653646273,0.003052334628598885,0.15530711145135712,0.18891350552686603,0.43883758381906546,0.7908358674832883,0.0,0.30086949327432144
plw,0.19279972642858922,0.5483408476498965,0.21831461573379318,0.04550389067684257,0.6362562394884161,0.0,0.0471866322765937,0.1508201358006236,0.6591984972667397,0.38405147696098396,0.31044609022265846,0.10560057516936361,0.0,0.36567841188990613,0.5024438688675232,0.1583241057265372,0.20748061648498428,0.17479114620235237,0.2170504031313829,0.43360989286286156,0.40311412452129325,0.0,0.0,0.7777033420980839,0.38803519026087585,0.1553573724756152,0.5099761405116876,0.2667530987755562,3.6804289920977222,0.3296125797941478,0.46054748600346684,0.22431545327326585,0.3533434632110266,0.6676728266134582,0.2409676701600585,0.7252964591737854,0.4097709766380717,0.11838519218232069
rol,0.8199562608526296,0.0,1.1574996533705004,0.21041386140836593,0.5374465083793503,0.0,0.1968790724124201,1.5237167763877455,2.4376436747392347,0.6772705771347418,1.0506996374365851,0.2778229222304738,0.0352473196969072,1.7055465695672023,0.6604347004436324,0.15782196400623327,1.416309113393984,0.16317685241154223,0.08035527447104052,0.3188329021759806,0.21350856735402246,0.30813326951782294,0.17363369115435567,2.2506898474718167,0.8827283884433648,0.10784215981345291,0.29796969206137547,0.0,0.43076090220502294,5.177822460041625,0.09915971399580048,0.11692236694595248,0.1538304867696869,0.3161585786061245,1.501351379612096,0.4175117044578105,0.012251306284305485,1.1146880965734045
suc,0.005013656096849672,0.22087358348246333,0.18245598014088316,0.051880946310905784,0.13055968686067487,0.0,0.0,0.4071984969852256,0.5038919509292032,0.23302666263618654,0.015715432531859364,0.0,0.30935047944391947,0.14814008639382337,0.31292320380101657,0.36363913526164104,0.18712102886003912,0.027963358837457264,0.19493204351779703,0.0,0.2752394748086733,0.0611316772696302,0.005445001200313548,0.0,0.1642266425070371,0.0,0.5529739325665881,0.0,0.12415737955638306,0.30984301026409256,2.9840148220826404,0.7692521479993619,0.0,0.1516971731033383,0.4166723660919569,0.4046743820104357,0.07674484677054139,0.0
syb,0.0,0.12161610376733556,0.29870205625489454,0.006093233573818857,0.30881015552454194,0.011765110647439236,0.11491645801338812,0.35863054715685205,0.6077434795840837,0.19944051175091282,0.10888723765893538,0.058892439665390484,0.0907286910677918,0.0,0.29379778423024305,0.3349254171118048,0.11099818778721904,0.18367920225692558,0.26388674606830875,0.05755381020308015,0.5519069359378506,0.0,0.0,0.1436825184422208,0.5205712731389944,0.0,0.265672019454394,0.08230495916139624,0.003911032603060249,0.511714694875085,0.8892945932830028,2.8661823181542623,0.3400170419471955,0.35117833215283234,0.28623664822275074,0.7962820707801246,0.13947837474272617,0.12577268093680605
tbk,0.4331304988714866,0.08012970408716846,0.36884032270972433,0.16113749497085905,0.48181756773493944,0.0,0.0,0.2918219641482924,0.8624426052100471,0.14845540215107178,0.09218105482838279,0.03303635977347419,0.2008465031049207,0.018687688543694403,0.26299331655428304,0.0,0.057736683425451574,0.12656867731958066,0.0,0.15968616181840112,0.0644921608612048,0.0,0.0,0.6048991757054676,0.21415829842918832,0.10466741705478455,0.14646726415042988,0.004810628277613027,0.14019029823558427,0.19348348965757722,0.021447380638962343,0.0,2.544451604854764,0.549745467650931,0.40167892494675606,0.2100842846875146,0.09435060509052207,0.32659416611065506
tbw,0.3329139612631664,0.31797089441834636,0.9878644193751089,0.10645348211783112,0.4657648763888478,0.15778567981800506,0.04949397459282601,0.4303269008324442,0.4597444974593259,0.26780289039982996,0.0,0.19422381745894768,0.17128133917423938,0.19760347844718495,0.6568111796610268,0.10014248395192915,0.1611132518545899,0.30157551722804676,0.4387192296929001,0.30712588122117523,0.16516545547841233,0.27110899593209936,0.16760006002041639,0.5657738067614257,0.2900462810687241,0.0,0.36102052213491564,0.02843727453474809,0.12146939154963121,0.2810395796043963,0.05712242610676199,0.18724492217199895,0.398686124955308,3.3897061981573327,0.5068945383739631,0.25819588365985524,0.29929428907006006,0.20178737983193518
tgl,0.37882172876956943,0.15433706962966376,1.5509530488610963,0.32472189102448823,0.5492144928092682,0.0,0.4369468178901137,0.6384802476347762,2.839274274357356,0.6267222649641937,0.4731156956950908,0.6524696227317541,0.10368177265682732,1.2204199695318998,0.7509355545199536,0.04247066283305578,1.243695688964813,0.12833028441556493,0.40252856301307105,0.3325624146273576,0.4303623351583017,0.23030624942067668,0.17214290149337863,1.741914801724091,0.7673960208365482,0.1123976526360746,0.3467776650563108,0.32448094928250804,0.13126008061479588,1.2683760768106414,0.3181624397327347,0.2957554728960998,0.4394232177637374,0.6973874642476137,5.752554719301763,0.5217897433608538,0.21400284444184692,0.5665659451391898
tsg,0.0043723017568648714,0.3441681456411061,0.1642649805530425,0.08667084585755447,0.27011787475190197,0.0,0.23272019030298452,0.19727738906699166,0.5062162577953497,0.0,0.0,0.08137793890458234,0.011514171340207824,0.0,0.594208323342917,0.0,0.2124852738710148,0.15319373221058896,0.20809175085760678,0.0,0.29110403591107037,0.039699800024139975,0.17479776181595064,0.4312048031326512,0.22288992278282294,0.1780876150308135,0.0793978465595302,0.1485531942977083,0.15588129029180564,0.38552933271223466,0.17765316885191496,0.04296909901121637,0.0,0.43498404196910556,0.1764086797725124,2.856253231727063,0.22989980646536878,0.09451283047544923
twb,0.2692120935934703,0.36168949278586027,0.14615114318266098,0.02853187925815881,0.6383480273139579,0.4604898883121553,2.3723486040363255,0.14852630769433173,0.5498690254612839,0.6702110571418567,0.0,0.23983528155842038,0.0,0.0,0.8326555939136533,0.11968253552050179,0.6598101233085281,0.0,0.35500628816154567,0.0828612720354176,0.0,0.0,0.009102967763398695,0.11146410178970889,0.06434854246436039,0.0,0.4920728861389314,0.0,0.18119308032264847,0.028762756861231864,0.0,0.12398934858280519,0.0,0.29177386859107735,0.7939037092595598,0.612374589841238,4.737421666974987,0.0
war,0.786817423433888,0.11578157601910277,1.1399267921211305,0.1128338690288544,0.6154430870097585,0.16445133859133598,0.2901149524321234,0.7089063576014212,3.0935472457340953,0.6665578312497322,1.1096546928777808,0.5403954709847856,0.0911311282541547,1.3139439943694748,0.29171639952055983,0.2866527592916466,1.6842006668635836,0.2775399230370432,0.07667785886054901,0.0,0.35051844809181,0.5826617982156144,0.20910251742630415,2.713609824446788,1.0475937157849717,0.23801710622795724,0.09819814230484525,0.3065517261221,0.12499595112384476,1.7271046216752257,0.0,0.20572686071129098,0.4915844753582359,0.6135218207393418,1.572857909380879,0.48207536813826657,0.08515547402442536,3.164803144362752
