,ara_BEI,ara_CAI,ara_DOH,ara_MSA,ara_RAB,ara_TUN
ara_ALE,19.709982833420128,14.828730745404034,13.219156244200828,11.505120011121267,10.812117246775637,9.112784772460067
ara_ALG,9.606883856536015,11.341704805556702,9.347390144789289,11.152259345153478,13.617554973268744,10.956457901289252
ara_ALX,13.067108656781429,24.04690322857115,10.94816484862152,12.637039530647307,10.822376398414322,9.324845090673893
ara_AMM,18.426238291370527,17.52249356970761,14.493386430519854,13.075751711806467,11.525694583683482,9.224776428257453
ara_ASW,13.360303767863678,23.412003919139032,12.312392190921772,11.32527283783763,10.610386171664299,8.44919111131592
ara_BAG,11.806564986945338,11.813869776649101,14.443711228389025,13.379868799318059,10.44990836923222,8.946003217068984
ara_BAS,11.750634165824387,11.652104031163907,13.540985611338526,12.823775425976141,10.140913173457184,8.869798020539028
ara_BEI,23.656984558962083,12.096234398800746,9.52827952221266,8.580552488698933,9.527027367930117,8.633232744760651
ara_BEN,14.686479856959593,16.903752006650787,15.823774964081663,13.213839569420728,13.147345944812095,10.996386567141865
ara_CAI,13.082424272679175,24.436527698660512,11.624315861835058,11.951511635734644,11.013476194443799,9.4566456232073
ara_DAM,19.73484043169126,14.918200151930952,13.775376763575462,11.689210328359627,11.348311787649104,9.3505972007909
ara_DOH,14.588805466773483,15.365348756455822,26.675308664129496,14.442060831506884,11.819197962250023,8.94698013289528
ara_FES,9.417674731759535,10.63575877338022,10.969607457464926,12.20562467464028,21.60428776108781,9.928852468131518
ara_JED,13.91014528218519,17.126890815035047,16.272680006215516,12.482235920131076,11.656267992881343,9.10590328484884
ara_JER,19.886415035739116,17.05866541082461,13.96728006575423,12.039868079878554,10.902346453384602,9.616197117082917
ara_KHA,13.05794448294053,17.991953782057614,13.419776960115561,16.587004562013174,12.264942898920571,10.288573769304852
ara_MOS,10.916928467403618,11.144750916325394,12.14926813902789,13.550140395919543,9.595895316596676,8.315699600610069
ara_MSA,8.319617219174283,11.513104059273706,9.11329936838128,25.717642416708134,10.16891820583874,7.70212295081469
ara_MUS,12.965620881980284,13.950568578874973,15.403873722348088,18.82421959036826,12.050159781427704,9.797979430227574
ara_RAB,8.162521135225335,9.243148921684949,8.99523262837562,9.692633436702613,21.986721126878123,9.302534681183374
ara_RIY,15.357094446224432,16.53910948751852,19.043549349498413,17.240877161426834,11.998756004463763,9.921300442888521
ara_SAL,19.31662895667371,16.20962340088017,15.813195377732564,12.940601018341386,11.22342609929679,9.53487958734004
ara_SAN,12.285637876141042,15.19934747940275,14.916403439389951,13.682793411275146,9.75118094369861,8.184065815581622
ara_SFX,9.436165007889098,8.725551867502752,8.560748680702233,7.574433372034473,10.661530337503901,17.204138084026376
ara_TRI,12.116528566529771,15.933419942769707,12.868697782031381,11.460005900205768,12.43076373007296,12.294686353728473
ara_TUN,9.705081230844122,9.010404955072456,7.94796492465205,7.754277339025338,11.25293860329279,19.24077597404839
