,ara_BEI,ara_CAI,ara_DOH,ara_MSA,ara_RAB,ara_TUN
ara_ALE,9.54020331875226,6.839847184467061,4.856304778538416,4.910823541429476,4.139832912613868,3.119954369725837
ara_ALG,3.2021254719195937,4.303558621322013,2.7556773677140356,4.599566258447308,6.0061102555538906,3.9383178854591807
ara_ALX,5.227022489733235,13.101467586492854,3.9589947851262286,6.330456817856694,4.267136476402721,3.389621866006147
ara_AMM,8.481086125448465,8.15365200235659,5.699410497478202,6.377057917781765,4.412852764713113,2.994538281965087
ara_ASW,5.4779008057911724,12.248457421840351,4.707949995757582,5.207368145931017,3.9875413273392657,2.6290887589447456
ara_BAG,4.560908623848324,5.029741244929722,5.721661248317855,6.394718220331349,4.228106032909213,3.100801076103117
ara_BAS,4.783913320324003,5.13436618631566,5.050813428630842,6.164017608282857,3.8478597322740185,3.1320931799383955
ara_BEI,12.794313494989453,5.34841364425717,3.381286185899513,3.257277530836065,3.7185192777507137,3.121777780100064
ara_BEN,5.860229479154558,7.826735507020384,6.879044502483068,6.045126513604148,6.337823923309969,3.9867408869538683
ara_CAI,5.048003379192117,13.657040876953072,4.421786760862161,5.4370820627910454,4.618570816619398,3.4630528551299977
ara_DAM,9.171694980718758,6.974295888355071,5.6477353255152565,5.353412418914809,4.7469729628790684,3.430390734084393
ara_DOH,6.203232490284441,7.413858163294625,13.921402326059864,7.7429407294870165,5.222700394184703,3.2881024891154875
ara_FES,3.2763854371648096,4.2637044005866755,3.687939916123953,5.474823396431362,12.0219346869241,3.372966389537429
ara_JED,6.126067536900886,8.246132380303388,7.061695624495711,6.204955305638408,4.874523786422604,3.386287606305813
ara_JER,9.726513955300819,8.105270200960113,5.593035852089821,5.59302366720112,4.334598367995674,3.2968259857560165
ara_KHA,5.058750631331255,8.93960307612334,4.761393202180734,9.391025474966206,5.013945816276942,4.0744721743471555
ara_MOS,4.073202253756538,5.059553054415139,4.711806342650569,6.594153999911213,3.723200040768434,3.1168457515091332
ara_MSA,2.7447213089421814,4.534224787228057,2.7257990476282523,16.285019052491876,3.915500086987403,2.620929517610964
ara_MUS,5.5080692812241905,6.249649100956283,6.081287372579802,10.97405914490369,4.9041201140909045,3.6554373936100117
ara_RAB,2.521008287731086,3.459228146347694,3.0754475170453843,4.267969811980585,12.443590931059928,3.0691728214125455
ara_RIY,6.87659200483163,8.119325666913156,8.579930601221688,9.550020926527758,5.306727330755454,3.454689463838169
ara_SAL,8.993668009121134,7.39596548563691,6.715874180205156,6.387955507402334,4.551287012904281,3.25189104352412
ara_SAN,4.711927974737527,7.299190199664525,6.1080602902839525,6.7550832315473714,3.69514760145341,2.453417798268943
ara_SFX,3.5607218623944896,3.460984844837292,2.5897903987012416,3.277230672693983,4.244586574724255,7.583858906972867
ara_TRI,4.492500300112063,7.383586910870084,5.194688017344172,5.186160341714144,5.8818360210470555,4.761259668394965
ara_TUN,3.7790362332169933,3.9847618366235973,2.455333620282595,3.2252263968916703,4.503356906099121,9.165908523064548
