,aoa,bah,brc,bzj,bzk,cri,crs,dcr,djk,fab,fng,fpe,gcf,gcr,gpe,gul,gyn,hat,icr,jam,kea,kri,ktu,lou,mart1259,mfe,mue,pap,pcm,pov,pre,rcf,sag,srm,srn,svc,tpi,trf,wes
aoa,5.315558925537745,5.158576784812407,4.205013255019324,3.929027266919766,2.760679630204617,3.339297812226592,4.734790325563896,3.217759164353744,0.7761826943337331,0.18891013409874358,2.316119869970742,2.913086108231619,0.0,1.977370119324478,3.1528383088093115,4.403004752126806,4.148906765527041,5.080635870328136,4.883265488840507,3.931189687838888,3.9412266837663177,2.226279743789183,1.892698056446143,2.5022166958477072,3.3613532032632367,4.233731488483112,2.8449540423458437,2.371653696230675,3.552109267686892,2.960045281909194,5.275381935916954,2.662190220889788,2.9486097458983505,2.188652310529628,4.418452395074985,3.225907498720396,5.466809165206172,3.2143349989775185,3.703657842225226
bah,9.829553372509018,16.903858827569735,9.053851221771504,3.834398031375822,14.534688651988986,10.083974346274188,14.2567351370673,16.10222927751235,2.149907314277204,4.215730275033204,12.869731978097722,10.454978408014231,0.068340442943719,15.016832457861737,16.14801285428759,22.026617041497445,26.814968034572022,13.052741160747672,24.553139402417557,10.162973352791603,14.251497450657139,13.482058082196856,5.293456303617917,22.94170582760988,9.127145178799683,24.32344985880497,7.266013719675621,17.990085656376916,5.079032934593709,4.415034208334734,17.793157697198108,7.963576695499326,14.228993319103013,7.689309752222822,8.553380710544792,4.540366698570694,11.760910834088541,25.8100031486869,12.707788335790747
brc,3.685197171236,2.7222309782714342,5.241463478173224,3.152063549047229,3.2240023003229243,4.102331259018556,3.2170564244237276,2.880255348435562,4.2249375278657055,2.199502733580026,2.8294699765632574,4.561231447191034,2.3344115154840392,3.2349540346924535,3.3078283721212465,4.192076253465348,3.9426779663084517,2.955380171046616,4.332590899707034,2.6624894784441153,3.254346189282657,3.258766117807488,2.1267994043588994,4.700159716917436,4.429092473908349,4.246576833377021,2.89789693013451,3.5649546961697496,3.7773912385956514,1.7656638085542724,1.8402262568773828,2.418470501386749,3.3921845585068615,3.7199676146032434,2.239492950974438,2.7427180196021084,2.756895227476128,3.5185653508373926,4.057915150118464
bzj,10.45132718286318,13.689306919799483,9.358547619926664,13.29630766196435,13.555964464580502,12.521638712843956,11.703082997549407,15.158332217110733,11.36647229849466,6.41827352030172,9.543202530746921,15.632311466153789,5.195886326167792,12.107335938770198,13.65393485729726,14.866412352845096,14.2628777035075,12.703504099295923,16.355359570941722,11.902222474804356,11.037873118226626,12.094712236349505,10.160410838458445,12.17478206096111,10.746527672121747,12.117458941717082,9.942761690497822,11.06011662924357,10.964024533663618,10.814485063807762,11.385632190014315,6.629990384152304,8.859001705253615,10.697778793499745,9.834387361179576,6.748340809507881,11.414320078090839,12.778270254930241,12.785774319945732
bzk,26.659642658431327,25.72190264787296,28.10964217632459,23.331342293889918,33.396350113889085,24.904951898133177,26.534517356415062,31.79948510071285,20.682027187516493,24.158540570376793,26.58093619771357,30.744174268170372,11.219691645679504,26.34044493214227,30.02184847235151,30.829186410773953,31.956956097931986,29.41631551022421,35.04588260479988,25.04643485140844,23.689587884786327,29.504563642767252,21.89820707550998,22.944050856834654,26.83380430341068,24.172268629261083,23.102946689793608,25.68660147753715,30.615457632443622,21.65721433989491,25.472853929846544,26.476086828877193,28.558124090146762,26.79880676915537,24.919051394312376,25.715501580525185,26.943182829715347,28.24440250656931,29.13042485796945
cri,2.1426235358906887,1.5608066271149266,0.805188976814164,1.431738409240487,1.458884949426821,5.4473184690011855,2.425212655891899,2.556637522004703,1.3736349727585013,0.5424417634841343,1.11965966558654,1.8986073415637357,1.5754498247709212,3.0983601091210566,2.44390678103016,0.9173225027636098,2.27519922104971,2.5895308997963067,2.1862961792800135,0.9731127738137202,2.1286635996171137,2.041018961264774,1.489497846482538,1.0470440631275801,2.4331207446447882,1.9424090847694337,2.032643810968861,2.3242847898151036,1.920767739606843,1.2442603326746622,2.8174821477442133,0.6715410099902428,4.132744158951628,1.6303063630490415,2.265496851674494,2.1619151947827024,2.695094466473603,2.577359678338719,2.2514685831028665
crs,5.050326766252121,8.794636366758168,9.789443026496462,10.13209557261618,7.770229115382279,8.855724846976674,10.467908929210436,11.350232410620787,5.958475342702225,5.529607953964517,7.0304941141967685,8.390339019975013,7.351791590574541,10.110548946486455,11.773549760525185,12.870382931127835,11.719607083736907,8.18556653103732,11.244857998831192,6.5680514704565205,10.341855278870714,9.652660010478463,8.203109181630467,12.212933621930404,9.736194517866515,14.657148726325802,9.77322233163704,9.053345933666384,10.900994706854803,6.279088323051521,7.510118234984898,6.891898630576195,10.244451404514123,7.354892788351917,7.872461321085038,5.398866674687231,10.429119132555122,10.917346252046864,10.548406830408846
dcr,12.626224869814639,8.338340494597793,9.905441584167,9.452200209257935,12.873789109723802,10.691522016322278,10.515114385793716,13.919432511905317,5.371251492647115,6.239369457603411,11.122127729459905,10.463326845697392,4.668320345233521,8.330102437398232,13.434482498712113,9.039137014815498,14.168458552052977,8.673934240927935,13.112311635000191,6.4574083025389495,10.824334726061835,9.724659280535331,4.874984672101729,10.419139604402083,11.625908709657384,8.894323423366563,6.905708137396859,7.6424588660642865,14.993202612097493,3.9453331248028345,7.476272928136655,6.780976801359461,9.11039604212722,8.71496761553983,10.492833165869722,9.458548154416041,9.880346668132018,10.136070344222421,14.051554530100056
djk,4.658682584414907,2.787469415049876,4.517557348883278,5.106885460906275,6.135319756748618,4.1041290786440205,3.139701464391793,6.190126038885643,4.410712121599897,3.8976011722340207,4.360787057151724,5.6914238710634395,2.393959630289123,4.396069616882006,4.316398783983386,6.389153180734082,5.548073815893362,4.861895053954289,4.432935837890048,3.1018652790842633,5.326495766229292,4.5950742393346555,4.429880856660629,4.8827728830954955,3.1597106167585727,6.594868101806027,3.31626752586517,3.691090155255175,6.035220598030033,2.5885991005615825,3.997482878254301,1.860117727363222,3.9419130487593534,2.71208290104175,7.580982023324544,3.788051895389346,4.33765440719076,5.590538309227834,6.304964099485843
fab,1.5431189209438845,1.3406577425216728,1.132379861562776,2.2963379294781188,3.6333293228505825,5.429932484758683,4.356253442600503,3.626245484039865,4.199499732271171,2.0186297759827543,3.501563503212072,4.591042517623183,0.0,5.162789360146224,5.368002221675949,4.456564970076222,3.401887738421612,3.385174455261984,5.07096454854641,1.5204478481565395,4.4267772337019204,2.1628308277811907,1.2364408884265163,3.8208317359721917,2.8385276641324353,3.0988570058717055,1.183522491357535,3.628101966296649,4.039242891045543,1.0869616751668376,3.9068592788320213,1.112669127058986,3.518958407650418,5.057410074177149,4.642310069994094,2.852788904299892,4.239305625516688,3.0716690217080265,3.459465639225618
