,arz,azb,ben,bqc,bul,ceb,ces,chk,cmn,cnh,crh,dan,deu,dln,dyu,ell,eng,fas,fin,fra,heb,hun,ifa,ifb,ikk,ind,ita,izz,jpn,kaz,kor,ksd,lat,mah,meu,mlg,nld,nor,pck,pol,por,prk,rus,som,spa,sqi,suz,swe,tbz,tih,ttr,ukr,vie,wlx,yue,zlm
crh,0.07451929592884632,1.1036423787847554,1.1062162937884246,0.6125540750617446,0.10655918844751255,1.1374877753621586,0.6505043749858856,1.0722433355601062,0.5058139984599741,1.1209987258933047,0.4080400769037791,0.245475832909122,0.03931879112190906,1.677606114983357,0.897271269298626,0.7059413271409962,0.7524347338319384,1.3771943692194668,1.1922849901462662,1.330047697096422,1.004855335060462,1.4658673754270808,1.5373458725929403,2.2188399348761436,0.6582074577073271,0.0,0.7074484220086195,0.7829013130496421,0.3917406574303399,0.6098777882617341,0.11088779341322841,0.18186951438848542,0.09300726581752983,0.021377495590245932,1.4269732199379845,1.978288651134303,0.4855025028840565,1.0885030188532951,0.52778634738128,1.134094608424773,0.4845975947608885,0.0,0.8533659339975905,1.736313759638259,1.2790479065683016,0.03607813475154842,0.9668819376637252,0.7167266207055238,0.7990897258192735,0.0,0.058846476329161845,0.4832904387931265,1.0695073965574373,0.06785076592817241,0.0475956488070004,0.7506050697935329
dan,0.16128943962355002,0.0,0.62762146612096,0.0,0.2830422683697229,0.8844898944330559,0.9351551957946036,0.1557983700384895,0.2110551724525731,1.2578014493942398,0.20885866039832734,12.8560132160449,0.0,0.9351881280687344,0.24468444613697748,0.7083976108758208,1.2686721203398736,0.31992213833781236,0.20292571640816703,0.6248199021725256,0.0,0.5157001140135264,0.7567788878598698,0.8629161627453623,0.5074125152275837,0.0,0.5573613345810564,0.554386313827985,0.22108604068430182,0.33340300354766583,0.23696410357068487,0.8630011915873919,0.14203120721198914,0.10830239832884381,0.2708506900147416,0.5333689858643886,1.4116968562662464,2.6542231230577507,1.107541382829801,0.7908206978644081,1.1049975831280285,0.12141453125635682,0.5296515403193425,0.35470141445563286,0.9231758085160386,0.20134533899637574,0.2387255621578781,2.1175825056602413,0.38651616172801706,0.023655816480258274,0.0,0.6307364111765654,0.20967623981035288,0.0,0.3797672375243728,0.4459196603492259
deu,0.12081871860535465,0.0,0.13047782856159174,0.0,0.3207486590557149,0.6751535645105307,0.6322601051808228,0.001150632530364959,0.04385476606064742,0.7176277160855271,0.11819771660307055,1.5669626278163253,0.3664268870358658,0.6099877304019028,0.11314051289667582,0.6903452831883321,1.5122866355683904,0.5956700746444419,0.2608778379299519,0.7060302873748459,0.0,0.4207737731267578,0.6631355482012964,0.831692184254786,0.7460297744297435,0.0,0.4876303727025597,0.24479165430015826,0.028715393010767087,0.2493663563350239,0.0,0.22576602774668952,0.16626852308070283,0.15472516596855712,0.30216311169636967,0.4524526077852613,2.3230926968167758,0.6561380989334449,0.8347985887340386,0.6738600268801278,0.9402005837840228,0.20862325771050116,0.07411943053483938,0.1204893786116763,0.5499143131723372,0.2730490264799794,0.05943615216435205,0.6569844189685909,0.23545484033201802,0.08121170962686453,0.0035766457266319662,0.5907276537860717,0.3337573635456561,0.0,0.7845637676581418,0.8657813845328288
dln,0.0,0.035598399156455685,0.056390264910572085,0.0,0.11101559340771594,1.0153427083403397,0.5852467473570062,0.14477891904789786,0.2618733817240191,2.6238511295563853,0.32332529591893433,0.7732226332213123,0.0,13.019334159725943,0.7132578906593512,0.32750801357147274,1.4339935655689615,0.13360985466373876,0.0,0.584780459939255,0.11810023444502349,0.39697981704928154,0.7202449313629842,0.9033103847692736,0.3449369726088545,0.0,0.5933135102486453,0.06018370283596752,0.23504840692619666,0.0,0.1166653280590424,0.5897812563296636,0.26747961493263617,0.0,0.6367204148179546,0.383061864864505,1.0100376759580314,0.0,2.8128320876258215,0.0,1.63888148347624,0.4893482737738797,0.3197954516064563,0.0,0.4703845050143478,0.46685736985548765,0.11808071559461553,0.19534050366445133,0.5120283578061802,0.11416785196797186,0.0,0.4388199627727456,0.3945844330517314,0.08994289489390539,0.3246390202711762,0.3737585262849894
dyu,0.18136768771096357,0.0,0.0,0.3353488606196855,0.08151048253213489,0.4471975744595458,0.27007582802412955,0.22282928450608708,0.43652281582161123,0.5392519984941728,0.0,0.3000497022165671,0.04788260776551034,0.5980168086204856,13.619619321168233,0.8000403212083729,0.7236582710410815,0.6349044737516856,0.30834809273576624,0.8684262411965236,0.0,0.3198759567963201,0.5887306942304065,0.6620701390405692,0.25445404579539144,0.0,0.0,0.10913529856650861,0.0,0.5940864831049133,0.0,0.26127593450579845,0.3112010694947287,0.03642747716380157,0.17233195400118362,0.5281986712402578,0.3599500730782488,0.0,0.5649595947752033,0.24099560828427968,0.4924376345183852,0.0,0.5582656492918829,0.0,0.34184757420218403,0.36220125958506877,0.10727389726770298,0.07486245075016296,0.7611199831447575,0.0,0.017540996437036327,0.5681007033880263,0.19526350844008888,0.14029197864136123,0.4053760683078824,0.46074225896276033
ell,0.14852803943481874,0.246385780884804,0.26022323975386286,0.047800043934898895,0.5949121115030813,1.0632031837347249,0.3180323162088925,0.23592814275655627,0.2794574248215227,0.32961539413093455,0.0325059338141136,0.13258191090252325,0.0248453327701057,0.9183215999717333,0.19664907965709588,5.4751900537713905,1.1139095691977268,0.35016586559883045,0.4265411235837959,0.254227830134063,0.38453653231753293,0.8119405682535508,0.9268686483202231,0.8639579850484189,0.4169938084591056,0.0,0.1687996506289391,0.0,0.0,0.9672466009730414,0.0,0.06889864746171259,0.06504007474964268,0.046560114946828435,0.3239530933593251,1.3422436414273236,0.0,0.4793327152124256,0.21900546213708338,0.8083860977206285,0.06860863389281135,0.0,0.29658668560048085,0.8905359695124417,0.0013397179729430775,0.034282400443476746,0.0,0.2309277804907115,0.8701186667305745,0.0,0.03021555120596453,0.0,0.0,0.0,0.20570229779294014,0.0
eng,0.025400230991984074,0.0,0.0,0.0,0.03496784595570723,0.2835966777951491,0.283787281665445,0.0005207643024043307,0.0,0.3729082509050716,0.2844476122349313,0.9803457999858036,0.0,0.6030830744818996,0.16227410638625095,0.0,11.295609613203016,0.2604376625510234,0.5554473948698799,1.1568634710427101,0.0,0.35663187853334755,1.0759846146579157,0.7375612559466713,0.8515824663833289,0.0,0.5195245286104591,0.18881290702348075,0.08710443789521705,0.0,0.06562631700983879,0.36955972548634186,0.1087361539793541,0.06577707595498783,0.10826062192168528,0.5682166694082831,1.265573860059618,0.451075997274458,0.9730490159253762,0.3141111497663047,0.9467292461376644,0.21195976123866522,0.03136917985722931,0.0,0.9467385088653462,0.24577676015138294,0.39217603721157346,0.6214207742083051,0.085362274309837,0.0,0.0,0.3743626701813003,0.05123062923588684,0.17146624482605333,0.5674264745904871,0.48139180706173335
fas,0.6112894219801941,0.3601456910469132,0.5557921712865657,0.47051945543832474,0.7228283755212601,1.0553067369898628,0.46048582024441487,0.61681133627701,0.6166075699274831,0.6098706091651671,0.0,0.3275835892270411,0.0,1.7251857950838065,0.8155867066704978,0.9384238985594244,0.8731050906891884,4.3685058809607185,1.1578576052735805,0.8126773858739718,0.35422914645502956,1.2394776185750018,1.5274781217006748,1.7135754283125664,0.38898190218544215,0.0003972349558649668,0.439256344962315,0.6438775711071756,0.18062094849503652,0.909275508497565,0.0,0.06959730180231816,0.0,0.034646327388452164,1.1219997261084096,1.8142111904824176,0.088193592160426,0.9225563777335317,0.5216644139595346,0.9581293449961574,0.1712849811961057,0.0,0.6803674574494956,1.4510789073085384,0.41812782643746615,0.08152161190624341,0.53945512168184,0.375631695324409,0.9716439905266245,0.0,0.0,0.0,0.6652066332762985,0.0,0.0,0.5733545251930714
fin,0.11964467721245597,0.0,0.03312572657227264,0.0,0.17651715834372617,1.1584348853545698,0.5944858051750082,0.09323960030009104,0.3074816441095649,0.8626907245363142,0.0,1.1877768452060238,0.06966272095118597,0.8195855323713683,0.138425327595332,0.4224706641517564,1.1298846688824469,0.6644343551600969,6.567976262614508,1.1970147718566722,0.043484512796670316,0.7169775300533914,0.8915071750733041,0.9343032673275964,0.49889558716325766,0.0,0.3586130477483085,0.163293760463473,0.2433326117101231,0.6087197592293947,0.014582309185747988,0.13805709206644856,0.18191178498801008,0.051360811507634274,0.4107527734649974,0.7576378732430662,1.3473257252060797,0.4537237540477328,1.1410946775296793,0.36583884490758933,0.9688588178550184,0.2653067081615177,0.5268907963530651,0.0,0.6449604221263154,0.3686734075083997,0.4803735681525545,0.3157946533137217,0.5799232088909427,0.0,0.0,0.2684704400897431,0.0,0.021526367682122682,0.41838392401119506,0.223004481415785
fra,0.3426167634221038,0.0,0.0,0.0,0.20480669936459428,0.937501674257577,0.7526954327047157,0.001316973150629508,0.21132296046483745,0.4936554168506859,0.26158760292408445,0.48265425739918477,0.0,0.1979120901547322,0.0,0.6779166657892883,1.6406526077288834,0.7047041637919591,0.1744452396035996,12.706927536306441,0.0,0.3860692972406312,0.664730295976522,0.2404758511651366,0.614895655567052,0.0,0.6428151534074988,0.5934039940673514,0.19783283297685728,0.13228558747453434,0.023863236265247778,0.16582712116555065,0.15713530301323075,0.15895067211962477,0.024421226262440143,0.591827869635356,0.8287467949337461,0.02674714883136531,0.46264496204122807,0.2587413987089846,1.2375547695041291,0.003730278960718536,0.0,0.0,1.0674124565218257,0.20831275475197764,0.0,0.34946942298569006,0.6729047599196534,0.13306032609297347,0.007850875748861341,0.5588817245686943,0.5038698583743599,0.10299814097102633,0.2998334957114075,0.4140760961325256
