,arz,azb,ben,bqc,bul,ceb,ces,chk,cmn,cnh,crh,dan,deu,dln,dyu,ell,eng,fas,fin,fra,heb,hun,ifa,ifb,ikk,ind,ita,izz,jpn,kaz,kor,ksd,lat,mah,meu,mlg,nld,nor,pck,pol,por,prk,rus,som,spa,sqi,suz,swe,tbz,tih,ttr,ukr,vie,wlx,yue,zlm
arz,10.132168976059305,0.07154360560258788,0.009049906109193848,0.6043118710717398,0.2020193756328495,1.8719077131141196e-08,0.49356165324798157,0.25110486939723514,0.0060697038583320765,0.8192818738802927,0.49302564925399894,0.063075838068,0.269489862198401,0.08603891384157741,0.08545742082580542,0.2797909251474521,4.324606291560249e-05,0.040349487100371485,0.4855214128039933,0.21523157310377652,1.34301270862356,0.6669582624113546,0.2364982246365222,0.5341024809227766,0.0004745136174883005,0.1733347973661545,0.13496378800856837,0.19288712822780416,0.5660817662112393,0.24853393576394273,0.9691698553397982,7.084112295806268e-07,0.5900030576321501,0.09898469740457179,0.31318574259801435,0.9662316269539741,0.5861195627931801,0.4680784121357066,0.19218711262185206,0.7835313029134618,2.2324715283338062e-06,0.0,2.928146537014827,0.2835915383935995,0.0,0.44279368773684424,7.969959373461148e-10,0.24588871712473537,0.3216374398840354,0.06617632858215504,0.20014022488352595,1.6221970537391486,0.3805938800096746,0.1176417312134821,0.015949579801033488,0.13345518653992802
azb,0.5450500947712036,13.014350269455921,0.006170040919289534,0.5825087155748788,0.43463860699833834,7.732466172342799e-10,0.4969197827531123,0.23528137519970446,0.012463998548629888,0.43266365101037624,0.39906955945641825,0.11253664381744159,0.3203752573881899,0.12938552312730794,0.08300768604923717,0.26088482896410475,7.153815992131918e-06,1.755289819759313,0.5007672055988444,0.2537552717442076,1.4823766448580082,0.6126232057622993,0.13430614689486065,0.5578346974932867,0.005151371476880345,0.07244064441618382,0.22594592635100025,0.1357613068666338,0.502954764088019,0.23749706404355347,0.7255765467946489,7.521267300753666e-10,0.38153565673609885,0.08581254256967061,0.3970773016644025,0.6076850141789026,0.6284283033042402,0.44330321369814135,0.24265807995137204,0.6277588857785207,0.000939758033214715,0.0,2.948084852865325,0.42172501865430273,0.0,0.2781794312579889,0.0,0.25387169918659913,0.3776302449832353,0.12169649539087822,0.1984526386648615,1.7058323997027913,0.2629120743261702,0.1041300494631594,0.039109819507227646,0.08731900605646734
ben,0.3647018081096082,0.04041143139093181,12.875889853117217,1.0367557984580433,0.204332687794247,6.841660386441499e-10,0.3448572341658029,0.28908667748883377,0.006646864034804149,0.620930453707397,0.25291216668747524,0.09719490737286314,0.19239651494218576,0.1243295094719106,0.07421931853012159,0.09077565826021211,0.00017098363708995383,0.02006936339744923,0.4099559780805234,0.16110990656021543,1.3774161296096892,0.45939926796087105,0.11521305185350307,0.5246363590188179,0.00023645334500650418,0.09966260662123977,0.10218950328252599,0.020522247907947905,0.49259429682367784,0.21109124223146972,0.7139109252092248,8.545391134345519e-10,0.2555011700598934,0.06148141832611505,0.28698147257857126,0.6265483424979751,0.622100477737816,0.3754382781474778,0.02991563351040963,0.5998883862549111,2.1970926168896135e-07,0.0,2.9579849961834346,0.2669820566034582,1.4611092458109972e-09,0.2982346080200647,0.0,0.20121710108021268,0.3205493955102545,0.05582913879978284,0.15810130400063374,0.9582451549468474,0.1347593548948703,0.0619401114671154,0.02087171543318208,0.08697709418031555
bqc,0.4327770240286259,0.751113247521126,0.13579851366183976,11.937645555879817,0.4624143959748402,0.012142618221619168,0.30536880975622527,0.35380402977406056,0.4858041266159961,0.44784189755912845,0.3909981059786195,0.46571170197472533,0.5883922002459826,0.35611501883749486,0.08525306404929263,1.3179920237705327,0.18951696820272704,0.4334788521178512,0.0867754935834064,0.39776115828153485,1.1688236674714727,0.546214547567899,0.3948195425816708,0.5746730120029924,0.016562798349418033,0.3854386304046476,0.3817515230731155,0.3226297857609691,1.3728931583095734,0.8428295076318415,0.7111643052791031,0.027085990384179037,0.46861621137552306,0.01898190337110992,0.5385645592592859,0.4434965065040312,0.45414982818847255,0.5428645649495257,0.4555379333309916,0.8477497309264745,0.4135109108578722,3.237494174224136e-09,2.9476333461368807,0.43819191987606193,0.14636598198643427,0.3945160537017209,0.020312831431822928,0.4158264578012085,0.3797327502867059,0.1361090489137611,0.4044324652992737,0.5989451234218133,0.21140421949932756,0.09941602001214826,0.19943683132602366,0.33368594282233377
bul,0.41909744794884657,0.0666601299043872,0.009071829092022289,0.7211058942264235,12.904426107205401,5.5703665109907444e-08,0.4086429836563481,0.20176410674363926,0.011024707058132853,0.5228748477266806,0.942661844784874,0.09071298768617561,0.424251337365992,0.12740725655723195,0.07169006394540048,0.3632829355346597,6.133544250347151e-06,0.011790669219445934,0.4762232248264544,0.1723362375147053,1.247369586320904,0.5428222155702319,0.11883357671341711,0.46496275068756815,1.0406922837461707e-06,0.03478460750634886,0.21271125334258412,0.10776941307127545,0.43934275610556744,0.21633504099929618,0.7179484371923636,0.0,0.4577548831917212,0.07634776373480422,0.34882186370081286,0.6337727348770136,0.5521658603810692,0.33230326949753,0.15589029888340933,0.7677841606809489,6.6560030764762375e-06,0.0,6.586377725745288,0.38923598958259364,0.0,0.34491629264661805,0.0,0.21678301353984403,0.3789388967998561,0.0699111178374079,0.24927222636928212,3.9718629700658656,0.12845805756478546,0.10410868725463078,0.018758298310302568,0.08950072760015915
ceb,2.1055375053684275,0.8733854297636057,4.161836252534873e-06,0.2349058802377621,0.4235900377600443,12.672299972945664,0.1137848471619815,0.4809618873348181,3.990844069263911,1.2449576508128917,0.28531663496033627,2.311943438661119,1.229444533322401,1.2864948699176737,0.41420110311273173,0.6474603983953057,0.787694625798244,0.2891439494435638,0.5694650619228309,1.238746901552176,1.0931975367010511,0.2349064553006432,1.6145016648308326,2.73468400168461,0.20893272269007102,1.7339262200306649,0.4167153654468875,0.17844076444132825,3.678279988197989,1.2916964289928183,0.022666494496306228,0.8780877042703645,1.4524927541427624,0.7815392304387082,1.3176898190765245,0.3511848874446234,1.840079610891146,1.269715715296433,0.7966346019146564,0.8642005782020615,1.9257573597635564,0.07381893829329227,2.306040452611117,0.2744537579527687,3.775138230050312,1.0205502998507756,0.9053744767163777,0.7444823350218654,0.3777642339272231,0.28987137630814264,0.8321226036163493,1.1952947954259545,0.39443216811739,0.40427527865819773,0.9331634614677703,1.6490013550883615
ces,0.6597610485338664,0.7886986445021682,0.329663201531717,0.5794004097318297,0.4170952120041807,0.18183639635624052,12.725160721808631,0.40682159897432296,0.602850443080139,0.35366784733696727,0.6921905187107741,0.2575845712025721,0.5699734851402911,0.7814264857100331,0.43610503776273407,2.0212266644297476,0.17444537113544084,0.43888985714195966,0.33348028787479916,0.7167597354874101,0.7640434144279561,0.5179584309748151,0.3378025925573521,1.056204061080307,0.2572627516574874,0.6799605708291129,0.5619681346581197,0.2105912192434365,2.1270829212744404,1.008284569551718,0.6231761944331167,0.10433451967611852,0.8919314119057097,0.1791738150176305,0.53469103424201,0.831900527615682,0.9445515423625872,0.8955477535543812,0.4858952022745937,1.6920386966984835,0.6007262213010193,0.00026073723671782767,2.8678366534028723,0.302196902702868,0.3665738859930774,0.7425972643603128,0.05161745273056283,0.5587158389526657,0.04355335762017291,0.27855737522225366,0.3942262782429724,0.6250509222829408,0.36226480303642694,0.06251274805740818,0.31751989901414046,0.31476233645755486
chk,0.2317165108762854,0.058201938092831036,0.11607753230646375,0.9105533108403189,0.009687619158609276,1.411331858549966e-08,0.2716508046677315,14.502543082793185,5.5897418679100435,0.0007915300876433127,0.9493654489851916,1.2529251362714014e-07,0.03464952992757684,0.09161059503118557,3.5256132230801867e-07,0.08117967634819793,1.8080141247906767e-10,0.17223992883395514,0.2280908141931066,0.22525861309306758,1.0296175179677793,0.39702405535781043,0.44960484030635356,0.10427061367577914,4.995973566598952e-10,0.09916468405296741,4.175968658968586e-06,0.2650870285805903,2.9224300350170482,0.1976650686248003,0.24335715706979386,0.0,0.5222216088492019,3.4469729103941025e-07,0.08085370615584503,0.23022414233254387,0.4226635366101045,0.2314488113142398,1.1397989775744284e-09,0.1576100546125059,0.0006375602705145028,0.0,3.119404111460395,0.10104391099886995,6.633650775231088e-10,0.05190440126893843,8.388735181217349e-07,0.08270685481253423,2.1093608813277578e-07,0.10575089864187616,0.3137080157377028,0.3210085391843695,0.014498138114787937,0.051972340407459294,1.786127846350689,0.03784822987809214
cmn,0.3092786176454232,0.05937480010149698,0.02298895834204438,0.6979217953531124,0.2541475119456578,0.0,0.44297710572609417,2.1232266111503826,12.106672449637305,0.4865591230173155,0.23686289565473773,0.22008260103508945,0.29681436062302713,0.22950195211961477,0.07045674990783762,0.3949914955600589,8.042711882748727e-05,0.007248360869128443,0.4172054380851401,0.18230739528691828,1.1641388255776313,0.47344342721468474,0.11216470449442,0.43199114095094476,0.04526136862735574,0.26346808393380056,0.13001766951747132,0.03766469767685587,3.707587532199709,0.2259741534911626,0.5797604280148629,0.0028140104069307417,0.4043160987439922,0.043092370062518606,0.3558185133353324,0.5942099734553297,0.6062870457241933,0.2837497954248429,0.39852429850162147,0.6028675096333268,6.08295093926572e-05,0.0,3.0887032946065234,0.386522509652432,0.0,0.35076441183110213,0.0,0.12104923807601319,0.32988419580248773,0.08423309254567589,0.09908382749795626,0.36186074021154024,0.07096125284523906,0.09246383240406937,5.494077907395386,0.08927587933570247
cnh,1.2552454533979296,0.9790648050336291,0.004825733306089426,0.2894871924748934,0.06414410964843188,0.15857492822647054,0.6067127856390249,0.5401539755087167,1.4230505022688011,12.771214554700384,0.6538717884675459,1.4672634255386965,2.3588688415268115,5.286755086810324,0.47775475202911466,2.0501052740860537,1.44163085610059,0.615027487318417,0.5038486191268565,1.006449060708855,1.1777177700069545,0.5692464056468766,1.6284460851279996,2.8927653656566936,0.2403780033672894,1.2186935691351355,0.5249175419238694,0.8339211235550263,3.929071641369546,1.1213082304985345,0.7859729919022304,0.7923036611281802,1.2561565887301287,1.3331148675316884,2.192956781810846,0.8220470065127676,1.145793910239246,2.1473344711547897,4.429122580393477,1.1111140144760188,1.6008445205605666,0.225111846055572,3.2483898694685407,0.4439670185784889,1.3003090089617884,0.6912722884553847,0.21253726496845582,1.6537057839446985,0.36978972392446824,0.22260230294042352,0.32321093760085307,0.3601839964319027,0.39347480102053384,0.1887534154198738,0.38557232096748323,1.3009839983227909
