,acf,bzj,cab,djk,ewe,fin,fra,fuv,gul,hat,ibo,icr,jam,kor,kri,mai,mfe,mlg,por,sag,spa,srm,srn,tam,tpi
acf,0.10878573977935391,0.0,0.0,0.0,0.01953248549048725,0.16195429046142173,0.0,0.0,0.0,0.07929416190050897,0.0,0.0,0.0,0.19391796932402672,0.0070415299312081014,0.0,0.05435329146344414,0.0,0.00674441322072683,0.0,0.0,0.04709783380342758,0.0,0.0,0.12348981025354844
bzj,0.0,0.09553486401701061,1.33493860270395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028432335698094835,0.046861801417922844,0.010013806197737729,0.1355789104228775,0.024481417403554806,0.0,0.05464148715570549,0.0,0.005318933114681013,0.0,0.0,0.0,0.0,0.0,0.0
cab,0.0,0.0,0.26975534868021467,0.0,0.061408752195220906,0.0,0.0,0.0,0.0,0.09900287574304834,0.0011995792545917427,0.0012785914645380043,0.0,0.0,0.0,0.0,0.0,0.0,0.006752916947497578,0.0,0.0,0.0,0.0323895851837962,0.0,0.01671105516534599
djk,0.029172379868297516,0.023609542245619286,0.011564419714209961,0.18717658911745838,0.06066124065117062,0.0,0.021743643637305743,0.0,0.016159934957399313,0.043017938747446305,0.0,0.006037682037302847,0.011882321056030598,0.19329609500028533,0.01701254664055929,0.0,0.05402921399377725,0.0,0.008215409505976545,0.0,0.0,0.0,0.03582730852329796,0.0,0.03707666977178681
ewe,0.0,0.0,0.001992574389613644,0.0,0.0,0.05991910042624582,0.0,0.0,0.0,0.0,0.004425975762413437,0.0,0.0,0.0,0.008032544241654116,0.0,0.03845689511292982,0.010379038120514217,0.004476918148566433,0.0,0.0,0.039343745552713916,0.032163235940259605,0.0,0.0
fin,0.008533675721443007,0.0,0.019612984470240846,0.0,0.06079667588811066,0.18462612562610836,0.0,0.0,0.0,0.02220636202059012,0.0,0.0,0.0,0.0,0.07479702749005634,0.0,0.0,0.12928138350281548,0.007478722996857812,0.0,0.0,0.12185482607219988,0.03153002867396848,0.0,0.0
fra,0.005469226721949938,0.0,0.008106077743258,0.009225843379715867,0.18254932646249689,0.018596412863373102,0.835234853087317,0.0,0.0,0.07662858344543233,0.0,0.0,0.0,0.0,0.0,0.0,0.001651887882211267,0.1500642032510484,0.0022067872934936617,0.0,0.0,0.02648151192245196,0.08584958855462699,0.0,0.05608206238804048
fuv,0.0,0.010931871855999531,0.003483612561288263,0.0,0.15648626892033946,0.08190702807537331,0.0,0.0,0.0,0.0,0.0,0.0012893476679376875,0.0,0.021832122900613093,0.024573850449117307,0.0,0.0,0.12206877962669394,0.0,0.0,0.0,0.18566977650909777,0.0,0.0,0.0
gul,0.0,0.0,0.0,0.0,0.0,0.041831862561287014,0.0,0.0,0.4474376176242496,0.01594390350828645,0.023803461332113134,0.0,0.008592158301566677,0.08380460116150301,0.0,0.0,0.08747328414659594,0.0,0.009775580170028775,0.0,0.0,0.05652608729114794,0.0055028863080564955,0.0,0.05592464508472217
hat,0.0,0.0,0.010948175394579929,0.009606908973111863,0.1772434455396361,0.0,0.0,0.0,0.0,0.24627515588280247,0.004394434540124628,0.0,0.0,0.0,0.0,0.0,0.0,0.07335946368440416,0.011220904507500684,0.0,0.0,0.12390724890361815,0.002161987412519273,0.0,0.07148217599828732
ibo,0.0,0.0,6.636091612222117e-06,0.0,0.0,0.17579027567707728,0.0,0.0,0.0,0.0,0.17357078522519043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103350854225849,0.050998983027448375,0.0,0.0
icr,0.0,0.032896907160491984,0.0,0.0,0.17176915730860998,0.0,0.0,0.0,0.0,0.0,0.0,0.17989127931864912,0.0,0.20629210290080402,1.446244518954476e-05,0.0,0.06001358381591965,0.02662211910668333,0.0,0.0,0.0,0.026725690079106634,0.0,0.05826026675910456,0.0
jam,0.0,0.05023635869239995,0.0,0.0,0.21773145341210176,0.07425171106246164,0.0,0.0,0.0,0.0,0.005528674770654052,0.0,0.01087431884155432,0.12534107760180757,0.0012873655748356638,0.0,0.05158987890505756,0.00519387080821021,0.0014991046077552639,0.0,0.0,0.04569314131865099,0.013948065958893863,0.0,0.04225737577304023
kor,0.0,0.0,0.05406187800020312,0.0,0.0,0.0,0.0,0.0,0.008777244766554393,0.0,0.0,0.0,0.0,1.0075325802806865,0.03114616046858809,0.0,0.0,0.0,0.001503840436881454,0.0,0.0,0.05546433507690418,0.05376407286626783,0.0,0.0
kri,0.0,0.01091518778249101,0.00503336829192591,0.0,0.0,0.03095005540304463,0.0,0.0,0.004082602142000957,0.0,0.0,0.01447475333763365,0.004656016106041605,0.16425142499091305,0.282551154578879,0.0,0.02995081460696325,0.0,0.00898896652224268,0.0,0.0,0.18324819953462512,0.0051911651630419525,0.0070877244017124585,0.01712158112210993
mai,0.0,0.0,0.0550011125171872,0.0,0.02353118051853187,0.0,0.0,0.0,0.009460291355423589,0.0,0.0,0.0,0.0,0.19975724119655225,0.0007904741991653363,0.10490669791321283,0.08001469825213459,0.0,0.0,0.0,0.0,0.0,0.041701690202281316,0.0,0.03715558556854348
mfe,0.0,0.0,0.0,0.0,0.11802703210712506,0.0,0.0,0.0,0.0,0.04056200807228194,0.0,0.0,0.0,0.17771708572318734,0.0,0.0,0.1866501300269925,0.06213342243941655,0.010473722305409439,0.0,0.0,0.09921881383011222,0.0,0.0,0.017678963762778332
mlg,0.0,0.008651825574814365,0.008490482043091774,0.0012997199361592469,0.0,0.012603372136592683,0.0,0.0,0.0,0.09234620403971094,0.0,0.0,0.0,0.0,0.020866788398270608,0.0,0.0,0.22928763035892197,0.0,0.0,0.0,0.0,0.04669472095022653,0.0,0.03806396632324316
por,0.0,0.0,0.02627315448336831,0.0,0.16871458473682877,0.0861728922529057,0.010743514241399854,0.0,0.0,0.02423896013967708,0.010261329074335482,0.0,0.0,0.0,0.0,0.0,0.0,0.11137749204486003,0.19016491919647827,0.0,0.0,0.169825664997032,0.00046354796132797027,0.0,0.020051239107503616
sag,0.0,0.0004925685139595126,0.018652329995932027,0.0,0.25735822421942833,0.0,0.22943153561206153,0.0,0.0,0.08102508328087099,0.0,0.0,0.0,0.12453152729983907,0.0,0.0,0.1239193741371234,0.018942914826394208,0.006756610075647096,0.0,0.0,0.08283815992783605,0.12019537031132432,0.0,0.0
spa,0.0,0.0448534649310558,0.0,0.0006435818159890531,0.1644137523645961,0.11940112328706032,0.0,0.0,0.0,0.01974722322933742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057330986064749956,0.0,0.0,0.0,0.05679163465162107,0.0,0.0,0.0
srm,0.015181356620498798,0.0,0.03538748390437907,0.0,0.08891743267075691,0.013779733749734735,0.0,0.0,0.0,0.056851718436720766,0.0024717479352819316,0.00331661400137569,0.012529943389052889,0.2047516168120902,0.02950557600589787,0.0,0.0883542578519062,0.0,0.0,0.0,0.0,0.06394774709560469,0.04369089874773735,0.03615453051389017,0.08249567024940219
srn,0.0,0.013686486008107401,0.0,0.010873581625994722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025149050255550698,0.23218821127535305,0.021884487967734012,0.0,0.03095864771344803,0.0,0.009708104959342823,0.0,0.0,0.0,0.3293951833891926,0.0,0.0
tam,0.0,0.0,0.0541136331884442,0.0,0.023052112643649814,0.0,0.01662516947511339,0.0,0.006290423680672008,0.0,0.0,0.0,0.0,0.0403065561007625,0.014168054734900126,0.0,0.0,0.0,0.0037577017102803367,0.0,0.0,0.0,0.0,1.0254107733907918,0.0
tpi,0.0,0.012662987326762187,0.0,0.0,0.04330931250587744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008606493277430793,0.25254760837286816,0.03199232913572769,0.0,0.0,0.09816298998228157,0.0,0.0,0.0,0.0,0.0,0.0019046024272058037,0.16467649982684085
