,aoa,bah,brc,bzj,bzk,cri,crs,dcr,djk,fab,fng,fpe,gcf,gcr,gpe,gul,gyn,hat,icr,jam,kea,kri,ktu,lou,mart1259,mfe,mue,pap,pcm,pov,pre,rcf,sag,srm,srn,svc,tpi,trf,wes
aoa,5.307489860262464,2.9362932708804728,1.0632543491448612,1.6129555245988696,2.2031384165025507,1.2148074340468318,2.468463131728071,1.544031092555076,2.2650758591203886,2.092906301850209,1.1845032255700536,3.207839318233699,2.047471674026732,1.4908149679085776,0.9778122632135107,1.5452845486728455,0.5485713576463835,3.776721983124803,1.893705965874081,3.397890465516225,0.5825201164977027,0.4789906109866342,1.3318297889742912,3.0244257123568374,2.988378816380198,1.120628328261243,0.9011401139114623,2.106111569029112,0.9404383318471758,2.7054995975696343,3.076766665350781,3.1228257556984733,1.2056763102113317,1.2575975323553887,1.2510146897696925,0.2692737987799738,0.9503450100715058,1.2957410831800447,1.7652603041463735
bah,9.524770147844874,31.664884199642213,12.49281048786311,18.130860729044535,18.2770452954194,14.183671687653874,19.861852744523063,12.869092927646037,11.639322501248806,11.06586756894196,8.787600954538512,14.007764238848347,22.02023496446401,14.61244665848256,16.52159342037652,15.559995987886138,14.758843931429254,22.259129094764383,17.310636048249627,16.893282921957542,9.457698441427492,13.631881868123507,11.517930786377963,22.277069946279262,15.650218422609024,9.826840817078821,10.419947048979415,11.793568277745923,13.307359960473317,16.555355253791568,11.551827062791464,13.636021828546866,10.767214980989767,11.61749988889469,9.888929010148335,13.009593496748192,12.6596928733619,22.527274418305673,13.908977732992556
brc,1.2598646556623736,2.9553605233823808,3.4335826865988164,2.3296757783906363,2.3637514810420024,0.7983295384874172,1.9464860934343404,3.2438944695846024,2.454475037978944,0.5145662234122259,1.6373532672689368,2.221777304950252,1.6792261406579607,2.6627607476335884,2.7919389956460954,2.3622574023992575,2.747903348707803,4.031636262999438,3.294720745345069,2.0391668227552575,1.0098227594380145,1.8657065244266597,0.7870473219778047,4.657348765970042,1.4951724620393332,0.4749874278552024,1.065127570545048,0.5871781996644678,2.5025813446438514,2.5622838658749094,0.3870256611992531,4.031049184168037,0.5762610152769838,0.9183057631896849,0.7941624934192353,1.6584828366201405,0.21211449350546818,2.5400968194947735,1.8822829297180244
bzj,3.888549190526237,6.083427340789116,7.558849532846785,8.796348631406374,9.3004025972198,2.134818009451866,5.000298846716651,6.762662929901937,3.860934043872726,2.529005756931997,1.77707330323193,7.079851682161084,7.5384228220955105,3.884250550864963,6.514174335241833,5.630675820335845,8.305320671277507,8.803605984147907,8.96998088055247,7.176661273907678,2.4789833237416437,4.08666789092029,2.4592602652813786,8.365056061496677,4.76479365565657,2.087555581347835,2.9499355127411784,3.091178039927155,8.038260039562712,5.488047624823239,2.7303464696403985,5.719961503001704,2.3402516004212055,4.727056456529087,2.7215136692466286,5.354843375857116,5.155386413059962,4.522993427663507,4.255777195571039
bzk,9.99129639896194,17.44758376538627,11.494869931215204,17.341734169096476,27.749173018113915,10.343114936717583,16.120415486823468,14.675375905014917,7.802519591724986,6.407337196064101,5.195938113109083,14.66611352899807,18.973933016713218,10.710775133202336,11.235314798226021,11.932630821552166,17.276720929554312,16.175904142748703,18.924806926222534,22.02603544985906,5.302404929376236,6.8771940199748345,6.50264433197722,17.900706664311443,14.337672759263544,4.849778054311582,7.37833116050379,10.099310669480207,15.478504999497455,14.02380124931833,6.587159348166214,16.987266634769036,4.301572078995803,11.791401912187506,5.143804385110237,13.887252621377751,12.74184390692544,17.729877584540038,11.315634684833448
cri,0.7294604594334997,1.577234919604936,1.3827356451430388,0.7770931612915888,1.8482969520131887,4.841397042618395,2.052738646972382,1.3083286672066121,1.8642007180320652,1.5177314045241523,0.5123351612056961,1.1002408427294181,1.3294167904542924,0.9298910286984325,1.496247512505792,0.7798083852567812,0.8430132184366865,2.923563521601671,1.2742155841491023,1.019795676780836,0.8033394510231711,0.7617104730618696,0.5086656194208281,2.8014874740826965,2.5202063674871376,0.28395550888155174,0.9938563331182699,1.152600002565615,2.211787838843203,2.9933987836932516,0.6996209880008752,1.6979100477844842,1.648895774171983,1.3734292993868342,0.16038265452170908,0.8842778232614359,1.8488500181780418,1.4300843105963823,1.620223269666619
crs,1.8833045719116015,4.945584298185015,5.46478940421883,3.8250534944752195,5.1233159941920166,2.79122237976307,8.791208255550734,5.592473713683825,2.5726717582907606,2.911902822689557,1.3695136576445552,3.4583685774393285,8.778202233702306,6.3897083026381685,4.66050041536362,4.977578611905525,3.6385831484730513,8.348700390682584,4.474278583258187,6.473394253864246,1.767700259076535,3.0723317473608605,0.7062708912648388,6.976163579990758,5.282048351048609,1.109672027517333,2.2900019923411996,2.358390994197781,4.3780594973265785,5.224649504239778,1.9250823496418974,6.318841825204505,0.8858180812604095,5.83374138496978,1.2850081476116832,3.2234158546177856,5.199647951661466,4.897375808248,4.283645384107322
dcr,1.038104309706716,7.269939644882418,4.469538171620048,4.625148951994239,7.314607793513339,1.3253424361984063,3.195737376969036,10.768266269434173,3.196615401193757,1.847610979532238,1.486197681393076,6.100209542057539,5.596493208133822,3.337577192035443,3.3628859345917874,5.1232013879881455,4.861498434192244,5.174286919677158,5.589108600352199,5.190083939678193,1.768155650884097,2.6820915320731302,2.228943936252284,5.511222900532598,4.967090178628153,1.8656827186890217,3.0907179672162757,5.161170918581268,3.965865111678667,4.020818504219646,2.344510237093953,7.022226173187933,2.963147996205482,2.0339409640520625,2.396143948627407,2.908310372615433,2.8238060715532534,5.673836813584499,2.7441420599950757
djk,1.442420418959629,2.4686686202042907,1.9426877248291134,1.7083652063132462,3.349717644862926,2.169602378998592,1.1239727064761267,1.9964578206829025,6.606687850658737,1.324572967449952,1.2734899221587739,3.7482455746037484,1.915268730014465,1.584259620307443,0.9047918550926575,0.8719849320397364,1.234710774279728,4.689307749683301,2.8619880354691354,3.3085981503667066,1.1973751312098608,2.179252231674501,1.1160682344306299,2.706625138358908,4.642737206399873,0.7543108073298326,0.9197628890842475,2.2834472719115517,3.072102187167312,4.393167690541233,1.8264851376071771,1.0664309986767995,0.7995601253328664,3.112076907673849,1.0748516751085795,1.7412426619709445,2.609194246123713,2.4358489735651077,2.0447548317353856
fab,1.019387723562291,1.8468570143433425,0.688667235466065,1.1632729593284479,1.2149544226341584,1.154699848416123,3.32075757935098,0.6898626360518385,1.2161486304550495,3.001844854712335,0.1895949996298496,2.7640579515779233,1.163769996000239,0.27809365836850564,0.19035745307940566,2.1294348113240193,0.7026558426676051,4.57140724186956,1.596110835634879,0.7207471541467276,0.9128530795289702,0.6595372571980613,1.5641624577262077,3.2471007156159466,1.9997170781342168,0.3311215575866129,0.9240689203298418,1.2498084694213798,1.795910803191859,4.408877190227193,0.27532773231828145,2.71434163210066,0.6194043069228972,0.5037765626505903,1.020569786052521,1.2113779959533986,1.7785226284133957,1.583763767760713,0.5562884679608615
