,aoa,bah,brc,bzj,bzk,cri,crs,dcr,djk,fab,fng,fpe,gcf,gcr,gpe,gul,gyn,hat,icr,jam,kea,kri,ktu,lou,mart1259,mfe,mue,pap,pcm,pov,pre,rcf,sag,srm,srn,svc,tpi,trf,wes
aoa,13.43886190220517,8.68222258104593,5.762055376449847,6.5514208306155925,7.994483359040109,10.110281440642382,8.457420468419103,6.8676297081052216,9.17731860731812,9.092521762295972,4.679584437736136,10.605610695801944,9.006730395682991,5.924871612478053,5.780984787616447,5.892807809869884,7.27481784086184,11.926471107401808,8.576790875217382,10.98588455800384,5.741815002914771,4.607623953969496,6.194640054384908,10.722255807970912,11.9623153391114,4.874043038280655,6.997750157475941,8.558855184099427,7.817431934242277,10.491280261021018,9.760865284073626,7.341084411914617,6.767929345257078,6.447264260970904,5.380359158412099,5.614402126450092,8.110658489821649,7.191796394165209,5.841455445240095
bah,15.888377725456158,38.76265995339227,20.05785130600103,26.47324497117535,26.346622715388502,19.69084162152516,25.6302728269165,20.083810627607697,17.112504885576175,18.863795260211578,16.54736604853322,23.896209592924674,22.598718352048085,20.170583720742982,22.585312738770977,24.369962663217603,23.35936883323453,31.01195292511311,22.740300737404677,26.305143245021085,17.502970842522082,19.879797130521855,16.75141153503963,31.45213752837955,29.407457812724115,15.970176674552574,17.754594857618304,16.923705605552012,22.959595977714034,24.463747649477007,17.251097611772217,21.00625828499115,15.471713101586316,18.455856502692832,15.686355986289774,19.386764652647045,20.15706604365259,27.4156861465399,18.069619341318152
brc,7.156618791720747,8.988600748606315,13.093408744433146,7.750755507775055,7.477203039824519,7.6287942132582955,8.039215295812989,6.762587113877508,6.790110233984762,5.652046513904916,5.178448026665163,5.645741220772636,7.352383112998743,9.368313961717757,10.044850866591235,8.132221524709673,11.034657132276195,9.026017432069741,9.133148197213545,8.66227931776433,5.720436347409078,8.335298720935928,5.831578783325622,11.160462082431826,8.268669902370094,6.669192178542511,6.538819000129722,6.079821333572228,6.606728824728626,7.478627418744334,6.905892528008885,7.8606606147503975,8.326388830507582,5.112347782383223,5.383010247351169,7.175021787492146,5.919878656647448,8.78719615188077,7.1669229219000705
bzj,9.690351524922606,15.128875498548375,16.223348543396206,16.94167183882133,15.898737360130433,10.299589617639029,15.880803321438147,12.432819957810407,11.392347380945308,8.31986557089098,7.306484923531947,12.588347823319687,15.079203100677507,9.333400787194462,11.96838896096631,12.835246864414545,15.777391952172303,15.661638303006312,17.139469488756987,16.57310771551255,8.615194706652456,10.185806514046746,9.026890661748835,16.425499061139366,13.43893667837213,7.4270280202083,8.152799924645288,10.785608350925422,14.760672387074258,12.901287938735148,8.765638930901543,12.450806784935509,8.114041398967988,11.610472327669045,8.922456405014302,11.703999211327918,10.799617857664717,11.962081652164427,10.490190514276525
bzk,15.864546138591484,25.066608740692146,18.463533850752352,21.408945257182733,36.43074376683567,17.28911781610565,22.936678483075035,27.070833508574655,16.87600280130483,13.308613377427125,11.116931651231052,21.678393221034874,27.31068364539452,21.605799052933495,17.955991413467242,23.47819101743019,24.861670835236826,27.035454521441633,35.986913117402594,27.29350754191916,10.564557869419348,12.451020789826806,12.916109941612767,28.380066072359543,26.448462479283087,9.439316929518348,13.484522431986711,15.944762201925352,21.51503111519927,24.909788823729627,11.996562563494706,25.800570148793756,13.347493769646334,18.543942302912868,11.425547924081753,17.46986406097624,18.94364573857174,26.223947101331262,20.11191099929965
cri,6.913917124073733,6.395895797115898,5.6611151627583105,6.800176579448634,4.3701284794886375,13.077916446203592,7.670445391891231,5.790342452061379,7.753830318009055,7.082372148681245,4.671573934197522,7.66785900265586,8.164441141453215,5.08275176219664,5.913496684764652,5.132950855504761,5.3849755150053955,11.348898835480355,6.817565673873752,7.270721936544517,5.081531753241166,5.584118107508129,4.989784540594952,9.108549351012073,8.50603616888334,4.592365174653138,6.137010547625783,5.905949066471043,6.339180178217502,9.402724947779058,8.147809099518843,8.051770766877652,6.563218620557213,7.430266679361884,4.854767760401153,5.6008575150759095,7.933285696461222,7.132350115126799,5.096226594627652
crs,8.299472278982604,14.271681118732085,10.843066709893707,10.488898724726598,9.443481277197781,9.558138983188222,16.213614367820544,10.573078248034166,9.265189756626347,8.678033991767592,6.567777517002256,9.521512742747342,13.221878010778493,9.465620464724884,11.033971270928218,9.956798704588948,8.703881715353845,15.491182414908083,11.468973363689445,13.49885048191673,5.992780674759791,8.387016393843497,5.613885921774589,17.3562619269045,14.151232453351541,6.244522564583264,8.910553964047626,8.772282109082889,10.447944184014775,13.990025918981875,7.225601341375082,14.480144624335898,7.226047524723398,10.643836073772741,6.239271199144386,7.609997845378351,9.310746624358552,13.847614603463605,10.523874525401643
dcr,7.541782113624726,13.922962297612356,13.404213354969723,10.53767152735553,15.619301488937767,10.636261707642369,12.204260515475696,20.964713748939225,8.415069392536342,7.834601513028693,6.5397677685957,9.746539681171384,16.733812420987007,13.348302700709826,9.191648650371294,11.33218445852174,9.458287225560495,15.454268396166313,15.141122055728356,13.555884189354122,9.06931086670318,7.995255149740305,7.04237188732306,15.706676729349656,14.261032681783448,6.6794894270468115,6.635988585055273,11.139280294768945,15.82626309984142,12.416990810297929,7.54674839880235,18.73691213121947,8.221548614913068,12.080306698412473,9.531127928291774,9.359441190967358,10.813874868138258,12.879279420633111,8.739888236278203
djk,7.165516025221877,10.117485420092388,7.8894296890438005,8.6847989129923,8.817301455023898,8.612646889124962,10.121805949274785,8.390988232664437,14.766034465154702,7.229219388944455,5.4159395027536466,11.28171100886962,10.503676933842499,6.155912222050834,6.885696189944102,6.885307070074105,6.999823322407847,13.03184502546319,8.769420722618634,10.70757207080381,5.8687022294304265,7.317470773109933,6.998366251762711,12.699821254338206,11.748792679297166,5.049211266212409,8.422972268162557,8.927721882602766,7.54717877289305,11.057890592177182,10.101480085310193,8.221364995933564,7.109285784905891,10.923739354892922,6.161534194763122,6.415322427987055,10.934500395012153,9.231633171454902,8.57589443483446
fab,6.324802263966587,8.652526646743407,6.02820321764311,6.326627716767288,7.882340384335251,7.283445532758089,7.792750655785426,5.953347448209513,7.465465508168068,8.97681285377081,4.7988125675656415,12.212121664135555,7.954243869766997,5.19668978460616,4.936736745345809,6.526395341599035,4.6266051818586575,10.914770005162795,9.86215494125262,9.150299925438977,5.577149179141895,5.7534190561848995,5.6503341097801405,14.068274088622394,9.959010852631335,4.273443847439341,6.788524839983208,6.547050316547693,7.870178690886089,11.979095340353647,6.626078892003892,7.299707944646376,6.491467264659804,6.44914902723316,5.2636247215227385,5.668248131323084,7.490560526871039,6.646611293434032,8.181704918364135
