,aoa,bah,brc,bzj,bzk,cri,crs,dcr,djk,fab,fng,fpe,gcf,gcr,gpe,gul,gyn,hat,icr,jam,kea,kri,ktu,lou,mart1259,mfe,mue,pap,pcm,pov,pre,rcf,sag,srm,srn,svc,tpi,trf,wes
aoa,2.475883586889103,3.3701369031814474,8.51009309698213,0.0,0.0,12.264844775601572,8.472157988145389,10.293989921663243,6.999514554117077,11.768971435310204,5.820696695166849,9.20978221229652,0.0,7.229645126676076,10.674110501721975,2.0980909407021504,9.813525570024693,8.574924049942084,9.817127744379828,8.916674557652197,0.7944170722346708,10.84943178211301,0.0,0.0,0.0,9.3683503900331,0.0,7.0420717386973894,6.656485699686268,7.2486244012614245,10.85809145231741,10.6386660237766,10.458423831824874,0.0,12.269409082315509,8.57362054787755,0.03469933030292515,9.423454142487701,0.0
bah,13.45533023085988,30.39206497305035,20.71765605088542,32.49103288216854,0.0,13.066236120736036,8.407739471427773,10.237959451369063,24.875723487752467,9.339779597863329,6.626353234307307,27.179331223537424,0.12751291556990701,6.62978928516436,10.402023847259358,33.90546796817256,7.904949190360987,8.018531988172137,18.849220918140354,6.616477500616604,14.76158884971072,8.796955848162355,0.0,2.465338694484947,0.0,8.357478214932103,4.687027173191439,28.664286294000963,11.616450859473998,11.179283116333039,9.918967869855399,7.790204900443354,7.807706408101302,0.0,30.892385828487186,7.518677891928825,29.725771264503354,21.538506973091394,0.0
brc,2.791845932730055,0.7423093643465093,8.269247420249284,0.0,0.0,7.111752971671688,7.18320587456351,8.765314657755887,4.345036565299884,11.0532930611253,3.265937225911579,11.076606800652968,0.0,6.415248945546062,9.789259221697344,0.02684707903780069,9.683919797436834,7.541746349859643,9.683134097271614,8.468843270654773,0.0,9.945055094604902,0.0,0.25648191564793493,0.0,5.877280395983339,0.0,3.4358201130341417,4.4349969499882596,6.956250590142124,8.415652017600658,9.740342386980522,9.808302542555209,0.0,11.890386200636122,7.811243067759642,1.3001770009503704,9.250131182339576,0.0
bzj,2.4096545673923813,2.717531836413678,9.048100208553652,4.152080344382599,0.0,9.212195548151637,8.821533237276249,7.647373843645422,7.070841632159078,10.568691386004343,5.361655513958573,10.524577812330683,0.0,6.544425905651484,10.737888126844913,7.721713867801823,9.20398529875813,7.037447191184885,9.506022144611395,7.617657226763668,0.0,11.012030976140588,0.0,0.24674491978072993,0.0,6.0680368146832215,0.0,9.597398780527941,5.62756744049626,5.489680760140681,7.611737386361519,8.384198298602954,9.810566648021622,0.0,11.290822362825988,8.508209856507868,1.4001058807988482,8.603774608254154,0.0
bzk,3.2143545655928363,3.06162148121108,9.080589127571537,1.3492718967701913,0.0,10.199236384757567,7.903087111754002,8.855808428730255,6.568184885699713,11.465719968595463,5.223606276212411,12.191157597904066,0.0,7.482429721271577,11.038969658868943,9.658502645144882,9.037062010749692,7.126548112613848,11.756971594118012,8.77406039969136,0.01612331108316404,10.550194331606818,0.0,0.0,0.0,6.043125442573818,0.0,8.946891218406556,6.595169291350322,6.448129403221235,11.041408123155813,9.865819653252855,9.995148731111165,0.0,14.805893952514024,9.059619541321831,0.39083712184114755,10.997090324337146,0.0
cri,2.7670926196610957,0.8317884463009064,7.5453862383591845,0.4375039102569183,0.0,11.486816726705209,7.484499945764191,9.565868236021492,4.35927102556044,10.763399812255276,6.359871114688119,9.214024086321086,0.0,7.289563271933328,10.066992060606031,1.091118041739775,8.463836547211539,7.548173389584531,7.624278778322361,9.692057310443415,0.0,10.401562853974784,0.0,0.0,0.0,5.347632045982399,0.0,3.324026526580184,5.679229990689363,7.500336061809895,9.909364000083858,8.686563393254776,10.63125483588764,0.0,8.414228326376746,9.957017210208608,0.012049354154617312,7.539612551271967,0.0
crs,2.1887666885257326,1.1213052751490058,8.524126518353924,0.8425321914645912,0.0,8.045929200077758,8.325092928011035,8.59433476594165,5.383439814258202,10.27249620199723,5.19070429699995,9.520773468250674,0.0,7.481446723760206,9.207307494161356,4.0175084616429,8.036819383562221,7.287868476925735,8.392798298734965,8.915419903548818,0.0,9.198278580882569,0.0,0.27574530798479807,0.0,4.760295768811186,0.0,6.999518795177523,6.8576585265289065,5.853417259972371,9.077584822337846,9.361044457812225,9.748659762775002,0.0,11.694071776662303,8.708667688458606,0.46282009525087064,9.242770597804022,0.0
dcr,3.546559179716696,2.567819225753672,8.721454836459383,0.49011075975065416,0.0,10.130901050035881,8.857348362313056,9.469159663578672,8.081820861744225,11.368603883766959,4.936618807185716,10.7493081333227,0.0,8.7071542406584,10.749959664895634,7.951114986471495,9.81321390492317,7.96318836723364,10.42369528232986,9.270455844239535,0.037028808412945265,11.834546783334654,0.0,0.35555674040845275,0.0,4.696532897083391,0.0,6.942070078633572,8.036937323319469,5.303100581750455,9.207789518194422,9.42007728756406,10.953946546284401,0.0,12.340508162352688,9.54617135132675,0.2558700071340096,9.880866054465299,0.0
djk,2.906973295831822,0.2554262179376745,9.798136734825677,0.1849452120639253,0.0,11.242366644346982,8.169397242095313,8.429943867618475,11.535668611689346,11.570128697147315,5.598782639716669,11.25918884811858,0.0,6.856631672893784,11.019166585645326,5.642949014512479,10.682018487674322,8.052914289926923,9.468246244684774,8.92971657056619,0.17618020776201102,10.238235324742483,0.0,0.09522705620874027,0.0,5.854069015614106,0.0,6.251111662046763,6.70174474229122,6.306696265753256,7.994045621743612,10.008822545742142,10.812447763808237,0.0,12.864806309130298,9.011076750159212,1.6772910555092926,9.101272378422156,0.0
fab,2.7246241297225486,1.8887832807712588,8.50354411127473,0.0,0.0,11.877113359805245,9.61713053052004,10.28399659712908,3.7825663843362625,11.542972048648654,5.72644681018676,8.64383426067108,0.0,8.457894782836012,10.49250373439062,1.0786871180013335,9.147591571467787,8.849635575870602,11.215665517290871,10.160356887045904,0.0,11.528544797625452,0.0,0.0,0.0,5.923099544664927,0.0,5.724898920072564,6.810547720893462,6.934437300003095,9.65497347578822,10.86873471224447,10.670561962520047,0.0,12.821752827888597,9.732313614652172,0.4242251384470332,9.386540697888583,0.0
