,aoa,bah,brc,bzj,bzk,cri,crs,dcr,djk,fab,fng,fpe,gcf,gcr,gpe,gul,gyn,hat,icr,jam,kea,kri,ktu,lou,mart1259,mfe,mue,pap,pcm,pov,pre,rcf,sag,srm,srn,svc,tpi,trf,wes
fng,0.352367821546411,0.5226289934854478,1.5903393386498976,1.1510825773338893,0.0,0.9407666724219617,0.2456889201699708,0.0,2.0963393906309085,0.0,3.8313726567913156,2.2233902765203535,0.0,0.18141284408578606,0.8681272073570163,0.8996243358081639,0.7771475562082646,0.15553989242461075,1.033899909762285,0.060145323474228185,0.0,1.1036023630389487,0.0,0.0,0.0,0.0,0.0,1.9927120977005615,0.3526020788611124,0.35148650944599247,1.4683254506247234,0.0,0.0,0.0,3.117493904764464,0.664694837867339,0.4088943259921505,0.7381084209202857,0.0
fpe,0.5643642519172745,1.28585904764729,1.1500007394411984,0.22067257448411898,0.0,1.4080738051955635,0.8577930784600518,0.0,1.0968768058679776,0.0,0.0,2.3880202583474244,0.0,0.0,0.4708906831911843,0.3520834642218967,0.27345563203675916,0.41586624303876096,1.5980109108549634,0.27229548932009173,0.0,0.6135748788421651,0.0,0.0,0.0,0.4596528271460656,0.0,3.3291817452784054,1.2323529949669005,0.2830563595114892,1.712754845148508,0.6556812588525283,0.17631783229238884,0.0,4.254481637874219,0.5948814859359199,0.3077705933184727,1.9613970063520103,0.0
gcf,0.3864071379196594,0.018551565259977032,0.8921691759449573,0.0,0.0,1.833060041014086,0.10719770507076021,0.0,1.29506185106461,1.1564546275366965,1.2313347733789168,2.5719877117923,0.0,0.0,0.6521731015096126,0.8270247554615882,0.3408865465481963,0.16700952974811933,1.2444674768458714,0.11695684261015948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8007378771972848,1.0817140334114814,0.7768674683896517,2.1286488623389417,0.13646056355572078,0.30432011470191966,0.0,2.8854271656007047,0.0,0.013786637990459642,2.468663610908399,0.0
gcr,0.1801743350463063,0.5368863304351053,2.2858968369996466,0.0,0.0,0.3500503399523218,0.9661876801874651,0.0,1.513359672075754,0.34260912188058334,0.8891771264311306,2.7304717943260357,0.0,0.0,1.9891816327771146,0.0,0.34489568826497674,0.369814991137547,0.4196509252172147,0.139323057316334,0.0,1.380377534609206,0.0,0.1781406313736854,0.0,0.0,0.0,0.4954331299870083,0.0,1.8817888077421365,1.4660082244295882,0.0,0.903470187211747,0.0,3.285202999793084,0.030688908408631477,0.2202132198046466,2.1170065287586564,0.0
gpe,0.2866133265397721,0.0,1.1270389562210141,0.0,0.0,0.6350687961631243,0.9488453674369683,0.0,1.9423648290515505,0.07895395045525078,0.10589774393249485,2.9256113929749787,0.0,0.0,6.91887706328596,0.0,0.0,0.0,0.858809156685755,0.17245419224583713,0.0,1.4989280681629342,0.0,0.0,0.0,0.5244128970088688,0.0,0.38751649117294185,1.0715872317093025,0.26098410991299925,1.2099374367757019,0.0,0.6987957686365238,0.0,3.9400439490372587,1.1188478493210674,0.24554343693708436,1.1730725390827192,0.0
gul,0.0,13.646424699186756,11.148852028494668,13.584024773394539,0.0,4.534997099547614,0.13981952435725464,0.0,8.490037154621549,0.44099070203071733,0.8613602506417486,17.34867856706161,0.0,0.44700606009772237,2.5360949877143657,30.360209475275788,0.9800986219683612,2.3626720756755635,7.402684324219518,0.0,1.4200006585437839,0.7683044158011008,0.0,0.0,0.0,0.340038655679197,0.0,17.669256492279548,11.391498704923944,5.437511137029722,4.08272495620106,0.30702514861400854,0.035023451940613626,0.0,21.99397531544023,2.022903762534793,11.80324393615541,13.138125828161023,0.0
gyn,0.267421676653091,0.0,0.8643584253207477,0.0,0.0,1.1805155855668845,0.2947196157072147,0.0,1.2878675100515276,0.39459259695803084,0.5214328182371841,2.3239967113499755,0.0,0.1243700608679017,1.867071466207154,1.9572678070262404,1.5294986380079134,0.3165788658331721,2.0459487556600404,0.0,0.0,2.900402084281472,0.0,0.10970394094130809,0.0,0.0,0.0,1.688103967857403,2.027436951405874,0.16983430889211615,2.147289210026492,0.0,0.0,0.0,2.448487771613536,0.36308015724747555,0.37184110881402077,2.1824069968072948,0.0
hat,0.1408753740432378,0.044700951752920826,0.5439780871977593,0.1511813576050426,0.0,0.8339249661795307,0.44049826017088023,0.0,0.8014558975227475,0.3913516614213588,0.3060247443488837,1.8344199195925288,0.0,0.19273526315002876,0.367377518423865,0.0,0.644401140524467,0.021716014093348335,0.8461234227304164,0.0,0.0,1.1378297155785546,0.0,0.017398706018514454,0.0,0.08971790908664268,0.0,1.288182399730132,1.0187409115642634,0.7416177020259083,1.0827903594816117,0.2745570099327388,0.0,0.0,1.8626752231864163,0.47409911691963913,0.039814500988640485,0.8903388057061328,0.0
icr,0.4971967347264834,0.61144524925001,0.6154274917246632,1.075319492225968,0.0,2.1230857327778088,0.5935106705234823,0.0,1.493826277730375,0.6098375328366004,0.27727309865447225,5.15581164290907,0.0,0.39762406550293683,0.3529515072500846,4.294850347548525,0.6272404628616783,0.12926518228110062,9.691175371422379,0.0,0.0,2.3482381620052504,0.0,0.0,0.0,0.0,0.0,6.110812905101252,0.7118144280122687,0.9702315032597371,2.2460548918262564,0.8025802616973348,0.0,0.0,5.133967884293895,0.10760968549847405,0.14593801125090045,3.725316987741918,0.0
jam,0.24462895931958917,0.0,1.275989155748734,0.0,0.0,1.4391529030373835,1.3612251704903926,0.0,2.264658861766555,0.0,0.7793743416624102,4.2306452274289335,0.0,0.5296914320132835,1.068554897142775,3.3291866267644554,0.0,0.029239173424185694,2.8152356990543765,0.0,0.01734304543877905,0.9168910981494154,0.0,0.0,0.0,0.0,0.0,3.8070680415230003,1.7822732621321808,0.0,2.427921513375841,0.12905494735031198,0.3118863258905762,0.0,3.219410425012194,0.9221236330988383,0.18217962661329615,1.2208736666820261,0.0
