,ara_BEI,ara_CAI,ara_DOH,ara_MSA,ara_RAB,ara_TUN
ara_ALE,14.239721379379766,6.707807960804966,17.225412000913202,13.713107938566013,10.230641584494876,14.639938008534772
ara_ALG,14.20794668660233,11.568297738547132,15.421564068149832,21.02432459116618,15.06321816978514,10.525619493870447
ara_ALX,12.25816122680357,14.536629177259114,23.91554450598186,14.937427353739475,18.005385185032065,18.205176789669547
ara_AMM,17.10120569237261,12.446163331874626,18.650990136181605,10.93172175548374,14.453304391173072,15.921572251181502
ara_ASW,9.543721366331921,15.984880683029054,22.39664326395997,18.133673789232475,17.075558558874082,17.311392698431565
ara_BAG,18.839460834600946,17.099041109161814,22.571805233495233,15.301736469210441,9.15063858109866,16.831105308401607
ara_BAS,23.514748533706726,11.54854415681181,16.14004758667626,19.397562367411155,14.949307928310663,16.029701447212013
ara_BEI,20.852030292584708,12.820891534220264,13.44694026822334,12.825292720568044,17.703321109317365,18.08675292526306
ara_BEN,17.843375375834444,10.875335948188896,13.694867056914099,18.175579433307913,13.773145923137923,17.44983475155512
ara_CAI,10.155185181308427,7.368417558130147,19.326397442653228,8.304542209405541,19.356247668497534,12.065313596842069
ara_DAM,25.010181351929194,9.33291010436666,14.032413325602652,19.525385029062925,8.101369763190414,22.809521051495842
ara_DOH,15.964389411784971,20.92960663366664,9.7826443311647,16.375865713452146,8.259767753725258,18.867086109580075
ara_FES,10.324198319016507,14.407113842524932,15.121782391833694,22.364199187202615,12.644743977481069,20.502089145166586
ara_JED,12.017526844046861,8.788313736176226,15.224750588470604,20.27608347576105,17.826365955159908,11.918378907980687
ara_JER,15.6788541099201,13.042178639454699,16.369860125776796,11.469604027835196,11.984113976818952,20.62976378793799
ara_KHA,17.252309215729063,10.80330604431565,10.719428787616017,25.385275773934534,12.484847822772705,22.61790580029795
ara_MOS,16.19543304086833,14.77151990859101,21.487381082290867,18.957471168810653,8.52135455699612,7.180725246498955
ara_MSA,12.102810694821072,11.779832777574686,10.35596056329356,18.925356812872483,14.655333329541511,14.305723635126446
ara_MUS,16.65036505690508,12.224625790693635,10.31733547636315,17.953345575710287,10.628954763775797,15.138744000315576
ara_RAB,10.683219628256783,13.719742578445512,9.714279364342154,12.516187024722372,13.996520951287,15.977448549431228
ara_RIY,11.340931378344111,17.06364009215163,15.978940028273447,14.855482313263332,12.354547246652686,15.666976992582882
ara_SAL,22.228671652334036,7.910559161817387,3.2080184351789076,18.219989531202675,16.56805987677679,16.337173183408588
ara_SAN,21.74393286419523,10.251576635830949,11.131041726915296,11.238802497637923,13.198213863970565,5.565643891297274
ara_SFX,18.206824542720554,13.349334100391138,8.523092623619,18.412150948854208,12.427775322884086,16.81226141687948
ara_TRI,20.505943610879353,13.303379871025358,11.097410570228636,21.35949044977771,17.674884315745857,12.486541584880575
ara_TUN,10.64886912666131,8.474711748976594,18.82770631159012,18.441615952652242,9.732364379321846,6.328003432690971
