,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
bul,11.772609430959548,9.50461691266632,5.626937439912365,7.962756007937225,9.499738711313464,6.220598788678272,11.099977103467863,4.8622592325245675,5.4365937232849335,9.01254240280281,6.777368684842432,12.205842421274603,2.1450019119175736,7.722605734807626,5.763158709052239,3.1622834394955475,12.103052694661773,7.437218786522634,6.2449149657050285,4.8317277334378295
ces,0.7195778288088645,10.090265643245274,1.0155268323865583,3.0643308724414844,3.38949765395734,6.275194694155874,6.701894046742461,5.745669120803407,1.7095032721994745,5.27908204109182,4.990037174753415,8.712118464921883,3.899881615179034,3.0196592531791837,5.264327274823896,2.8351873166829433,7.420109566812114,7.104570296579768,2.0253596661327684,2.0921902245753294
dan,0.586938517365994,3.3338355646761375,5.751118433082922,2.6843651641825663,4.846609223170244,6.140155083955361,6.434549939784776,3.500651545358608,2.077439247649705,4.933438902635251,5.334182624461139,7.3808033587901045,4.617612031445136,7.766561497378106,3.7559453115546564,3.1189959584152294,6.4571322230127866,2.2405013650052115,2.2723597693663145,3.8808217731224883
deu,0.53701261314248,2.48213845538962,1.1948376428025624,9.826193372935375,3.439464339568272,2.5449493598050905,4.944295077808512,2.2445288635050606,1.0092780896809947,2.813543957803423,3.8037283436867084,5.5828818469770285,3.058532270649345,1.5003846650078179,2.8812293928780086,3.4980426764479517,3.2639653429601365,2.161450440045399,2.3778864077142905,2.2226578420258223
eng,0.38493931737284454,2.756797904523129,1.1095079304984343,2.4960705615162686,12.08470548528301,3.8536311855738394,5.640649519206695,2.306348411321921,1.2099454846684625,4.339427534727255,3.3793583243613865,4.867318155262776,3.3771617446779185,1.955205563083637,3.8533983835904015,3.308794301816399,4.653056491616391,2.313575743050216,2.3570429411133595,1.981762882537963
fin,0.5346232451947084,3.546952906058729,1.0214837965677566,3.1778653221757733,3.026616253924749,10.590501950176181,6.2057617667886875,3.4923945124752587,1.7558551139866183,4.535287375135221,5.3968463600096515,7.348014613356925,2.8682901226004165,2.3330567636288952,3.634547167622762,3.0327312102298416,6.518776438004694,1.9878843933758126,2.1258972661846833,2.6285509397855926
fra,0.45691975897307197,2.9616919593678785,1.1758614733856025,2.4095765366902056,4.434761234851617,4.812198732456179,11.088640668552626,2.956131097718366,1.1209039226181443,6.016926005928765,3.2574440177990214,5.791827369952194,4.369633970085865,2.5807975308464304,3.3288348022129903,3.029019984612013,6.327083878626201,2.0848978265002653,2.4638062038299666,2.0071828674962418
hrv,0.5195762201057527,4.473175312112303,1.065936992357144,3.021674467465754,3.591587506013834,4.7873248894881915,5.270209139645339,9.565635530881675,1.6299349067317892,4.1431420656527385,3.831019862738532,5.252671500838059,3.461942203125542,2.364991402499965,6.462599929644722,3.40268612240071,5.665760763573568,3.793856676749231,2.1710377633396534,2.7609994487953067
hun,0.746548152257685,3.8296738390195837,1.1334031252946575,2.5603688816818795,4.517794225892882,5.731263619986419,6.708213124342816,3.6176582598840734,9.300663785977903,4.921307870178127,4.589557555073066,8.78348844277956,3.747431795418448,2.8807009918827906,3.684694010218882,2.756869640652125,7.057756410677335,2.176780257433295,2.1790830048965897,1.9152694079418349
ita,0.4209160723821511,2.855487498604044,1.053960543212598,2.4904028867280905,4.652183454990313,5.151399067538977,7.134551325436703,2.6045641569081877,1.0459508887834543,10.592927330389825,3.7261308551202763,5.391139310416554,3.3265236827951696,1.9356617675624477,3.4899031178873843,3.2939344525664978,6.171153621545262,2.0511043614094415,2.357260804802815,2.035848271196728
lav,0.6997674178849457,4.9209618843751715,1.0210785779927731,4.099979970952998,3.682290766418147,6.9428190280743065,7.097727753689235,5.76728333126214,2.3317079073862548,6.12442453772883,9.868021431051368,10.123655173289578,4.038210105671566,3.851116186302327,5.61778438528385,2.7155758295747883,8.667612905057629,3.279600402815784,2.093260987721109,1.9172268785824902
lit,0.573586292316605,3.725477396252526,1.045827079827626,3.7886955068497095,3.499400249824642,6.055799306731962,6.430465098495063,5.221912061695663,1.5957352434709078,5.083933849240242,7.140368169950392,10.257379934960763,3.0047548665711874,2.86673049121126,4.5581141225605055,2.929009355032744,7.656616404032252,2.752035887113996,2.0978207935923496,1.9263413217312084
nld,0.2946148394301974,2.6535712830465803,1.4138023009970215,2.7583344723941523,4.465651582946991,4.995933510194935,4.9026173195134595,2.129276211840949,3.1266569169370104,3.6813300283643353,3.226884856141206,5.334179293531216,11.872373768817074,3.003290251302559,3.395272876860271,3.6218043942110834,5.6457901630888525,2.227067267801959,2.414780957451026,2.5058808405950233
nob,0.5901767699105699,3.3710527217528754,4.300336601746286,2.741620482657562,4.174514263599049,6.012121313341025,6.193764593347292,3.369460429482593,2.388971484681453,4.807553862997076,4.321445056021419,6.60617449102231,3.8528630361206586,9.058018186843723,3.751962688698983,3.0379422671413825,5.896761751626803,2.374394731990247,2.2487709730994796,4.487222598042027
pol,0.5010170939294756,3.995246895098143,1.0490421644913799,2.566086962110343,4.078945870260788,5.410635570162431,5.563733414019852,4.244409016432496,1.359552041877612,4.509686334041879,4.010493916174356,7.484696381710242,3.592748891900831,1.9373211120940548,9.448837497985508,3.2212879660099683,5.774060110327041,4.092966881057418,2.0350357134088233,1.7822114045393733
por,0.4322129265916872,2.9381073733825693,1.0804942962270772,3.2679365117060737,4.6053476177418675,5.539720560290697,7.511421352077749,3.4317560468712447,1.3653065592439302,6.6413986376897665,3.5093536573584507,5.8641991053176215,3.6832484067959066,2.1977429632389316,3.7779013779355526,5.247897729918436,7.612424904673144,2.091380394281895,2.6169689848600566,1.9234710459429218
ron,0.4743012048306897,3.5311007191027013,1.0896082769378301,2.592173530772193,4.352008110228363,5.720772696787458,7.116322566897757,3.4916463287549866,1.0496111069275627,6.387982826123004,3.9394716031373846,7.252547237592657,3.0844586988826075,2.0314990954632077,3.993837596249254,3.2436391792595045,12.854899711997064,2.2545823755419785,2.164748183626418,1.882112564438888
slk,0.6821234262068878,7.4650185109741525,0.9989951278877186,3.1545541981821343,3.8560410348616854,6.475279811754313,7.0142115012036665,6.379427956287094,1.7291966817982205,4.857938367223802,5.40261011317866,8.738157759449466,3.968212633973282,2.8282661416939856,5.601491515546147,2.783139707969913,7.550642101405577,10.258885401148895,2.0669366328140755,2.0215238700425306
spa,0.41354263215388054,2.6588827919230584,0.9893825459588995,2.760369896026664,4.065638816428547,5.326031537603221,7.332760066728204,2.801113497332095,0.9607542059784542,7.044452214156735,3.7333745587196674,5.30512654843893,3.603808352050141,2.377807804218335,3.249266123562285,3.2632679384135854,7.441313753800855,2.187933322067149,6.637253210471204,2.092094977337565
swe,0.7454601330733249,3.8622138855377193,2.412577376216989,2.8096043470808705,3.921943229286337,5.758572285925697,6.722910874688937,3.576917444320589,2.167201480618065,5.157693920032229,5.206996991316102,7.012767722053126,4.0709423975640435,5.784341284014719,4.183434447816903,2.848628745314292,6.456429815798952,2.5108974323198447,2.084145252373564,9.499846085432747
