,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
bul,4.589367363510662,0.9807158866888201,0.350696721379113,1.2559677659402801,1.1483222012617045,0.2773514421973813,1.511320907473296,0.26781745341855157,0.3654854926530895,0.8404095568673728,0.12139739991216647,1.200933324402813,0.02790529376432138,0.7022100408128811,0.5119707385198398,0.06583971060328464,1.370525157844238,0.5711643078669022,0.768480892202394,0.4085525376693777
ces,0.15043607204671372,1.7106668977314143,0.04529539729312004,0.22654029848155854,0.3146399396088473,0.6637518499562862,1.013174995520898,0.8037592547258425,0.1419683898187314,0.6741474170062718,0.0,1.157004089405012,0.37847988032179547,0.2939546670938329,0.5469312820511787,0.08283894231115285,0.9201537211095747,0.7651926065289327,0.26949386120757257,0.22178153011044954
dan,0.15692827985930075,0.12192081565151014,1.4389700657533586,0.22507539917461994,0.7330113228943196,0.7465028644363789,1.005287617729472,0.38388037164861855,0.03187817423481931,0.5261114853811062,0.18950308128286508,1.010257702950093,0.7949770038955628,1.2301477401789338,0.46401249179251547,0.305122144961286,0.9656287987846346,0.08677466154136582,0.4432322212676474,0.6458774299212751
deu,0.12824551457524297,0.12251656371116271,0.037413312161895584,2.233896803368366,0.313085676465366,0.22136077021592948,0.8242776672928995,0.14819204323497903,0.010827927784168745,0.23886490916247594,0.16499513902270735,0.6062562598432466,0.5184662821789017,0.06748780379077335,0.3212873935931668,0.35893938049135166,0.45770670366212896,0.07447019054180304,0.38560393425409134,0.1328061988033462
eng,0.1599950741875936,0.22242329961911755,0.0,0.3449333607244509,3.8375862768915816,0.6766080497065592,1.1630722364544344,0.31916226075062837,0.010694109295097176,0.487211883013122,0.29474958195943035,0.418189742507705,0.6599652335339212,0.19185120859925342,0.5494876525934891,0.4143348523777153,0.9749768360233753,0.090954327783626,0.44641401624305876,0.11061938557313455
fin,0.22323327644318025,0.20615290968651445,0.026497788997869698,0.42902848891973155,0.3020432395616064,2.1768348762976633,1.1709390912958764,0.4594915390137655,0.07815592295378027,0.4900533399637226,0.07756670965605217,0.9385766865027794,0.3385854537968691,0.1790569133762383,0.4216501015792704,0.15717230066410615,0.9840193834676034,0.06761450595352958,0.33138984820998685,0.11250810774503694
fra,0.20404993605490462,0.12046492903599937,0.08378008628128653,0.21427672517528684,0.6394015153442392,0.5437773195861793,2.589180632286478,0.33581830665596435,0.003370866846514886,0.8198359436913671,0.15419642233330366,0.6102136010202246,0.5342604433968456,0.27583071874781373,0.40925728696810904,0.2220972121195497,0.989360244716762,0.013392735591974958,0.3887750519946849,0.08700426609625933
hrv,0.21004771835411173,0.44239280362910627,0.05500515490580349,0.21823878613752834,0.49244824610560345,0.6124883346252021,1.1937281414568135,2.201377600154844,0.08160484409577196,0.4557786689445078,0.18613572347178708,0.6587613299060866,0.522162816820376,0.23260278978691185,0.8444647217226136,0.3153494408039945,0.8376489565794509,0.33130347977458063,0.3289529342901947,0.25745268890505413
hun,0.19551233111818256,0.20755426228609064,0.07197175327008165,0.13459438075976005,0.5575699018783618,0.5719422003658554,1.0077396473509221,0.36370305669241354,1.6505525304849895,0.3169478075682335,0.052027148737512796,1.010149242610689,0.44895082176054046,0.15065288960709022,0.28082434512220056,0.11389123657159628,0.9461292065963454,0.01601869251561805,0.2467679220957324,0.07488747101553073
ita,0.21943340046221255,0.1960452956529024,0.0,0.2663353226483185,0.6748997963219665,0.5736927720188607,1.269876969935301,0.25693396469436625,0.007528287659525734,1.8293755989300617,0.17955322869871582,0.6086939809383098,0.5308785381696075,0.2372507154109833,0.447697410285286,0.32047621071629884,1.041986680399753,0.04538668694214332,0.413021590181613,0.046537041229561815
lav,0.16363806427780359,0.2595135950001657,0.08615069191499347,0.42781462825808525,0.3584079780272247,0.6279097928627406,0.9276247555791208,0.6501714253252322,0.14254890104518392,0.5557036879383705,1.2571554816651584,1.4128139740388512,0.32639445449667104,0.27670875957942753,0.551048813810298,0.077329479833669,1.1206728283069323,0.07421491374238975,0.3018877712118595,0.10635548503960779
lit,0.16340934037912247,0.22898315242810208,0.11284410810307255,0.3636066462403593,0.39487375058108265,0.6910376834943008,0.9460454632967004,0.7943000521654442,0.10322312721471971,0.55301743215185,0.31874222512470585,1.400939533768824,0.2791761994951383,0.27646614742921605,0.3982749813482638,0.17586598086811023,1.0816465296234838,0.12035108763344837,0.34078934863529553,0.17209990887999949
nld,0.12137009117654379,0.151485341547418,0.07543155319422357,0.25440994785347293,0.8746866803659441,0.6550075874022099,1.1550484128789078,0.3522971949525946,0.0984180344615524,0.4483068786207838,0.2017103277740433,0.5674249715811444,4.580885359553874,0.18739583249916603,0.3959243919771347,0.5308723387657737,0.9331088455330274,0.06842571680255283,0.45076935660107575,0.18979844850332972
nob,0.19376609358381264,0.21006892489320572,0.9435587466121795,0.30233922767179955,0.6296295216580892,0.8385906735545552,1.150696219001924,0.43704922420480363,0.10964723417330235,0.41842862104573,0.05680096142686519,0.9073508680069295,0.6512428277459743,1.9804991988946998,0.4618821485456204,0.265625481699574,0.9212816671566797,0.10069983262418569,0.41072915127311505,0.8075754232348262
pol,0.166658166286204,0.1727316302644244,0.09729573851325224,0.19493594442353102,0.47837431770404226,0.7541329637426237,0.8023946316557016,0.4775562520801029,0.09645681628959735,0.5617891432790558,0.02560437814045491,0.8947922204697463,0.42148741862761563,0.19961784146246697,1.9822977488953075,0.2189615306571593,0.716630469966411,0.28775909301870506,0.306969519421896,0.13950939159500786
por,0.1360351677910237,0.12090774562931594,0.0,0.34405352111248666,0.6123759074886403,0.6654974167436398,1.2632691484299272,0.3092475230961371,0.08239268348755457,0.9476739146906388,0.0,0.5820031226559292,0.4923977843433125,0.1861785865880341,0.3303105650200022,1.1008798183695072,1.1353593616185984,0.0022495087594300855,0.4265399664021068,0.08886404501998735
