,acf,bzj,cab,djk,ewe,fin,fra,fuv,gul,hat,ibo,icr,jam,kor,kri,mai,mfe,mlg,por,sag,spa,srm,srn,tam,tpi
acf,10.252994983577482,12.768963351996113,13.54910471793605,9.022885057496863,8.273998891857799,13.274869430178745,12.1543027103799,12.93257304655051,10.098936500988662,7.996237850916564,9.984497864328915,10.748007391724137,10.884946745345895,12.045129311786845,6.690475739282338,12.222368720622391,9.803333470775847,8.234689352352165,11.410231705170288,8.411616872940735,13.421295461272834,5.567776727282049,8.229003659718598,8.274157636408292,12.018065900366661
bzj,9.012760417817969,11.078818130904084,12.129756032041087,8.843238730365972,8.028410683702829,12.266130913205595,9.938169138256422,12.681538465637141,6.822394752665693,12.853878454311749,10.313550779010741,7.904413313539554,8.844405143463185,12.106503721786064,7.255239036531264,12.140163014954114,10.72543011260423,10.219072453912732,13.331932872029995,11.511408799120057,11.242025134974732,10.56325886577547,9.443476800861292,10.164057569370025,12.473254570202966
cab,8.76372295634855,11.720480489473532,14.030777795810142,9.199545677835955,9.860701712984433,13.200887364342014,12.635084803961677,13.498253062034268,9.397346219895374,8.269069027577723,11.361139809735635,9.73105390124427,10.621199113185753,10.543932267486001,10.165381245145937,12.176505979397852,11.468570624561751,11.78147270695941,10.73986872901568,10.11106485729942,13.951045944508525,6.700312655758946,8.644732870140789,8.664398714725493,12.05483921307337
djk,8.281690329367777,11.175074022979373,12.147064942636796,8.728157648975541,7.479887922827435,11.527128293471506,12.255035872047483,13.604568438814765,8.224668340503714,11.888829822786684,9.157462901008923,9.757847739069923,9.372711328980849,12.205888860660027,9.384491802958694,12.751906562044862,12.388355085434446,11.974008337914615,12.403710236790236,9.296138173575255,11.046095816130663,11.233498377382736,8.714884496130363,11.64146499111623,12.928939888273847
ewe,10.368431793568691,12.078255426573781,14.942679107182528,9.486745065687828,8.509137068702847,12.52704266107183,14.731161408698753,13.577290823533456,10.891370697799896,9.548121074714047,8.355763715430458,11.684122527491086,10.173667082005856,12.460315020257013,8.457350749834447,10.707188321672351,10.4301622194498,9.410361252311219,8.866411682998052,9.130422912015405,13.77861307309512,6.364975250149187,9.014668834277535,7.920179755512639,11.412253093239281
fin,10.294404902902986,13.506541839348923,13.952229330592598,9.543585201448298,7.973000623254765,13.045494360386131,13.250575367053733,13.662929773827425,8.183984294259934,9.491887371922651,10.007221741096702,11.213013458126191,11.264964617934167,13.2209063525078,6.812425617087066,13.497550318763126,12.129226897823141,10.281624699467226,10.965519162142899,9.454040580958702,13.959530996380911,7.794905556056725,9.859481463252623,8.292656116858543,11.930600156362702
fra,9.648068783614722,12.799408573294919,14.055230685203082,10.512349817449271,9.112134345563573,13.024902556611742,13.269570183454682,13.21024891572029,8.421072489797409,10.612733562132401,9.390344531817426,10.891201830684995,11.202897249088752,14.804715212175909,7.329457785541522,12.765816607048158,11.496874475391646,10.265464546066989,11.159658417262165,8.999359944418808,13.899736223425247,9.040642151871818,9.931784218670488,9.02767528879184,12.177706148024475
fuv,8.871868704066545,12.754847742038297,14.448696699237795,9.59344805210982,7.643420242948401,13.131102408012563,13.733273552075664,14.388172387438395,10.070851050053614,9.897491344456125,9.812518001199095,10.114828268822302,11.06552977670987,11.834900326401437,9.415163762725438,12.224120451659982,12.481107940270405,10.884257766321769,10.952582226386959,10.907871167731995,13.47620002678614,6.485749294295505,9.132442388315495,10.486969745707945,11.726425519393953
gul,9.682117662242582,12.764390768431571,11.141924763874687,8.374546479761678,7.989562101268569,12.205654674493216,9.93630803971238,12.193851008063762,7.432773297756815,12.092247531939417,9.04891730377643,8.411113230697513,9.627185569059824,12.629283086157617,5.05972092179966,10.246920458541842,11.679633838395578,11.482281693045158,13.595590172116175,10.178412187518244,12.465214166040873,11.732875578774658,11.209427828991183,12.179211654929393,12.376461986514423
hat,9.615743153800649,13.433515216182315,12.445386662763443,10.04584761553278,7.804761373333266,12.93673904782062,13.235861586184441,13.676182061466887,8.298740804361373,9.472931312482821,10.263633754437041,9.002406745496378,10.83014018119459,13.313324923008107,8.041434839303419,12.867475867399397,10.990980467145237,10.242983513346523,11.207472784555279,9.977552951379879,12.9139021448564,7.449423486770884,9.28413435443132,10.307010234251452,12.990249331954551
ibo,9.185244259014755,12.325911815200245,14.413275827264775,8.88897018713275,7.947603190491321,12.949547458150553,13.633612653571006,13.863562063134433,9.078602175476089,10.259538341309552,10.359280098397361,10.14846353355762,10.912171083302699,11.63606182139789,8.016402009655746,12.538873074461751,10.156009200180007,12.045919092294174,10.349739870787959,10.476725976387675,13.579098024195849,6.977032887953398,8.311427769263211,9.221618064656752,12.651616406196494
