,acf,bzj,cab,djk,ewe,fin,fra,fuv,gul,hat,ibo,icr,jam,kor,kri,mai,mfe,mlg,por,sag,spa,srm,srn,tam,tpi
acf,1.6283371626367078,0.15449065385826177,0.034757296190083053,0.46507456973226,0.17866559637194168,0.15762184475654184,0.38708556808125927,0.0,0.0,0.5780961638070545,0.2980827198747047,0.08559485634212383,0.3019752923353023,0.045377365168441486,0.030705435462580866,0.18764447427982756,0.44325323224761437,0.19833332263810632,0.2537209751183358,0.18753724549489226,0.2812768141021387,0.2228720794566854,0.016575566734969627,0.032984788216054994,0.3092449315588972
bzj,0.08848523076484849,3.625399115564412,0.07021937267472289,0.8090750610094357,0.08837291296899297,0.10744972821470444,0.3050878190462516,0.12382843864361348,0.472511096119284,0.07659587424239911,0.2964880454681573,0.23951160166813423,0.9253620741551032,0.1476197042987888,0.30305056428365695,0.0,0.16641120500123296,0.15923143845586019,0.11482210569343376,0.4058822289554751,0.39715537970537085,0.10425737286483816,0.11436678898024777,0.17424749859295297,0.22007171440487205
cab,0.0,0.04926309463505385,3.1411950000859346,0.029844539702009953,0.03455864749501725,0.0,0.2795177567652516,0.14040989866025733,0.0,0.0,0.4262900102766949,0.04338024624959136,0.0,0.09715487631269326,0.2598911897055194,0.010966222470749187,0.0,0.16463192613947442,0.23322647026880539,0.06769201657889079,0.27063007505630843,0.12232682887836521,0.0,0.0,0.0
djk,0.1784508821426849,0.26321547030239767,0.2720656994536075,1.673202902759109,0.16577696364579086,0.19589652719665196,0.2257282432201233,0.02442263911869169,0.1254306499343878,0.05602516590957629,0.16575595696243184,0.0,0.345376957449413,0.07574134813042122,0.14956954716230886,0.0,0.0,0.17326155615479522,0.2097938584417065,0.3055406822241986,0.35831556379828555,0.0,0.6979993873072274,0.11134394292845684,0.18941704990410546
ewe,0.28471896085404813,0.0,0.053270506171245735,0.248871702633358,2.804125096049944,0.013905422215181318,0.1618635163144866,0.05346727060796219,0.0,0.0,0.24627096603194332,0.07018819060235071,0.1873749032102383,0.0,0.12560129068296,0.09918041309151704,0.0,0.1424506778124801,0.22313010211641426,0.19949333986699225,0.40146991434118995,0.059818063339586836,0.10033598884509054,0.016318409064835393,0.0133637960726114
fin,0.0,0.09700717657379654,0.13544266621531698,0.3111531861045105,0.1509699593634668,2.924602498478899,0.6175259472756434,0.07046196912780012,0.0,0.0,0.4792420774135966,0.15969615514248225,0.0,0.0,0.0,0.0,0.0,0.42190380187865806,0.39623995851893223,0.01615750935294491,0.583043382515072,0.20507948604083204,0.19844753481933264,0.0,0.0
fra,0.0,0.0,0.0,0.508746263277561,0.025464161029611354,0.07229539546346153,11.391889273297469,0.29890266067855187,0.0,0.07295836663544808,0.399335292466624,0.03270716155795217,0.15907351698112215,0.0,0.14023828945371175,0.0,0.19029900880331585,0.20002436706034743,0.7157904491256151,0.5536424452049533,0.8355181506845621,0.11212269085368387,0.049735917267050844,0.1571074632854348,0.22155827742221357
fuv,0.07160028192318624,0.03148527701610293,0.02345573071024365,0.5027366241121065,0.39797368247168574,0.4250789797829295,0.1426477587029762,2.4091419036982344,0.0,0.053727802943822844,0.462064543682704,0.0786951870472592,0.1354674973324932,0.0,0.19325301892233782,0.10504190458315321,0.0,0.08784503204283389,0.13174740042747768,0.22735715772319276,0.3719742273088098,0.036345396737332614,0.04904571653069478,0.05404927651425595,0.31555365771157273
gul,0.0,0.4391267260479621,0.023344150481920956,0.6925099018287835,0.30505811712377184,0.09981140817984091,0.4959649946230744,0.07338495035090986,2.8911010921601727,0.0,0.24444825427615946,0.2317616496076642,0.6326675064871816,0.08535275007906584,0.632303099339123,0.0,0.2379832532235504,0.0,0.13899302553614845,0.4453909438559198,0.4887157485402547,0.026545819679769433,0.2634691923684027,0.06959463057239113,0.3493413196504731
hat,0.19296449848682595,0.0,0.11661047804648117,0.48861340451128754,0.2987404758556371,0.18021175651267107,0.6850291484730793,0.1359252109923652,0.0,3.887808704921884,0.3978517404543478,0.10254334630677775,0.05370099908953563,0.014917912848257942,0.17988921114629974,0.06476677586286073,0.258290323530308,0.30756857727228315,0.5726822471025059,0.28948062428149424,0.6121307010222061,0.22399114686184163,0.04276021400795038,0.0,0.057801225566481484
