,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
lav,4.514343835217974,2.1832548472831603,0.0,0.9283929561483779,4.058999610530685,2.876181274709477,1.4842985115184175,0.04695295837672002,1.133991677740327,0.5974646492708106,0.0,1.759341356611827,0.0221333725952739,0.10619912150007152,0.014054430898244563,1.0926710937418174,0.06525217470164338,0.7886261576648427,0.06540163020306268,3.4201380432178157
lit,4.517628054569824,2.1800210150330694,0.0034408483467170616,0.9283929561483779,4.100930317782439,2.472093947031242,1.477805416153772,0.046889045566113535,1.1959134417211896,0.5874296665433704,0.0,1.8146608688197798,0.033076221401493,0.10663158348910569,0.014054430898244563,0.9148614095619129,0.0906922095342607,0.7918956699076526,0.17185392752412756,3.2489549585808075
nld,4.685541377705352,1.9312727373546674,0.0,0.9283929561483779,3.8472195504978783,1.9372857457294583,1.5155571222498216,0.04720695252902765,0.2441430219367082,0.5951063374992707,0.0,1.733445442888413,0.044881981199509105,0.10532921365075153,0.014054430898244563,0.7981541361726037,0.0673892959704031,0.7918810383374744,0.23029584393551092,3.364112970465423
nob,4.714382260636315,1.954529101904784,0.0,0.9283929561483779,3.4878436085558766,1.5937269858556435,1.6011734605600625,0.04734610071341422,0.5947058240849649,0.5938295465030327,0.0,1.7386460016380205,0.009987229585441439,0.15481039653132814,0.014054430898244563,0.7284914633878491,0.05318590600562307,0.7886204608725075,0.059432234175577345,3.313538584986532
pol,4.6517735929080395,2.0963231876675024,0.0,0.9283929561483779,4.314690397103146,3.0539772991842726,1.723713040720817,0.047896407728587054,1.025694436078379,0.5843167588473287,0.0,1.7411638030250438,0.1149429716185257,0.09961073870994974,0.014054430898244563,0.5814450636510906,0.04753537250907565,0.7981943930053357,0.027362665034474726,3.4798113543849944
por,4.741437132244397,2.05949582020163,0.0,0.9283929561483779,3.7026477237200046,1.7804102499003118,1.5248649541481223,0.04680739331416737,0.8468503963498898,0.5442363594039619,0.0,1.7335497245444802,0.003995828167910597,0.10134283010539821,0.014054430898244563,1.1034983816393584,0.11128870145282507,0.7886204608725075,0.6565519453999714,3.3304477085349427
ron,4.74407702215105,2.0509465632941946,0.0,0.9283929561483779,4.080344570582021,2.1316925429638567,1.5295385670194224,0.04631256048625456,0.8423777612909716,0.5512083216332586,0.0,1.7370978137032003,0.004715567529430274,0.1014286902633424,0.014054430898244563,0.9359476377842044,0.9578687823153437,0.7893014701214893,0.4464850874363179,3.5023511400013563
slk,4.6100850930647415,2.1494485659038167,0.0,0.9283929561483779,4.148299785623732,2.805161665428693,1.4642649961023926,0.04639654692041516,0.8232175201809275,0.5895289107772418,0.0,1.7471351509196071,0.047725828354791944,0.10323802178180454,0.014054430898244563,0.9239537949685579,0.13694039573279637,0.8235923033282663,0.125611360021597,3.7322841884623323
spa,4.845990188868169,2.0111604118349113,0.0,0.9283929561483779,3.812578409773812,1.58788621239104,1.2522451929396188,0.04776976829614941,0.8582421986171892,0.5449165579156604,0.0,1.7335161830901922,0.010437207284218751,0.10177331947932959,0.014054430898244563,0.8990052286611695,0.07251825298714215,0.7918694331813555,0.7794555217229754,3.328535129321354
swe,4.62797260748643,1.9195365202124832,0.0,0.9283929561483779,3.7343174185607975,1.1706423716754335,1.500840930217866,0.04770057602432186,0.49384459002221276,0.5921210258881004,0.0,1.7369682926429049,0.012854022927433274,0.10826628233250224,0.014054430898244563,0.9108718051228997,0.07505702350462887,0.7886204608725075,0.03803586573210764,2.998731402016475
