,ace_Arab,ace_Latn,ary_Arab,arz_Arab,bam_Latn,ban_Latn,ben_Beng,bho_Deva,bjn_Arab,bjn_Latn,bug_Latn,dik_Latn,dzo_Tibt,eng_Latn,fur_Latn,fuv_Latn,gug_Latn,hne_Deva,ita_Latn,kas_Arab,kas_Deva,knc_Arab,knc_Latn,lij_Latn,lim_Latn,lmo_Latn,ltg_Latn,mag_Deva,mni_Beng,mri_Latn,nqo_Nkoo,nus_Latn,pbt_Arab,prs_Arab,scn_Latn,shn_Mymr,spa_Latn,srd_Latn,szl_Latn,taq_Latn,taq_Tfng,vec_Latn,zgh_Tfng
bug_Latn,0.13581295219048412,0.09542371134992349,0.18407367329307986,0.1470371198004836,0.09976326174180815,0.12788845474662652,0.07442315057200638,0.07829144100826807,0.1649715302605425,0.19860585869322095,0.15760859190652657,0.047511722837956585,0.12432690416791568,0.19760335655301522,0.030312466833372652,0.08878580850260277,0.08064284355603622,0.3165773883377268,0.06666120409208502,0.06850787155259871,0.097900465551219,0.12160407376591642,0.1421640122858897,0.07907578930644148,0.05597796749581834,0.04182973976630807,0.03928530334135472,0.18580384502932656,0.09181679221563091,0.09185955330383676,0.2223223826267628,0.03426908166054235,0.03960092544951698,0.04565304640587983,0.07357885843176282,0.0933686271266707,0.06790589706885664,0.05076901930353034,0.0982957370029715,0.06776505512917667,0.04694663397576619,0.11093970554915686,0.053995481598741145
dik_Latn,0.20306412401877622,0.10458469364714285,0.19373659674657479,0.06993510768070726,0.10048214484734368,0.10920138903193854,0.11640146052215444,0.11538320209157177,0.31771848894992855,0.09629811134644131,0.08768386145060166,0.1500738135012142,0.11288568246159557,0.25739003989023856,0.05111151743341239,0.06101442376686443,0.1589582348924958,0.24810117854202257,0.0875689518532391,0.11438833895697274,0.15758144449505732,0.21988546155123675,0.16877887685902745,0.17664791388801046,0.12151909426519378,0.06883795926048855,0.15945017936866301,0.13642063871956417,0.11667849341476755,0.02689655613054598,0.13971303221302728,0.05838232044282439,0.08219630435713969,0.034638898840907824,0.14650434465148876,0.15333187648036922,0.116872313784098,0.13506413403590603,0.13539036259775641,0.04493456243612502,0.22274815422162286,0.1410590440327539,0.11749050754495372
dzo_Tibt,0.051167480923438036,0.14590588124993312,0.09933043714772787,0.035042493944715584,0.038278277692517355,0.2176041046225609,0.04151951345843746,0.0726151611804056,0.053075927169635856,0.08647497151550801,0.08792928280288463,0.07958998157145629,0.1008476468024753,0.013099545040854027,0.16705067003709892,0.08806920565423054,0.32347575423498165,0.021187161045378752,0.07716349036065652,0.07391791363644583,0.11356201797874826,0.0698048518796884,0.10799224075689047,0.2776137140776211,0.039239100987644986,0.09814185193463655,0.16114755831939387,0.05212347564893114,0.22684225807444805,0.014107061321932766,0.06793521296195568,0.053055374281321184,0.06843742112929584,0.15421988400522363,0.03611820192289943,0.041318643962637173,0.0850607630728089,0.10647426254641285,0.14631770819055892,0.06509004483859196,0.06954989008543777,0.09289176799179205,0.08434909772229882
eng_Latn,0.1094201983321096,0.05131835268050876,0.18466877310522709,0.20567205883325915,0.10833954603360836,0.10448513398163572,0.07456276069307266,0.0985768447073108,0.13575362257310858,0.09659259789581826,0.05941967929341489,0.08515371167338237,0.1586144248439209,0.9406547234630601,0.037667894927477956,0.06033039465068425,0.15987943659094983,0.17034509377734627,0.048645716676003446,0.08163460184669911,0.112807168663614,0.11771523380829492,0.17475132640223115,0.07093716334905698,0.1835932214358913,0.05428541644363414,0.04587631516558907,0.1771643501915777,0.0627824813251221,0.0548741152753219,0.23843298763734633,0.06616825991758653,0.07225196814448887,0.04237891012426368,0.06272786911170254,0.20431787960910222,0.1451782419998813,0.07998761643779925,0.1523279275133589,0.05201414021536216,0.06173187970182262,0.12511858470664625,0.07696663627940117
fur_Latn,0.12409848131015037,0.03972637991122815,0.09417742825469691,0.12309956060170699,0.06480267080764127,0.06020662283042821,0.14836139534957446,0.12828840838937988,0.21562715134386315,0.08584408519736633,0.08288440810298003,0.05851237595583687,0.04576757938098088,0.1636468916855637,0.32288832566442055,0.05620002946985675,0.185697333221246,0.3261277048696292,0.16617683764746619,0.07426848795401182,0.13024767781188307,0.1413176072595107,0.13302540810775004,0.21048474455637098,0.08658815842284025,0.22984541507221293,0.09231792625740971,0.17047908993299069,0.05465452110612833,0.06236901342336235,0.23650844575189414,0.033378209573746646,0.06606193460121187,0.045810240651544806,0.12314087583263003,0.10690505348266242,0.13570824665252043,0.21330578072928916,0.1295056521620697,0.10466827326189364,0.14575176872209322,0.23482736508100985,0.12963108958819905
fuv_Latn,0.10487704002482717,0.06875786320975354,0.15530239253939082,0.11673493558328832,0.08717625974949127,0.056480682506318304,0.17336916144369524,0.08362453038499577,0.15210793239080994,0.09541294898320837,0.08157724893383984,0.054525470111095126,0.13048136504204305,0.2609526906954606,0.051779626729394464,0.14109307670414373,0.18599660439735113,0.17579317690847712,0.08850428189292221,0.04039306523680063,0.11016286586345102,0.14588674098792279,0.1542096223723576,0.11771663870045154,0.11891897074281949,0.09267242036376318,0.06667594586614707,0.09313413316769768,0.09865406455586458,0.039241499092309166,0.20616561046438311,0.046895130864373434,0.07603741220139561,0.05049616225422172,0.06510538899569022,0.1233621958112919,0.05958894665068914,0.09946397411355348,0.08931125825280394,0.08222280040759611,0.1027453190689137,0.13721704286587522,0.19281053528293138
gug_Latn,0.12407817639309009,0.06549942100433258,0.13236732068810347,0.09589589541657455,0.07411955703040769,0.10022162857379267,0.10597298097772875,0.1011232546023365,0.21797430218417216,0.06104448956360517,0.059633647189281054,0.04985921425924763,0.13419503038883152,0.26401175624263834,0.06097934473761017,0.06401793163387925,0.4488866703620043,0.19639471201895012,0.09347569924946748,0.05295858491939294,0.13139793367612762,0.21478411960352767,0.11696258220461894,0.07854746583825607,0.08310016560772779,0.1629668325482647,0.10309601092070701,0.1434407321374635,0.07748143259369777,0.02730734087363759,0.2558263564120278,0.035833555183816215,0.04299292151024234,0.03092790724332114,0.13120461547338694,0.1623273522541176,0.07612101286064353,0.1371592941731329,0.12411035913840895,0.04026342944663856,0.09994448889265861,0.12808334048865272,0.10030906192006057
hne_Deva,0.10102687337950034,0.11578479162875309,0.10068283098297068,0.05198146377819935,0.039644141800768674,0.12118655707836695,0.05942637063660661,0.12156441753034165,0.019881155203221777,0.13434683366583985,0.0775121011406887,0.059581562724372816,0.14343956001335623,0.026160737193876852,0.12297474125307277,0.09770227799550575,0.11628719225610924,0.6429130160249658,0.03619356375653145,0.08357288917606268,0.11333791690755592,0.12507747228604146,0.0865713623469666,0.31848973765718197,0.056271919676293365,0.07322324462442081,0.24988368876221642,0.6300134624906235,0.05176910521046876,0.007494495745076161,0.05767123283945104,0.022230057958151448,0.03952364205229635,0.05257318057110889,0.0349183148344079,0.11436320274459977,0.04966543125783465,0.10285524572749485,0.1511164475575048,0.08653125114334738,0.13356494462467733,0.08585001785937779,0.07524183262190728
ita_Latn,0.10509129223635327,0.03722468408707021,0.19494906466336276,0.1877180005493031,0.09659488781435181,0.09581466826805568,0.07869478744802554,0.13823596084978304,0.14846921484173112,0.10442611725710556,0.07458601078972255,0.05386862547993307,0.05588675805146909,0.17963159945399423,0.16225411791378302,0.04036923390330082,0.17756143502807795,0.377287790928915,0.2693093521671864,0.08097732461350687,0.13581353014891823,0.1341599231036385,0.07543869637480008,0.17652706218615696,0.08360382202144916,0.14141918257680577,0.03744145809165705,0.1765936111617801,0.0799487144496764,0.06315125551445683,0.2386002133394953,0.07219301674524584,0.041917499675663945,0.054135571168698056,0.15792309802210847,0.06465536956839231,0.12289946485198083,0.10060921132661876,0.12530103047745292,0.05231232113987086,0.1324825728314921,0.33703974768579564,0.08891842127234673
kas_Arab,0.12088361327105705,0.12217942069650144,0.11394105937814741,0.07964138514889155,0.06690696659759454,0.1419317576462398,0.07008549632589074,0.08685916476444314,0.2134424013086726,0.14544881593285458,0.08587302643917856,0.0978911543298963,0.1380651072046244,0.0221700970987509,0.1436661789521338,0.10145036967442435,0.23343262587042765,0.03971280473600856,0.03606934922880113,0.5295051512135414,0.1730563119588588,0.19778514497446362,0.12419864168942854,0.31162098881664235,0.051377139754538365,0.07352420941373249,0.1625316759058827,0.03158014325969955,0.10308310966831821,0.009078206654387438,0.021366261926045516,0.03558210466864444,0.1783450568946524,0.1220792297302175,0.02867235564260692,0.09881619099835859,0.09115684001833306,0.17192752456158888,0.21858290667194055,0.10266266522891063,0.1422111247160337,0.05683854684978407,0.07792232098629746
