,ace_Arab,ace_Latn,ary_Arab,arz_Arab,bam_Latn,ban_Latn,ben_Beng,bho_Deva,bjn_Arab,bjn_Latn,bug_Latn,dik_Latn,dzo_Tibt,eng_Latn,fur_Latn,fuv_Latn,gug_Latn,hne_Deva,ita_Latn,kas_Arab,kas_Deva,knc_Arab,knc_Latn,lij_Latn,lim_Latn,lmo_Latn,ltg_Latn,mag_Deva,mni_Beng,mri_Latn,nqo_Nkoo,nus_Latn,pbt_Arab,prs_Arab,scn_Latn,shn_Mymr,spa_Latn,srd_Latn,szl_Latn,taq_Latn,taq_Tfng,vec_Latn,zgh_Tfng
bug_Latn,0.06988584290492568,0.036986649754547116,0.06125577253191167,0.04457582360119286,0.027918238859462898,0.08113226962113086,0.08973626726579319,0.05501657095844581,0.17381682762080292,0.08360854287082962,0.07562793523224046,0.017762667409523862,0.0008157291378970615,0.008793965584430644,0.0010173292193217853,0.06837897414636797,0.03458135904187386,0.14473963889235694,0.05716452249691206,0.014182778644633659,0.09881601123800024,0.033471525915291095,0.004622727353229861,0.021371790268874584,0.0031720363448472966,0.02804707639365599,0.004669811586895959,0.07748053748972887,0.01511753526590456,0.024756181553270168,0.06918955499114643,0.017770859621354586,0.03680837236069121,0.0022983208375002453,0.06286338012426525,0.03087137685086976,0.014016283751017882,0.01676628686938816,0.03695652465860826,0.029692059012749655,0.0617596482178065,0.08352849127462057,0.04823098054517686
dik_Latn,0.07391539013021885,0.04095273660945777,0.06905684974550466,0.007020736166495126,0.07572605487073873,0.048371765636909585,0.09227958900956791,0.02979060221287023,0.07022045892659397,0.03554021395872019,0.12429876310796582,0.08387239801398093,0.027315645503437617,0.06879066570302968,0.018728623483033238,0.09180844674508033,0.1137945864041488,0.08602236542792008,0.06863664820592981,0.04429666165436907,0.14694140737976727,0.06925534499278063,0.0297500848044971,0.06202021957567211,0.020566784447729674,0.05621891932226501,0.04982759732284622,0.06425263590673955,0.0768805979580696,0.025244669168341043,0.08136729331332701,0.04136994205463545,0.05657374866408759,0.0156621502974467,0.1046337139904441,0.08577819888540841,0.013303147234145132,0.058374105976234714,0.009585603870128143,0.025648104568368746,0.08155115788047212,0.10833467549949485,0.10667853284758128
dzo_Tibt,0.06663498810605012,0.15894173955061172,0.05014053238786195,0.005956951112194795,0.01912416330185167,0.13737162185421808,0.036538162483891606,0.005278533877020305,0.022988152456119917,0.003921454728894924,0.06527064652372805,0.06478736099789748,0.04713557689831579,0.008422315685119143,0.1529139324471322,0.09896461013154947,0.2916387637847469,1.545223157812305e-07,0.07498808501328627,0.1310384457002194,0.09308634935258733,0.07425424230682891,0.08275886952796034,0.24818984823203102,0.07929546604992385,0.11233676099858773,0.12542039480214376,0.020507357836549216,0.13005990647720556,0.024949590198054143,0.002961717975948211,0.052590375334432976,0.037394325512692825,0.005679984788310895,0.017907518764224164,0.014133372045858763,0.05139241020623724,0.11146923121848981,0.05524602457596516,0.053738722177944384,0.08965329690737608,0.09069690092946046,0.13769184406266102
eng_Latn,0.07545464497477691,0.01602512427568941,0.05348793720969467,0.0679406610134995,0.04291570582793327,0.054484495816065355,0.045086523416927274,0.050886076899353906,0.12104474407648795,0.04413862587510682,0.04013499721162798,0.04529350754143647,0.010035246108159717,0.44629983959485575,0.005106664088338071,0.04697934166979352,0.03346791024848789,0.05174947280866456,0.04913876003887741,0.024368056340171328,0.13167429329230412,0.03513144143434372,0.02696240771429988,0.044549311605717595,0.10295435515311205,0.02688648700552032,0.0015837950321953252,0.0673216621150777,0.0052094234266437155,0.049740284150374695,0.10083024594528087,0.03696980906762415,0.06196103249000022,0.022414029521532063,0.048059417988536315,0.07814816929481484,0.06558901337364342,0.04185914710165137,0.024492818794381553,0.05096500163191658,0.04692085439334884,0.0746859573177066,0.08662526713646422
fur_Latn,0.07918645929072389,0.00907533780353137,0.034039959667534515,0.029972235636076736,0.029627470305966998,0.022979827528577374,0.12685273594437207,0.0440754245232934,0.08518577857542167,0.0386543940251872,0.05610825047618153,0.04769280120392392,0.007626762467496354,0.08459220555228357,0.25748597187932754,0.056909423400308023,0.05628080479623132,0.10161791775405814,0.1326519556403837,0.024502428074335888,0.14440019618234617,0.043323815885250784,0.019259659596216963,0.09815455032072863,0.025246082847250405,0.2147339500357715,0.02565004987278663,0.08799848530158856,0.020107257898006537,0.05075270501337803,0.1569942025632991,0.013098307907752363,0.05770400406576234,0.0027403490188013463,0.1025622458183329,0.04622544036259657,0.04400356615993174,0.14234700088310853,0.024451764718649335,0.024883331887934835,0.041180579186082984,0.21200578715897508,0.13495403480416657
fuv_Latn,0.1437967696164701,0.02362683745161087,0.04356505337791653,0.03038767832806195,0.12151847333137802,0.0380490297861112,0.11368151208659526,0.026969273706633698,0.15575765306694866,0.019261828007409422,0.07136336874549672,0.047288699005858456,0.0040173123791703205,0.09739897265173623,0.007124359194780523,0.0932335315462461,0.07818227067800236,0.0927381940263901,0.07602612890240203,0.019004334004663656,0.09728417757615766,0.046344982977603665,0.0527323849613226,0.0362385611915222,0.030840477330115534,0.05627071187960893,0.01320778158231972,0.05747835146085275,0.0216046993613598,0.04496395079909821,0.1449013489034591,0.028807859778193858,0.06093780516741679,0.006568204903546057,0.08011856991338859,0.058885566254389086,0.01163083936765989,0.04915275209950589,0.0416864605724045,0.041204248865292,0.05358293502459038,0.08329293904693301,0.17458494726464938
gug_Latn,0.10532208961478928,0.018712639156686046,0.05639710623231771,0.030283603594176048,0.011690916941838233,0.04144083283826101,0.0932706807047306,0.03531887103725001,0.11013651815098081,0.028104981084524677,0.04817335109479163,0.031027290303434544,0.0018608337458179472,0.0549617577289532,0.01652883359974639,0.062245328079940786,0.25463814505611104,0.131831587569215,0.061902397365565444,0.014808722769575441,0.15868158447604078,0.07187732461781636,0.013177351251988847,0.03942883327766181,0.005907327487060514,0.09899924355546821,0.023480691209732497,0.0790895512297536,0.015678802802174773,0.027804904762499628,0.1382749167402528,0.022062864471870045,0.04918016632440351,0.003470351327482431,0.10519129828081825,0.05504375579395226,0.022726478726033048,0.045003010628862465,0.02798302577364967,0.01401904640793356,0.026507982086357556,0.11562904864426624,0.08945088086787764
hne_Deva,0.046868987150261714,0.18389549437754207,0.08993187956271917,0.017419512297502802,0.02038313775937893,0.09856555959658615,0.02692942394988294,0.11217391882887012,0.022585580988099492,0.07798860966528966,0.0503656094526763,0.057798077889108984,0.05553012491755185,0.007285397115630412,0.10369049962006792,0.06963303557071913,0.0953087071656642,0.1682616940386578,0.032940204693338505,0.06892145116423881,0.10361406110866943,0.05597442611468844,0.07665749990197053,0.1591995893139326,0.08289512784747868,0.0467699550064749,0.10921913101285032,0.2752140368338081,0.05246828771733484,0.013884169958111321,0.005874807654418599,0.009891098707343863,0.03902410601165739,0.02093638646316173,0.022932976020685288,0.03812776611138985,0.03375597151962403,0.09319879293412238,0.10066016323914038,0.053355735278485694,0.07635946617975639,0.10719575251423245,0.08933536900418956
ita_Latn,0.06488167657002086,0.006565723595308055,0.0708682510673067,0.05271359345517401,0.05281398472966754,0.019643984165838572,0.0758397013302549,0.057559323958626875,0.10661692840948896,0.01196237143146427,0.05177094256452557,0.04193229741356059,0.009102647224931096,0.07133965620018469,0.11545309445373363,0.02271289611907615,0.051110014718074095,0.11112606485426468,0.1707066070016541,0.020210765367360523,0.14673962898999215,0.04090805986247186,0.007100550175643719,0.12322945532071009,0.007111476931061306,0.16595313059580058,0.0017561448994140904,0.07556583929959666,0.012752977695180467,0.05371825865964752,0.09206965342288312,0.03487786006211105,0.05054248113512584,0.0013926929073040627,0.11063456855053719,0.012696500484057726,0.044032206875443444,0.11451406632620001,0.053269265409469725,0.005714472603219313,0.0683525927751542,0.15861036146055585,0.08824245838819915
kas_Arab,0.09881178847523092,0.1642671142879364,0.053254534091387945,0.022273891099809526,0.03743830133900391,0.09178285547949445,0.03330875811264549,0.05145398117120188,0.04463101722709767,0.06896526053628095,0.040320797924278125,0.06383597764821337,0.05950260276043248,0.007028067071870307,0.11750510589298013,0.07153689351904381,0.11461940428876963,0.00783996449682756,0.030282021684018917,0.2433568901715816,0.07210835584006901,0.09548077052561112,0.10082455944299754,0.16755219708895702,0.08964497477708187,0.05062228353941923,0.06399920796968489,0.011934709735655158,0.08770241788779788,0.015090033602531217,0.0069171772876212,0.012413535998518603,0.12873021304299767,0.07764645557210317,0.024946138186708128,0.027115400531902215,0.06289438589264994,0.12594386380541386,0.12289698210939855,0.057072781494826266,0.10787217218464301,0.08311639318791211,0.08042448743211901
kas_Deva,0.06597798957469157,0.14312798085777464,0.07008844017415167,0.017558723880883045,0.03603231492129596,0.09429151790242334,0.04005167749688368,0.15049604888661577,0.02603192004708681,0.06923242784461461,0.05424530056556771,0.07482133730482521,0.056367332299853905,0.007890782596693742,0.12599586909654817,0.0823784422044824,0.1227758646774395,0.20659499504077347,0.040992195719680616,0.09891595553189615,0.10641314602994204,0.06463931529600293,0.11189366565566863,0.16733411740563642,0.08623018088215176,0.04862589270534152,0.09290461968126273,0.14064733735218485,0.10836454034983786,0.0208302723871208,0.009985581523506459,0.01783147856636699,0.060285635512341194,0.023243474294249715,0.027234252856657103,0.04126061654914478,0.13011124216677897,0.10215369235125962,0.1151682988438506,0.05883230051810907,0.11154415802367511,0.11225779934551747,0.15468336812720082
knc_Arab,0.06305864446188164,0.14980803446014043,0.01822529964530225,0.022754425780657655,0.020842194282559075,0.11588528317291175,0.05008848363830119,0.01786219249035448,0.014075329493899735,0.03022587369045508,0.03989977693387318,0.05312864443225775,0.13782716273746798,0.00625040145016503,0.1310307554772451,0.11058999054289537,0.19409518157447614,0.006383383373285056,0.027807025532975545,0.06468962757329469,0.07322595195080085,0.0650408775345365,0.0667638686607818,0.20817976672585958,0.08850750929336229,0.055516241590050475,0.06803131169094791,0.00818626791809137,0.06492594768766392,0.015672002567384206,0.0034743822344890413,0.013963902509092454,0.08817226940069801,0.038598209922250444,0.037269566099451666,0.014665168709087075,0.051690867124005786,0.13862156515986143,0.0477933388772956,0.04705056204069873,0.10023746475094245,0.12247601085759056,0.08944174795486165
knc_Latn,0.12307733316781526,0.028363519997747253,0.07271480421689934,0.013666955279689575,0.04084658478457012,0.0359620178145617,0.0919834682964678,0.026157668092102643,0.1137755318031126,0.04189943102270132,0.0902911980329412,0.03847636651936497,0.0016466923772833339,0.04577205141243728,0.0030005095335894835,0.09182862618755327,0.0942646968309475,0.13086196373157782,0.05547647516263829,0.039658347498412225,0.15579531608255026,0.09829001371993815,0.1338032030664846,0.034783764742752736,0.022624680789241316,0.04690857134173403,0.011872475498904543,0.07989115999871668,0.03936278480635139,0.025650442674872983,0.14969379088914644,0.01639320285177553,0.05716652799289363,0.01013412073598237,0.1148526909335869,0.052379436858684375,0.006597201869869754,0.04214459822799049,0.018511100285820817,0.03863582377493771,0.04954769489805837,0.0896046293442918,0.06726909286099444
lij_Latn,0.06393386517118017,0.016099194383165826,0.05593841792981056,0.016147387953108834,0.08110190194441365,0.027254865592380422,0.08837529272810334,0.05179262658074954,0.09968540098355234,0.05616538050199283,0.07204288000792579,0.043242341193677314,0.0006866955940839799,0.06458112547149711,0.12309203769850496,0.07760738201446628,0.09005167850717934,0.12467442954975613,0.19391888523249828,0.011029731739273104,0.13378501115456562,0.0615749242795441,0.05553384473717559,0.1588518289098553,0.019204865211551753,0.13944914203500988,0.019670045112123315,0.09625712209868914,0.016845435510730963,0.025702675203798948,0.1770666093100385,0.02014503629462566,0.050486602039057416,0.008243684497790902,0.1388259413494148,0.046116461155755795,0.045084537496291786,0.10281248598960138,0.06640806704735404,0.016176921631392227,0.04575253127244816,0.1210524807639388,0.1229203792278854
lim_Latn,0.03756037625427771,0.013489892922133541,0.034140552734044836,0.04975606868456385,0.04066814435628306,0.03606175828224715,0.08040394951053707,0.028754506559605875,0.1410339023040215,0.034178868979631225,0.050825753716439534,0.03172692077070486,0.004020720901176317,0.033036896790864065,0.04825278017992314,0.06529262291738538,0.03185900089733571,0.044909769278526065,0.08149997025716972,0.010007334177295777,0.1578436987796201,0.04259965262639365,0.026170973427860494,0.08505371155863996,0.22536365889451035,0.041500158020156,0.005608973618128717,0.07941570842678573,0.012927201400837465,0.02132495760528516,0.11275312275893791,0.016789461056199943,0.05518786999065264,0.015355449832120418,0.04652693754204064,0.044757474701478894,0.013364129625268775,0.07999762345576931,0.015173767250124311,0.026834568268382417,0.03970047206155073,0.05539080476507194,0.08454602464413012
lmo_Latn,0.11818053121269594,0.025719484673328186,0.040271383359444995,0.015909978994954284,0.08574142329270998,0.047531642537795196,0.0798463437090402,0.04264560969065252,0.12700142126393024,0.04304617791314899,0.07125486317899025,0.0890887912141423,0.0034728171670072162,0.014020365233260014,0.15052237146967687,0.05103796641925038,0.07580650217889612,0.10334793402851457,0.1354780319466019,0.03125694647691152,0.1504485083582579,0.04680140378472722,0.022514516068071304,0.11623788262465987,0.03072229408443822,0.3093581414657046,0.037714282257583484,0.07308146968925681,0.030822953419713188,0.04433873290013562,0.16283726823293498,0.006535365546850363,0.051361166298692064,0.015862381499429173,0.11113070436351029,0.06254317311337045,0.05122076707973196,0.05854343068282467,0.04951527548681527,0.04965947207365789,0.0730879969444318,0.20782752942563248,0.1272275422683569
ltg_Latn,0.13238312475342673,0.026967505207553446,0.08346053626312767,0.025783201214249568,0.03940916018837346,0.07496311913639564,0.09288736419883344,0.059352912533979695,0.1095295418138879,0.022511068653621936,0.10300068443631126,0.04792829538735729,0.004892478582565418,0.03387936392258421,0.01950677893669365,0.06828768970060617,0.12365604801805684,0.1509133036274478,0.03609202619463163,0.043239732088653476,0.14073434993750625,0.07260505998237955,0.10517655959613516,0.08747383156507195,0.046375497540957385,0.11633100682983046,0.36651076096435875,0.0828072784661688,0.03133603343529077,0.034268108339527585,0.1682758712515248,0.027752318344937434,0.07093840551969614,0.011575517061979942,0.10163386133690389,0.061399564316890504,0.03371690519102535,0.056411841046469645,0.04087325411844104,0.011680230915299768,0.04051866966117277,0.07464420370172482,0.08798094216231188
mag_Deva,0.1085278660168839,0.14864530095306674,0.13801493658814132,0.024077093544192525,0.028909940452569838,0.09189802822315392,0.02693177328860458,0.16144792161816607,0.022213143261157656,0.08689559560599532,0.047739457814350426,0.06553767674861644,0.08277318106423781,0.007512649188755985,0.10764498822688974,0.055696333204200435,0.10761270191586986,0.24417101272311068,0.045563570025515004,0.08242588394320316,0.0800220301486025,0.06344784325508589,0.10391717764993758,0.11670103805326693,0.09397406328873847,0.04575928049578635,0.10403575882963603,0.3712071891578852,0.05378029381908323,0.014257208967971828,0.00658247858248412,0.017977888871279376,0.04277972654351194,0.02182853655134826,0.0233141199200117,0.03718508036084819,0.05416118114735359,0.0918481220712905,0.12520836540983687,0.058219321863092255,0.08168318772142427,0.10662179716498808,0.09433974107018998
