,ace_Arab,ace_Latn,ary_Arab,arz_Arab,bam_Latn,ban_Latn,ben_Beng,bho_Deva,bjn_Arab,bjn_Latn,bug_Latn,dik_Latn,dzo_Tibt,eng_Latn,fur_Latn,fuv_Latn,gug_Latn,hne_Deva,ita_Latn,kas_Arab,kas_Deva,knc_Arab,knc_Latn,lij_Latn,lim_Latn,lmo_Latn,ltg_Latn,mag_Deva,mni_Beng,mri_Latn,nqo_Nkoo,nus_Latn,pbt_Arab,prs_Arab,scn_Latn,shn_Mymr,spa_Latn,srd_Latn,szl_Latn,taq_Latn,taq_Tfng,vec_Latn,zgh_Tfng
bug_Latn,1.4781581745849923,4.310287692124867,2.585403823137064,1.623040569087476,2.8644379134800606,5.275080209840528,4.712616870061171,1.8438925272638822,6.3152272784297745,5.625455232157943,6.122804045531565,3.662833488158886,1.4053560316804694,3.2163532344604535,2.4143593805586816,4.093441074865652,3.1884358472647154,7.49526024490353,3.28889240415443,2.476120859963472,2.3713399439349763,3.4745285152527083,2.3132007017994316,3.30424994998503,2.990336240915471,4.570456013845579,3.085448343464804,2.391452273145763,0.7701735537553922,4.05168166655223,3.456173903240557,2.999827712536017,4.052851730492804,0.8538184720693023,4.397285069173908,3.3468321547775486,2.1392752514429847,2.6474583906789304,2.806398448499135,3.531136901025074,3.944857722931715,5.273616078359799,4.448213582016727
dik_Latn,4.452957360437025,4.293655954501579,4.836675175081508,1.1646145450890404,4.145196370124392,2.912604934960546,6.117492019458179,3.1750053838018912,6.944978303909114,3.812918062658819,5.24592326105237,6.5577834927857594,3.9687155206626974,4.754914541223162,3.59509919543356,5.719805103025103,4.632119377819741,5.988414063582103,4.7902188830272445,3.593529727209751,3.1193449587920097,5.6230926263312515,3.8714121676281,5.255868124195205,4.27401872221792,6.121478195029593,4.7649031797738095,2.155636481605122,2.4373421878326846,4.86879607060421,3.024608112246092,3.9463446910847946,4.1678376742318415,1.477346447323396,8.729864600668384,3.9654789241583583,3.094843835849888,3.9861886593066638,2.102961397978396,3.9747453801680677,4.91158754506508,5.3790470959846495,5.121522834986211
dzo_Tibt,7.011162737685736,11.055593779820653,8.001948503826958,3.8954598796589406,3.446752791930543,7.784110493502866,6.712988078975823,2.1012550270778774,8.622179548689536,3.114778262202849,5.25583025106987,7.330305048967954,6.654044781615222,2.729049963285682,9.262444551314482,10.870145287310654,10.282408102178726,0.9195848030497777,7.772744832269288,8.640352807186954,4.087611635235174,5.83953416715096,8.193391185996449,11.141179972025638,5.522556207031977,7.84448528188102,10.189450485022768,4.076632146750297,8.644552477051953,4.087302250127343,1.4804304806285045,7.265560570446198,5.336285821577784,4.474999808080109,5.654590202030847,6.115284045725559,5.524848958903447,8.500907780058753,8.28529923252486,5.533481995191609,9.939696256056635,7.75596488044812,7.9374647674185725
eng_Latn,1.3846406015679738,3.2817922524446432,2.620118217431468,2.221230866761474,3.196940983127736,3.5121879844274626,4.684083749142167,2.3459541004537647,5.990621898392233,3.989148322172926,2.934709712804351,4.10984934420575,2.178867491650942,11.811964187161454,2.948006961339976,4.31058951711448,2.6110889024901462,5.660246235892761,3.3581729321144955,2.646565335130797,2.704225707823731,3.190948511612691,3.4802546364156424,3.4578487664594695,4.459061896401739,3.5674089422080724,3.0464783180704584,2.22867967561668,0.9521803562145067,4.455331919323697,2.765355616749857,3.5077504645340722,4.51205269610182,0.968686590892493,3.9299401695510765,4.282525574405303,2.319325730705412,3.433578975999497,2.445871221556918,4.223258302026613,4.322189513257317,5.0890838035962345,3.3422978720168617
fur_Latn,1.6397858593733943,3.009343780849232,3.3794904728408035,1.338726083321567,3.535333565573569,2.411282511607975,5.191584069398007,2.577574151826962,6.442935043105125,4.437650811988976,3.596938849870921,4.2318479902398805,2.3313305403226363,4.967609306803317,9.617989931568856,4.27619814231468,3.1467353688874744,8.04819502547164,5.336636978751556,2.649288501469716,2.720119381913789,3.920608912222371,3.161206962048576,5.343768536291564,3.9822870793825245,7.150192995371508,3.83933072029982,2.197804835179491,1.1010619110175937,5.3961624658728224,3.5273379597279284,3.6215396224055354,4.1102217323581245,0.9087013660196468,6.2855343948053966,4.333162772466069,3.6663920681037814,5.841747285643839,2.3102772490640993,3.8291061411448237,4.544181691597396,7.029255118315388,5.131038357965938
fuv_Latn,2.7063033596381527,3.583925493100131,3.5634890499516967,1.8217418427530223,3.663597808928095,2.796940081436298,5.3363352404660525,2.518215923910725,6.957072736703501,3.102010703877596,3.8128598876587567,4.424077833713363,1.9279759062255601,4.965874108386728,3.4000028129130793,8.12608076293792,4.511322257813944,7.347111176998511,3.8477059982398156,2.749066674628644,2.5024727293710787,3.9400751229588677,4.036351219324442,4.013969490845653,3.905995503603273,5.120540024209335,2.954194820776456,2.244982800837952,1.111535147277309,4.905601792225883,3.4730569194452783,3.459875258645954,4.106660964998248,1.0373639903766902,6.077630931392589,3.281908010157385,2.8001034123931667,2.722344322108374,3.2533145776472803,4.152026241988263,4.615541837241209,5.6369122789423365,4.094985150491863
gug_Latn,1.6259261257490207,3.349152984352055,2.748592860616202,1.4112054459102847,2.498248417229121,2.8686620457199563,5.637761617722549,2.801696553107121,7.281001800005741,3.5747653476352865,3.721456896763857,3.7965006938614114,1.4320464126652115,4.748486495491998,4.1314396081397025,4.508490475880402,8.035418430491843,7.806373283755308,3.8603697675307753,2.3135057374040273,2.7725979405867793,4.765817070330483,3.3244109702848883,4.415428278167536,3.659389164027592,5.552216141371335,3.616301373976432,2.0412732321831166,1.3636740999992403,4.755964134717125,4.299874745380995,3.3520317374667874,4.035213281948657,0.7733702140495613,6.333379801464463,4.6610888517560385,3.522723659275293,3.453434494683188,3.1199977406275945,3.3182745564428546,3.194021604134379,6.076593993988275,5.2302745679365765
hne_Deva,8.056227188397127,8.690275216382764,8.017162554467804,4.084234974218884,3.251643425509591,3.9409554319981304,5.289650046248014,8.085407715469126,4.574768069833777,4.361301582600994,4.928809501201502,6.523923277057136,9.228349638692766,2.2114871542261367,6.943244097791289,7.316498298413811,7.990353213565135,10.268121028693077,3.9850817279935433,7.802902181239775,6.0964734689165185,6.132999319315193,5.925499348195977,9.980008231387773,6.1571734784305665,5.8256249665032875,10.552967028616447,9.26171557088804,4.542880126519663,3.898803907707874,1.709645384308756,3.704700079259793,4.637420711857327,6.11996190786148,5.1031716272416325,6.278973390293058,3.4292588127882695,9.70685445786888,4.712494171275009,5.607435746860058,9.389919194400234,6.809880797920073,5.613466045550557
ita_Latn,1.4435431439649824,2.7690764410921664,3.060563150740191,1.877361324396164,3.6229284957396066,2.403810270439697,5.221496251963121,2.0913189512176307,6.763074887433314,3.033161713982137,3.1793552210464657,3.7035179750874487,2.1384466140904697,4.472174835622427,5.849650035084722,3.8486150290495855,3.546429783746632,7.953343101010227,9.347821379973977,2.6072955841106764,2.6107276388693346,3.4472499899337836,2.6791027402744674,5.664793656338745,3.7034225276667296,7.464997814055393,3.1323975545825022,2.18906851807814,0.8741754745899036,4.849566183160806,2.8851376706553378,3.0453802721972534,3.909093224216985,0.7508514250175637,7.52585539956136,3.296796494636636,3.2510000638624166,5.140667908487004,2.797243117066156,2.9664204500984694,3.8983505524489557,8.60257031077346,4.353072809176115
kas_Arab,7.048525451580166,9.330804637283217,4.701337177174204,4.903864627076394,3.52359683034092,4.136335759919159,5.720704270976841,2.2604298080245147,7.342402925574905,4.830322644665101,5.084933853078219,6.9856560027412264,9.1014690737853,2.2323971711891963,7.659155551767959,7.425196833719133,8.193393847682026,2.1705649818321313,3.626091137959909,9.753665670220444,3.914818477393573,9.275084938517288,6.134355465887656,10.56858560154783,6.04478182679602,5.730495663461125,10.688649960836054,2.66214598762941,5.195310079711037,3.7380032430560153,2.730102218209507,3.586753512956227,6.73705410765773,4.903968584413812,5.1374031680400885,6.119921378670207,3.8271733494924165,11.098253521091786,5.363558287011835,5.726652188462458,10.195514067347208,6.381327871393845,5.967851070222817
kas_Deva,7.810103533911267,8.497915607711134,7.477984446497279,3.5923886780047174,3.535080496957315,4.3320665555669375,5.1536423350352045,5.728266372680152,6.046769073603339,4.331525356442342,5.481638360612397,6.525123604659526,9.161604638405837,2.3193720339296573,6.727837345150492,7.063302048950069,7.6213961208384635,5.254800357779884,4.8021515718603185,6.989882418291902,5.501606950209853,6.061771063065905,5.754394644787065,8.924525759305713,5.916083928976043,5.923565302804614,10.212028440561587,4.7566645083903225,4.620170192102915,3.9813350860588894,1.8310435986795923,3.8353381741718553,4.5802381364203635,5.91921893714594,5.871539860907333,6.665198893184185,3.899969904154309,10.104452174874556,4.189516169180875,5.482728601184081,8.938128767219514,6.841907403346202,5.479028198311542
knc_Arab,6.480600716892801,10.135714855218158,4.140256291740122,3.3654764715235457,3.505154508702171,5.377789527479826,6.409732445743827,2.253136516644582,3.935875665937885,4.4041698947210515,4.995299255904228,7.214623645385633,8.491300387168314,2.2211753390485,7.558915373852394,9.630094267645312,8.421186147312659,2.054778073506496,4.336186641966819,6.832354171348594,4.253448518561355,6.766047449042632,6.2102680566659885,10.973329254877875,5.857704161566412,6.053389470452688,10.345084291329112,2.8083871884197165,5.031377327654503,3.608073195571519,2.665738164229696,3.700814228229065,7.831929466278815,5.823283890753224,5.6047953074573265,5.958699880209537,4.316705534622413,10.72231177432399,6.115906788436916,5.624936719150942,10.516575247359816,7.642344151414357,6.292971726233215
knc_Latn,3.3974517020705024,3.329369333250703,4.288368030403066,1.289322040663363,2.8254614113899126,3.0000205823872164,6.192298931251435,2.688013231672325,7.953914545696623,4.24680131061621,4.510456334577009,4.457790194663725,1.6952663963467864,4.132117031067782,3.054158000889864,5.550016390410336,4.002061697097205,7.852152729128548,4.293273576423324,2.7758501230162875,2.9359062366835667,5.879734017846708,7.281421737992611,4.600206315461423,4.107328245953692,4.894208599045345,3.248412612490653,2.06472192322786,1.3344224503124895,4.858427121177977,3.6757348534286693,3.6805543728031083,4.18776330393513,0.9834614338340686,8.174689585318744,4.082761899906053,2.9802994883073195,3.213251529432343,2.607981960040059,4.079874712806895,3.975948072279414,5.409403735906014,4.825087204505704
lij_Latn,1.752534299632942,3.5434563401283965,2.882703248625571,1.1720887255766688,3.2599266616861433,2.3578985473964442,4.241860313504971,2.336502300284791,7.772511777465192,4.1452183335729105,5.075772613800884,4.381000806547271,1.5323169004553272,4.642117768175731,5.963608308876926,4.3320721035575875,4.114760485844331,7.750727045016465,6.830365968821879,2.583218891196166,2.793049484129889,4.174948369363189,4.357812939514628,9.30345873083295,3.89388237743086,7.791200961350371,4.04267804349665,2.1176556566878686,1.3560272412824343,5.0339999452788184,4.04368279117831,3.8443299392664527,4.067888000721137,0.9919523968633134,7.79083283679446,3.82995316178462,3.2562588990722388,5.517645300734151,2.9428938698326266,4.133984815605371,4.362541388296295,7.907102674977661,4.805182551497668
lim_Latn,1.24611259526746,3.128166968864342,2.757274465792394,1.927038869894325,2.7467588424611598,2.776027658326695,4.787150558077874,2.012031782968378,6.306366513490445,4.00304665368579,3.2268802693238188,3.7386698271779797,2.0205705936559646,3.4382764056051207,3.7383073880786806,4.216339510134772,2.559501087044418,6.436442349085114,3.6597839118514526,2.566875566125168,2.4811259900952374,3.280419952114013,3.0264395363889243,4.156698274696276,8.856227202827471,4.054509944282484,3.1308379125306707,2.548233777254447,0.8777767929741362,4.34590273797497,3.0401773812245314,3.514909990734317,4.257160851519058,0.9318027460960606,3.4953282533721723,3.663192437419238,1.969396874644311,3.130531241297616,2.394427201590599,3.4356564441593247,3.2722793280403866,5.747048212091661,3.874550871853514
lmo_Latn,2.2609693079788573,4.0728598759700665,2.76551670229757,1.113049163896946,3.3214527282073636,2.6521024459724263,3.997331850042619,3.1321417776878038,8.280066809766879,4.598160999574611,4.851487168080416,4.750842647287043,2.1300615129192737,3.2782017525177265,6.756467977594516,4.641742613337,3.934007511085666,6.687645030850005,6.07848198889121,2.8806191240371457,2.7817391948015993,4.280604559866043,3.831179737008058,4.934149439294634,3.78102011749315,7.979286967130269,3.9907300877036893,2.2534177110988405,1.6206160313384632,4.581798566879965,4.107446156010027,3.8754755219391437,4.177339051197247,1.097462923075359,6.459322974821494,4.520398649037589,3.1889244865378017,3.9284853966211903,2.7037784855911844,3.9487647491125664,4.746236018667925,7.31803589558184,4.955666073190107
ltg_Latn,2.5816440113286148,3.170534704385715,4.116607405046656,1.1926551354454669,2.477577813778963,4.2793895155528086,6.709556674520973,3.0441691107130615,4.498937469824947,3.0339385464315693,4.746241120312765,3.8523006768820034,1.9203190446245355,3.348377520825177,3.663917998513671,4.241068386021983,4.089354759760563,8.837953892601538,3.760151765267935,3.206664153593952,2.889772069698976,4.632904516000653,4.486353364827137,4.446501034925424,3.104688492919187,5.073268283191921,10.254352883472674,2.0584816780068476,1.413301930473942,4.976179709394921,3.5528414976248883,3.6383837580114124,4.13418464369567,0.8398855609171699,6.785569568559738,2.7269549693151998,3.765716578665142,3.1455150841926827,2.83357709411795,2.9067330898172457,2.9640367770957714,4.7134964034398426,5.365019942365028
mag_Deva,8.63588681122688,8.777105874581931,7.922511730425776,4.1177968149190285,3.371249777501367,4.097066328825385,5.374919917403114,8.26795673461059,4.556549424733645,4.546168821410033,5.075772478965603,6.743493918808611,9.402730402946972,2.2636620614863143,6.793867447030663,7.390893280345956,8.186617649936398,9.71702143777503,4.456506339101891,7.790762595011809,6.166273495149253,6.2080695675721564,6.014118664300542,9.75304129620762,6.277116154834274,6.006549658515771,10.8273749889984,10.91359533643214,4.839808248674332,3.910424885804294,1.7378709541397752,3.7759921099409692,4.707478397139232,6.064392633017347,5.034828376480426,6.451478546958983,3.6273404544617702,10.12649671605835,4.754804645146125,5.753725032315547,9.151835918870574,6.969171081147688,5.643506424718067
mni_Beng,8.183543195326441,9.727353380225882,7.217617096015718,3.9702358612481543,3.6572702917342297,5.02609414989781,4.063609221403311,2.412824663776932,5.230566899408541,4.613146404354251,5.380298110265212,7.046507144515989,9.213167066955224,2.285519323099401,6.918334399805497,8.867753334880295,8.507676544754188,2.210789312902231,4.68218704365646,8.348406506253662,4.401482529448536,6.1457932574953436,5.998303843463162,9.653120920773125,6.002824939861038,6.069091969933924,10.759608650767321,2.7473295871598324,7.52058805092304,3.7367170981239957,1.7199944418688342,3.830523870836545,5.311856189097313,5.895430781199602,5.519816898668255,6.846354689451129,4.046600622039871,9.998333923668081,4.865385827353572,5.731063916767708,9.49525921514432,7.719393294855685,5.97354932298501
mri_Latn,1.6009183701829304,2.8433723545979293,2.8473304072910146,1.8864559273412216,2.7011640806918567,4.150744521634296,5.218708447940617,2.0447615890002204,6.2247367508568505,4.341582185317235,3.762624887000977,3.960861177649226,2.0379244449140987,2.447774345417312,2.553110538377003,4.856030339783621,3.363034313529662,7.90700660900293,3.1860827950924993,2.1340796529745245,2.52993263429079,3.7367225938461868,2.808549246717824,2.995442973635015,3.1024204800717734,3.448596857989977,2.4585658400843493,2.300977686468086,0.8324271386595673,8.53292672728581,2.985216476267956,3.662189078955871,4.026794210993391,0.8758049492828796,2.6427214321413057,2.4775763711873524,1.990496313157852,2.0032262250397808,3.0990290647059626,3.452043651043732,3.548770390033925,3.999365647166569,3.3894872284956126
nqo_Nkoo,9.872212642493064,8.209578997998827,5.800786295563466,3.8466105254089307,3.3805077378693773,3.6036031285380576,4.838964465827525,1.4379519978747404,4.2116336302184,4.240830740090839,4.435302426646684,6.3857473635738575,9.164556167618814,2.0704273773552306,8.179508471600752,5.819177866821608,7.619558640072492,1.1866935015003661,3.2997855500494127,7.361058204714735,4.07049171262554,5.4539581195352245,5.650158166481633,8.586355701336554,5.779820280175104,5.0277600911616975,10.820622292675466,2.6520276944606125,4.528741013584232,3.861491378583216,8.947740295971416,3.7717546274581633,3.959900001427457,5.957649618108927,4.5781145775975665,6.027250400360086,3.5062246624811735,11.259206881378928,5.392972748061265,4.9535380090678585,10.104778668389903,7.538665375650244,4.96030445378912
nus_Latn,5.615724142059209,3.885837612047866,5.560393615002631,1.274700062413614,4.2587106135615675,3.659413270996924,5.710363879284567,3.4444941738053547,10.645832129683361,3.503508396398722,7.866391805934954,5.991936744789109,3.2170601776766548,3.4495999732749674,4.039881907605562,6.347883730665312,5.730382553476029,4.222434629901426,5.009730945417841,4.022491757616355,3.82240005600743,6.347287247407962,5.501153584297256,6.276106044185539,4.015364310569803,5.890285672563198,5.330311145941987,2.0676277213422476,2.342327757896001,4.260380912729522,1.9916871093420188,6.015904771873417,4.016546010751075,2.888326902939214,8.939301824519175,6.804048080384287,3.4213465358722455,4.5618236392979234,2.6388334071958974,5.465850782552463,6.023537150855618,6.438458986608141,5.157872710205988
pbt_Arab,6.812696952705951,8.673719649963868,5.359268064511153,3.287876913105091,3.4744949080318084,4.240435689060789,5.216583775544904,2.265683719160757,6.551369619769194,4.354985279817879,5.125756848962855,6.63857206838276,8.984563512031189,2.250434333348962,8.163987931500115,7.22997425440685,7.860186293778101,2.090363632566698,3.8318348455149023,4.824220607343052,4.5480684952576045,6.190569179677152,5.706771856240981,9.558446101900344,5.877463325142564,5.6135161535429905,10.399235620901733,2.6692744177325434,4.538765817584339,3.940691674207903,2.7372770513143707,3.912678124962863,9.657572169923684,5.164736127582314,5.398263635221173,6.2924715780703435,3.799544112172073,10.945887032094886,5.659366709392167,5.610880565450354,10.403248575390483,7.419404476672048,5.643888004890369
prs_Arab,5.916556519837131,8.981469956813026,5.283868753463095,5.2865866111187865,3.5272285604617357,4.437885229193068,5.480988345893336,2.268456806400823,3.764414585639006,4.513212087610649,5.1164494092018575,6.900640920500445,8.82473358980207,2.2420075668094332,8.24738272531701,8.030453744632043,8.01705491553702,2.167549998982479,3.80926693250092,6.174560094370441,4.806033699355526,5.471579455781299,5.840717004112402,10.317474624385428,5.882909271879025,5.77571354529404,10.752244312122977,2.6671414541050638,4.669100701278263,3.9342870300744646,2.7684404340886597,3.8944703009343424,8.051124148873757,10.04563500074421,5.194028618656555,5.977119598833681,3.8924314926743864,11.177630748162336,6.093105887093777,5.715216056869372,10.453560285843748,7.804740979321097,5.973508017642046
scn_Latn,2.006768639963772,3.2831878152431826,3.4805867415609226,1.1516627913809039,3.4479794276090776,2.538435577864664,5.37909889474354,2.7633500131096245,6.76133322107515,4.606233968856403,4.852090647752393,4.813797775295867,2.22457912103556,4.306380129147967,5.23871182941122,4.3692726560573885,3.564526357421496,7.838000120667894,6.106287747082218,2.580722406610745,2.6708712927021234,4.462696907055464,3.475137747078462,4.7407248683436,3.4343816499698745,6.527313530777123,3.795313472657634,2.05679764896457,1.6610767985781336,5.1075139885811955,4.356583187141446,3.8278681404560153,4.0980327920250135,0.9815080996479948,9.462757876193903,4.0382100485691925,3.640626499653843,5.2610643641907515,2.4796125774459754,3.7667797827807714,4.449905614301404,7.033953141105184,5.371523496742294
shn_Mymr,6.373759187371675,8.750381464741205,7.258704747807057,3.6408818917844346,4.004127210800604,6.625893952295242,6.453908378368794,2.635803094738488,9.066221223023636,3.9773330824047006,6.040839210685826,6.5481709242475,7.148897959863956,2.8880338498061735,7.454886435480897,9.204123624248991,8.066217943634639,3.0999904881121245,7.035580573134721,6.446358563953597,4.199856300934919,5.415946228808464,5.910553219817641,8.580886469199287,5.130011865135264,6.595303079283968,8.56979101093934,3.5169507492723135,6.120494244237839,4.490639480367749,2.2373193997175007,5.027307897712607,5.494200842747761,4.501120461197561,7.544787199584846,8.36476309897742,5.4332331803022065,7.873349549641833,4.842265230889466,5.955624458736549,8.541381485452373,7.076226397317398,6.759978223942493
