,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
lav,3.5622954208668096,4.003664320828008,3.649532924588024,3.7310394375126563,3.269687081188566,3.766067584958891,3.7430369219697197,4.285044620130239,3.3393525657873884,3.530075007930467,23.911505505676015,6.087560496926364,3.638191899286181,3.9742228936232764,3.9748135435353285,3.4970968783839314,3.4644441606100935,3.8521739623256597,3.565273596753228,3.682213269957939
lit,3.4440735299875427,4.0418671624794635,3.5774824995593306,3.6286040632541887,3.28470810001294,3.766084505343454,3.606868104580231,4.515770719545443,3.133652017369234,3.5624660016203165,4.634930909330805,23.81884370283959,3.5388075101065866,3.8210419075644997,3.872608780229884,3.5927954470475862,3.3428630534776373,3.923324528787878,3.599136217331154,3.7116309531480423
nld,3.8914243860604145,4.29310678776324,5.146319252040025,5.58866054637198,4.9540237250333155,4.317161748014534,4.641096602263777,4.284715625402232,3.7776756343961875,4.586317620220593,4.017344789549275,4.246081138607169,29.218173268823897,5.137741660489907,4.235411412570237,4.199701329870573,4.822369446433333,4.269142940083199,4.480888456816224,4.916262351254372
nob,4.285802705179001,4.847943833692825,18.660371363518475,5.394963217757143,4.93726341943361,4.583818064633059,4.814411769659242,4.925040397601803,4.1375193292906465,4.772731386008871,4.414413189223087,4.698666939932212,5.479841883737639,30.06280881425199,4.528948262771349,4.433679982005371,4.73972207913051,4.750760594273197,4.52672332791295,10.698995739536471
pol,3.388590866605261,4.883521989246854,3.430271532536862,3.701686881162097,3.304657095236056,3.4033519834773864,3.321438126051555,4.665042080393996,3.126472629198161,3.3852417052864863,3.484296905010391,4.224830483866003,3.497259083270907,3.5338840189809515,26.19278752804994,3.249490288768873,3.55406172798508,4.674770955917693,3.4102795597368627,3.4650784814508855
por,3.7987862213866053,4.386554211542515,3.9103159493881643,3.9582739508909124,4.065126546064057,3.839307636885791,5.276290488953662,4.224995808288053,3.6011446383966397,5.793123438318589,3.9583154356238297,4.389515470651521,4.2278480328904795,4.070467126697213,4.031945765255047,32.027043728604795,5.5977694030857945,4.19671358404846,10.587648943684956,3.9734591838691316
ron,3.7888373390052457,4.3694171956138765,4.058890714020739,4.140557462933428,4.324458664519223,3.828669076288952,4.996243138968881,4.206671763657523,3.4163479747208667,4.999285939166376,3.951212899921361,4.282052458515372,4.329517192727945,4.27153489738638,4.320034606082066,4.665971192277557,31.497674694216652,4.125834686275818,5.115176791838693,4.188304677450406
slk,3.7302594537161418,12.855860953173492,3.6621159520234596,3.818740086786723,3.3571867466225376,3.6525136617365943,3.851254445073792,5.503420076437959,3.7402759523572398,3.620990962335254,3.7631462993527056,4.282095457704133,3.868276684664072,3.7910637536894645,4.785050582831099,3.685373505889456,3.565353609869536,24.671164851991932,3.846688176850509,3.6659922186019447
spa,3.477225048926031,4.0287217197194725,3.7154132910468363,3.7511700660200797,4.151859089345137,3.6927015267666596,5.5316584185447635,3.9521048867063953,3.458403712654339,5.868875964295473,3.8559634929913176,4.097306071321877,4.220675755703023,3.8951637353076096,3.852976233041905,9.95906920949853,5.730624305230761,3.8737078360576374,31.896402334490585,3.7809033081138046
swe,3.9929295245026135,4.5418697829379076,8.80534617066134,5.406058661146051,4.397584302618513,4.574309354715206,4.412747762018143,4.56107259133088,3.8879185706781674,4.421538172454738,4.102138824273691,4.3099555763375355,4.802450501319083,9.392294456831591,4.279381889619441,4.085752123362596,4.436675131031861,4.355456926400326,4.346345606508455,30.18929540031604
