,acf,bzj,cab,djk,ewe,fin,fra,fuv,gul,hat,ibo,icr,jam,kor,kri,mai,mfe,mlg,por,sag,spa,srm,srn,tam,tpi
acf,0.9635410516730918,0.07558585638610005,0.1228127998975932,0.14115200842189157,0.19521173869408948,0.0,0.3625955640028433,0.2502305902003368,0.30058782783659055,0.3451934402621202,0.16135071597963968,0.13709116247200193,0.2877627231604585,0.031132436479008874,0.1453167299738336,0.1157217518400877,0.16520300199867322,0.0,0.10191201465742994,0.0,0.2162591425945104,0.5814217568870959,0.23489308124018038,0.5909588492924156,0.012614816583093713
bzj,0.16858540835309377,2.7199366727860372,0.28021926582175016,0.1999583220743233,0.0,0.0,0.21789885443942314,0.09292344919926698,0.33467453594086116,0.023446616789257746,0.27519882507349,0.015468259000590123,0.5789258404922624,0.061230442662068896,0.24732882121409183,0.08958447262753211,0.24482058982348143,0.22908374533479403,0.005167112949420627,0.051557848184495825,0.41420459202670656,0.3614305554532944,0.2390755534815483,0.5407976540742307,0.2070105378190643
cab,0.3468621248705004,0.1250644584206153,5.699735174150835,0.0,0.0,0.037086368538790104,0.23370516059474777,0.07506810791269203,0.08939764320851395,0.0,0.28957920295871986,0.0,0.07049419195157292,0.29785388211107566,0.14494533522911723,0.0032398186814015517,0.017843555322290428,0.035761773931074714,0.11653649048924475,0.15063432611522742,0.07760639171639738,0.33361188649797135,0.10780585282467481,0.23489980392975873,0.0
djk,0.3082609792967004,0.0,0.06050320323438285,1.4003200959985094,0.11394988544157414,0.0,0.09874707927273896,0.24718063444784377,0.33861471499894513,0.0,0.0,0.05770540725510642,0.005366212658850955,0.009457585412354419,0.08689461342749993,0.09992591876145251,0.2524285621981024,0.0,0.0,0.05931763154868008,0.10789365676529528,0.4217091036227618,0.24531021150981847,0.11123276322667941,0.0
ewe,0.12305398853963823,0.054181943308774905,0.3887273169150518,0.02696123691489305,1.3183058758076402,0.001398805610426379,0.19667326631093562,0.320789802929049,0.204319808993489,0.0,0.2688934138876835,0.031508611079670956,0.3026513515181204,0.042408784683736656,0.12188596421101394,0.0,0.2178587642244354,0.0,0.0,0.0,0.21201198768273422,0.35455795297389514,0.01202569648687657,0.32323522879545585,0.001472930170269393
fin,0.010649147114135005,0.0,0.21208255023973344,0.0,0.0,6.267087154902555,0.3747524583371451,0.2907604265521577,0.08683194661938565,0.0,0.2311983366770738,0.00048071823596629315,0.18939424371484215,0.3657559499936518,0.15743185096540024,0.006525263106611945,0.0006407414529316924,0.2801013186355874,0.04245488261876007,0.11388082028250412,0.1300918151784911,0.29194781392474667,0.059502480781293166,0.20516709487128892,0.005415780973979878
fra,0.3846148469271302,0.004131405526223375,0.3104516032334086,0.13923395398325056,0.0,0.17143282079997135,4.308946582834153,0.057481663655936543,0.30517393539924065,0.4738987212031436,0.1777602711230859,0.0,0.6015047155544995,0.1646800328103648,0.09681409015356479,0.0045506616376709275,0.24729712832561646,0.3836612034756399,0.12980513667495686,0.24824607622591444,0.5971245233197671,0.23325333131310977,0.056536656077656566,0.0,0.09074490442552374
fuv,0.28480901862648444,0.003382063252910683,0.05243493264764609,0.056526909568956896,0.08899519844553438,0.08716011686426395,0.15970175477924986,3.1581622797580007,0.057910250053579304,0.23029797031791865,0.14467993780092847,0.0,0.19733705959802883,0.30331549512606415,0.0,0.10579444283455786,0.16341267030551698,0.11053568093046806,0.0,0.3544192239994093,0.0,0.3819804920940957,0.060863781329184796,0.3388421683366669,0.0
gul,0.00433552658779135,0.5433881994668477,0.16898448187506432,0.16657825320346653,0.02977222852088346,0.0,0.28340553756483633,0.0,2.107198310752107,0.0,0.36320920237962007,0.11004174109852016,0.44423680497659923,0.12126981396912484,0.16470230691056997,0.10864439529772163,0.45207218270081384,0.06333934168690725,0.0,0.03950624875762809,0.10285327617564377,0.37608510654863103,0.10609412755668224,0.40276550280814405,0.09814624264853222
hat,0.26104964995203606,0.0,0.09687827035296515,0.15399642605821562,0.007651788811678273,0.0986598863295356,0.1892965852634223,0.3301244092611295,0.017640587413055187,2.845607180568379,0.10831045716863041,0.25948676554064676,0.07530421586294622,0.0,0.09321230998150476,0.0,0.3206155356169118,0.20993806354373135,0.06443649334013779,0.13542768698932317,0.3895049674495956,0.20206282785634144,0.30386988736314535,0.332585824123508,0.14982091369231298
