,acf,bzj,cab,djk,ewe,fin,fra,fuv,gul,hat,ibo,icr,jam,kor,kri,mai,mfe,mlg,por,sag,spa,srm,srn,tam,tpi
ibo,6.74571556897465,6.449156436746582,8.532673283235214,9.547844259955646,6.778082162184249,9.292863208784679,9.728933520111427,7.790844053667639,6.703856967669015,5.939725971109711,23.85755529629101,2.9221127538901497,4.386202820936775,6.742841583027816,3.84355356319009,6.603712049819896,10.037575768794937,9.256776755715913,6.6713346413817876,4.273743264149372,6.098436368863417,5.712058564709365,5.155217586202255,10.186903347522213,4.837813191811198
icr,7.649842894567903,10.809789364759057,7.378559184645351,9.805162448743902,5.162023578068562,9.47276065525286,9.801281717669752,7.963552410289915,7.861872214717391,4.60099048400946,8.77574902512035,16.396804507590986,10.889026048701119,6.947599395806395,5.430583913886026,5.5138654404843965,11.667860530963434,9.95237528597939,8.49492772451267,2.764487470531106,5.754624501200797,6.378365292905817,3.760152381625459,10.648909713165514,8.039859514321517
jam,7.551019541530338,10.102623240681197,7.118832859985573,7.421381821176524,4.117908085600338,8.967783430058587,9.2386520510144,7.711059748712453,7.674677108872354,6.993667652531093,8.36836679345148,10.990996089997223,15.634168351490608,6.936887638162566,8.903373032435765,5.561569824299146,9.842270597848172,9.604025489783687,8.291443686005561,3.9418201262349015,4.742307723103733,6.340927187217796,5.674010054286865,10.87602997591405,6.497142783109721
kor,7.4831673458350485,6.726021573892853,10.459692242430627,9.016979490551465,8.665771080389316,10.776258795415227,9.261473862812082,5.802246191238083,8.54338635688188,2.696169709743742,4.430003302345501,1.2704063088328297,5.673981054331121,19.050369028854416,2.8194542028831915,6.082081795265825,4.375550583817898,9.209890054251488,7.982317301179324,3.163394067315286,7.353063268625207,4.184912810409377,5.7191977771801525,10.569933160417243,6.603671326121048
kri,8.034898474411879,6.441885384394309,8.965187380759629,7.962915460855571,4.041071299630912,9.953248864869977,7.84693241728199,7.199935681181071,7.989681460245963,4.7673251926372,8.159950218412057,3.757182116987212,5.419049635958521,6.899071070873434,15.12176897677444,5.290446273515942,6.4467007492187065,8.148504258216951,8.304389162997367,3.710157079641335,5.330354388150602,6.070141827969048,5.028707123159984,11.468838840066178,5.466195511246032
mai,7.94950018392581,6.452204979089624,10.425516903588166,9.012149732188215,9.562884331906488,10.740083902417616,8.301257033202909,6.203283718474398,10.398074745717842,2.6444275620841555,4.6548022343710365,0.8901410702065601,5.055366059115536,6.627912482166648,2.3437706806807084,18.22832666233802,4.1740575083062845,8.11358881592114,6.653624361890441,3.558556766765925,7.0978228554006995,6.481962894017576,5.69651857192929,11.21450788193319,5.855473923322358
mfe,8.745842537095013,6.224475142094142,8.671649814928468,7.993650630775989,3.7407544274091036,9.03730234291189,9.449228661717985,7.532200627351875,7.978210158221269,10.214484689836677,8.091175424719884,5.9084124433658,5.866204854627603,6.533153804927337,6.628230481611447,5.445691086458456,19.662416787086368,8.795909843437657,8.292089144394751,3.6456357571217515,4.424890286870967,4.359539737197749,6.160498141861994,11.059434182084598,4.589584105293007
mlg,7.053023700393279,5.290883753820906,7.663775347640943,8.883747469614725,2.962722805369931,7.419400875786549,8.40074638456796,7.40643124972901,6.905494076809091,5.485515681074631,7.395099557638521,3.83074006712498,4.560356762849437,7.2146277620755885,2.480653916590705,6.79397373677022,7.72485499939453,24.59066800037963,7.656259086843494,4.437015857283393,4.748957214550447,6.1882453478543455,3.759234213791011,9.57761525457719,5.842265735974096
por,6.753425400732846,5.62163463934991,6.555059278525355,9.889935822607047,4.687931686635609,9.122674114375181,11.870033298420353,6.165624003362286,6.8688609244980565,5.958387455485508,7.459727409896252,4.522338280712422,3.3759942590530603,6.3117429432092615,3.9008253524784284,5.571308724418315,7.495357706737367,10.445570989455936,18.19245876748167,2.7473379242382903,13.227107122684187,4.84968488774036,5.506957825350598,11.276575568708642,4.243067224341172
sag,7.717084055301698,7.344484128784762,7.464687887018688,8.359162273700221,5.502673891522471,8.426127690836111,9.91803017353414,7.92965129372629,6.746477568674204,6.425939200388968,9.924161333248101,4.916467449722645,5.443654395006373,6.838540562107132,5.865603208299578,5.410092653953245,10.059015407328994,9.930701880044365,8.729830067876524,16.863867221836173,4.838620549490386,5.605154662797153,5.060132335699748,10.094443694027252,4.90380378458531
