,ace_Arab,ace_Latn,ary_Arab,arz_Arab,bam_Latn,ban_Latn,ben_Beng,bho_Deva,bjn_Arab,bjn_Latn,bug_Latn,crh_Latn,dik_Latn,dzo_Tibt,eng_Latn,fur_Latn,fuv_Latn,hne_Deva,ita_Latn,kas_Arab,kas_Deva,knc_Arab,knc_Latn,lij_Latn,lim_Latn,lmo_Latn,ltg_Latn,mag_Deva,mni_Beng,mri_Latn,nqo_Nkoo,nus_Latn,pbt_Arab,prs_Arab,scn_Latn,shn_Mymr,spa_Latn,srd_Latn,szl_Latn,taq_Latn,taq_Tfng,vec_Latn,zgh_Tfng
bug_Latn,6.9859290904323075,6.320844445987612,3.3418055715080475,3.1387107094852618,5.647924058650399,7.900145250510018,3.7781227349201933,4.392223408311108,2.897751696841147,6.4704860785866565,7.858629392084435,6.865858541625195,3.31579741074321,4.371563932336242,4.556053529692972,2.7308766858740916,5.339544707490661,4.315308236899417,3.6131263305107892,2.1655196802071184,4.063134587811888,3.8809917774447373,7.457816832974403,2.82020255642095,4.956098926228427,3.4212946956754955,2.021696886808443,5.4431690792402545,1.558619552178998,1.9739818721237405,8.159277754667322,3.157720126261655,6.090855113393272,3.1340094405142453,4.551991357624961,4.936915568903251,2.650558185566437,3.866271536875032,3.902304623872725,3.457698098455976,4.885038521845425,5.071281985777295,2.506743916786251
crh_Latn,6.836620447870017,4.7845147924539475,7.469633189089092,7.977677485580108,4.945164187870481,4.896886392848007,4.640566287966994,4.585300693130435,7.149782090197436,5.182645052998555,5.17230042533501,7.610673375297433,6.348623248128808,5.68713915585913,6.088799068870861,3.182467021304393,6.99892227650236,3.385398861770045,4.601721549757975,4.348312486004461,5.387793032682843,4.031346391291482,8.379366054012655,2.4770211107570295,4.7779830155558045,5.397386262661977,4.700588449313982,2.1565565508874123,5.834878575448889,2.7311658391022124,5.884317910547437,6.425136495378046,5.91256381293241,5.662750913561436,6.303520027967871,5.1745156123137015,3.4869094904576152,6.259686303095463,6.44646781924713,5.018534839269041,6.183166114408043,4.823959991706489,4.557172224435209
dik_Latn,5.80012198285772,5.6744044978258525,7.6045632939148815,8.229866637096205,7.347208639128018,5.242420386313923,5.829876001488884,5.139575077226925,6.835993602996733,5.582839672072477,6.150737592679747,7.874764578953926,8.082989709752125,5.043978335921315,6.693174282634015,3.3279297082135053,7.188861186237642,5.613873949785997,3.3852192511907866,4.48363448632274,4.895352460884919,3.3296416439726113,8.446864602199366,3.2574140590333664,5.051061684457511,5.573719635424522,5.05039486159977,2.1121770663302613,6.161078163912345,2.5868240669138673,5.539766154858547,6.3743836907965505,5.804172688274416,6.319218544686196,5.081923662502499,3.9396215107467527,3.3021890493980672,6.162389727787099,6.104777967645175,5.160240125758643,6.032582955164685,6.069600243274136,5.333851796292657
dzo_Tibt,8.12676552309457,10.076999255851826,8.252254758581195,8.369526316999975,6.108337904946571,6.88529144437931,6.4895017101326165,6.223239636475275,8.512201231179564,5.448385624422996,4.4366940524309335,8.949642835746547,9.23961694363108,7.821812805081442,11.804597982476462,8.304507278470105,8.294969867049472,5.417383349979344,13.390868903649352,7.477913512835686,6.129743425156032,7.829243593536636,7.705246643186765,3.942175423929746,6.217849757420744,7.9345590468606115,9.15835252284453,2.244823650722858,6.763724738198502,4.481355169178522,7.40852361284075,9.994849221623214,6.20024274821356,8.544339612875552,6.420258059173143,8.251109570530463,4.360866041750321,8.145640431419848,7.4081415246147975,7.62366258566428,6.140531356610433,9.700503275933889,8.950378070429782
eng_Latn,7.684719680836653,3.8373229708029033,4.550100007938332,3.1555735783286862,5.7875253952077195,5.570524355115928,3.318581145125833,3.937818481226026,3.230600990620696,3.32326390820496,4.5184823058533885,4.485142490771075,4.0468833159917095,3.5266485857946104,11.693534695049431,4.2118367730237365,5.3906794620302945,2.6999170833593786,2.937359832646605,3.3445050013416076,3.98433055747019,3.962847003467412,6.967390014776178,1.543345858110642,6.340623682524119,3.289295513452126,2.3389276549966893,4.346301264935977,1.3874776994138829,1.0725432943996653,8.0058049464225,5.234041719160907,5.402697250615374,3.4422306089684516,4.0173794027949,4.101545363281361,2.688127309475835,3.5841881387870353,4.3632707142356715,3.6902634270556747,4.891700599201568,3.864954252538684,1.5199555715139579
fur_Latn,7.727998854464069,5.102541861087846,7.473395183224284,6.237920447032243,5.425077577209476,6.6165658160222796,5.144428881236663,4.172264436495742,3.789264589425824,4.730622701361823,4.7167453429866555,8.232075327080812,5.089856728991599,5.395887577007052,5.919779318645311,10.373637229562414,5.646489876088102,4.923180186108899,5.372663484450286,4.789780362250498,4.468282078606818,4.287928244995346,8.213323899103814,5.148854170617358,5.345357999260439,7.53562795831893,2.521799289387933,3.397001311035542,4.139545432385933,1.5814292230151565,6.304503344566221,6.186086954399831,6.072047731044548,4.6637244349471585,6.263434493422791,5.83361566569055,4.056207653323429,5.809963068384367,5.558022625508716,4.082219354348352,5.329792330990914,8.76650758626312,3.8524090727279843
fuv_Latn,5.976028465651984,5.751921575668883,6.608375567540567,5.964892453275064,6.231973798905138,6.818845664381152,4.2387626498963735,5.2056723852096765,4.687913569002589,5.410457134257277,6.704351606078827,7.913151526729936,5.949035568685574,5.023025469824343,6.822745754458014,3.1498834105311144,7.944211755171812,4.816305516010487,4.209976502174763,3.956295640867206,5.320136927037605,3.4264446358450065,8.385965364699208,3.5639939517374133,6.0540948041783444,4.727789475534672,3.2651022369149976,3.593091750097245,4.227758893626485,3.8486268890026287,6.758674142369306,5.555250117794854,6.341868755710155,4.632874900019353,3.926987567483034,5.79796266041178,2.98345394795053,5.831282399850746,5.082961726928948,4.218631693518617,5.1823258545973605,6.313983210373377,3.598262223993808
hne_Deva,7.486344552537356,7.357051240483005,8.998831441845741,8.024805791653554,7.141434224434552,5.68491998396882,7.1814800804122125,8.397106687111421,5.534190038675819,5.547141042777223,4.484927849287831,7.015837005164717,9.789554862070396,7.214340270998791,9.917233374070369,8.15405844111084,7.371623197707147,9.9816349805446,11.710198784917901,7.547588214607302,6.410801674820586,6.22571913031725,10.244390852468074,5.445748934103559,7.462345634572744,8.611976044660775,8.60745664226434,6.298546333011289,6.5264313301293315,5.579540554084902,5.189726623741684,8.41336197634547,6.483713790830981,7.410778020794568,6.099053132652122,9.027233051424677,6.457588707897936,8.736000079642945,7.217606283351944,7.963837371058484,7.270781912507332,10.174108151534108,9.580848124706092
ita_Latn,7.20172509590709,5.137185448478551,6.238630690643182,5.5494226562560165,5.798050438644307,5.83840712588947,4.8314071573624,4.48826621032387,3.489770616028572,5.439058377516384,6.090457262491345,7.8067402140841455,4.116118106957253,4.9655776637472595,6.9566065526482825,5.875687462942011,5.1015497999314805,4.488397845461076,12.063393725065747,4.763315549232001,4.7871201441130475,4.253256993062986,7.4246985598725255,7.170117699963247,5.226759144101733,7.5428390525578966,2.232341594124638,3.7470538563983906,3.2971891368613315,2.737066983571667,7.714927834826897,5.6416327597609195,6.141369264261392,3.9722796634432087,8.746118833933798,6.521842411087864,4.7448723302324005,6.712987655848693,4.915821755536655,3.566097356202522,5.506805515265323,11.164205942215833,2.9611368702321252
kas_Arab,3.790748666091052,8.352446249963954,6.4642315674276665,5.106388497225375,6.388755835185328,4.826948748880825,6.993365112858685,6.055964647724449,3.564882439922211,5.573350428868004,4.300116896219505,6.76541920795442,9.492560257689664,7.444795175133978,11.219964249410014,6.957167235287469,6.827532860335113,3.91106814646985,11.794366211842668,7.535999810033736,6.353021129959456,3.491760986181652,9.911980619562257,4.061677308386111,7.332215451971563,8.169202720638873,9.033700652475007,2.240763053004912,6.506097283360377,3.6684811199848393,7.902651722447908,8.60782542685957,4.550952819654001,6.462266924462605,7.990047225113724,9.424521576631257,5.359892190986322,8.15012042167438,6.781476406010173,7.777364830132784,7.395367869706044,8.918488355661006,9.719148217649957
