,ace_Arab,ace_Latn,ary_Arab,arz_Arab,bam_Latn,ban_Latn,ben_Beng,bho_Deva,bjn_Arab,bjn_Latn,bug_Latn,crh_Latn,dik_Latn,dzo_Tibt,eng_Latn,fur_Latn,fuv_Latn,hne_Deva,ita_Latn,kas_Arab,kas_Deva,knc_Arab,knc_Latn,lij_Latn,lim_Latn,lmo_Latn,ltg_Latn,mag_Deva,mni_Beng,mri_Latn,nqo_Nkoo,nus_Latn,pbt_Arab,prs_Arab,scn_Latn,shn_Mymr,spa_Latn,srd_Latn,szl_Latn,taq_Latn,taq_Tfng,vec_Latn,zgh_Tfng
lij_Latn,0.04884872086593722,0.06770926454453699,0.22818320394041725,0.22482436116001678,0.16119245286182132,0.3029555602311342,0.07639294310521626,0.07029362031292102,0.09300628415599843,0.18292438645286765,0.057620220544738074,0.049900337619254845,0.09042247135544959,0.05477607331529987,0.17992315668976241,0.12201186951618344,0.0363584414814423,0.07650437753583288,0.6680326969898917,0.09704928849284179,0.08076507575180755,0.03447529818364344,0.049392511980153146,0.528426936927383,0.02712204301018016,0.2014080660990205,0.05054242960216791,0.04830073701362291,0.06846364171040603,0.04616928053602174,0.10962285252568126,0.06300146483479203,0.09504693085025603,0.13223681502772025,0.26847494448003234,0.2095460534682239,0.18343532162979376,0.11353585140890299,0.1746883508908958,0.05085155865615933,0.09285586447918111,0.4685779240575017,0.07202453281181462
lim_Latn,0.10100852432588873,0.0656077422151592,0.1895218952942678,0.14153522370698823,0.08042941494091493,0.23935868443428293,0.0841949171340435,0.07568014202572346,0.07124741074571402,0.11681782412466248,0.04661727852345648,0.05054700203857958,0.03921763171536787,0.03752101068328278,0.08466251671762208,0.11100878032898853,0.040402730784426535,0.07763487241506654,0.18924971983615277,0.07433612277694096,0.036035401793483204,0.02410270873519417,0.03620454171942142,0.07613605964805242,0.12136874197747351,0.0772987381847611,0.0796570801651975,0.0522340917541578,0.06605410616542753,0.03567308511671613,0.16264275635961534,0.053041687412611255,0.11647458265059411,0.11882416398582417,0.16185696813942754,0.14891800656772006,0.10196174455468365,0.05651258389349358,0.06121739351482685,0.027361123534851775,0.10177319232465167,0.1964217133282723,0.056377742346865746
lmo_Latn,0.06921250170531008,0.05605208287347365,0.20449347042325489,0.1596164002016674,0.09046516257578642,0.16790860985207146,0.06844212365831262,0.08830766823784271,0.08137023874192426,0.11332024922872579,0.018846785944254332,0.03463079249287924,0.056786941426239246,0.06753188490336932,0.11853448152545441,0.2652066458606142,0.04796362443444554,0.08272874435929621,0.2699553349751146,0.08422452435109007,0.05764652436879003,0.03921577263686916,0.0493304409532769,0.10977263700147177,0.02529695516107314,0.2688952920150357,0.04075623428642748,0.056546605735427524,0.07422788998109768,0.027952781599240462,0.11344668950978508,0.06241821985661093,0.10951838241408511,0.09425094164029384,0.20778880894641807,0.1457941706719065,0.1487738591045967,0.0993033605752579,0.06641988459490726,0.0734159491174323,0.14084172843882525,0.4219563769278581,0.07450515439677328
ltg_Latn,0.06272487500167752,0.07344973912765422,0.1572306981697879,0.12177901746399529,0.09612403880135496,0.062494435569496506,0.0691259638972648,0.08906749187665318,0.10763234164487794,0.0711453590222134,0.038513551791991306,0.05004807083876242,0.029275644045819695,0.07146369614669018,0.05495304000367834,0.061742182694480466,0.03261538503428815,0.06736610397909365,0.07458439985989157,0.06538652025105458,0.11991064246012505,0.028661691711246835,0.05548795161526783,0.049054656582399526,0.038378041346349784,0.05781795026529178,0.34755050231348167,0.06803366416835283,0.09052125503237436,0.025207592901669202,0.22381475425000932,0.05113113042124659,0.09209054213433629,0.14308596854396563,0.06718039250432747,0.13169350505327662,0.0714600565305588,0.06237835759310251,0.10646198291471613,0.023477326028206413,0.12689065055986126,0.06904926066772797,0.06762431630096198
mag_Deva,0.08950215902935867,0.0981644696126026,0.21569511891708673,0.1003493412849634,0.12554092147118082,0.12361272361087695,0.04391442840903946,0.2158830750124234,0.015843536406728847,0.05018138908267941,0.017894049556908608,0.04802440725436646,0.08634770974413251,0.062409529127148346,0.1147265155822754,0.1531158396851416,0.0433492283543886,0.3744838435756046,0.10950853092202524,0.054095321357363814,0.17954549887233925,0.03440458517351174,0.06567910676766486,0.05514938573399706,0.07632196190412233,0.1234205344214204,0.05763131436667162,0.18695086151818888,0.0818928965395236,0.07444367721128503,0.036946174331499916,0.10577778553654903,0.12917108542857866,0.13596011397788835,0.06019949245082983,0.3092058677488464,0.14073293640651713,0.1265405724237358,0.061686903511553946,0.07954090762289695,0.012648300664251516,0.168336046640641,0.1513159682653279
mni_Beng,0.09740580070742544,0.10276596054772884,0.17354571384461331,0.11415343449829231,0.14104370266234978,0.10240358119701172,0.07154565471367946,0.0833533200335235,0.029763797105688616,0.0561463655990476,0.01805570330504351,0.06609001266415998,0.11692829080039288,0.04954355875840764,0.13942316153401926,0.14645186056101953,0.059950325379737934,0.03776378280357417,0.13132017855130843,0.07983830188423927,0.09489806698500373,0.04170091721908839,0.043869242229716165,0.054509989029403585,0.12913637343976492,0.10668650653043084,0.07447913726627704,0.0729982782436392,0.16344780423513436,0.18041410171369182,0.04459601239009703,0.0988102736585887,0.1370261498293672,0.14295998958813194,0.04588245201423484,0.31801953120401516,0.168776422749419,0.11027477135494364,0.05942132342364631,0.06341031135945747,0.025081382751679177,0.17539057042775688,0.16926060079786306
mri_Latn,0.0579061046932005,0.1094815307133429,0.13867321005928912,0.13048804410112838,0.09326576375344783,0.14517816491710853,0.11285692551756589,0.10490018326753055,0.08096747371757679,0.07096406579135997,0.07879418886591107,0.029119164388296877,0.036705153814146206,0.06774180464954672,0.05405527924268879,0.029395021596847835,0.04089502003058122,0.12368984813467192,0.12670248608933454,0.06479999131590436,0.0802546007022351,0.02864818403663008,0.026001237275096723,0.06792374462332146,0.03623381093776087,0.035325506827842836,0.08152844142003961,0.06052866736055682,0.04189373709662163,0.5256909300857997,0.14371237442666746,0.03631031726899635,0.1228239792882102,0.16706081258869765,0.04146440942671211,0.09679487894490114,0.07052946160345938,0.07063457022630595,0.045311146353644104,0.04099219061939502,0.10800241836210431,0.0800014520631898,0.06127989412657661
nqo_Nkoo,0.07054720942876165,0.09108359542713193,0.24932225895478405,0.07739971919854247,0.08573055164609754,0.05077157844417076,0.04785473626766869,0.05230268785721737,0.01586002482483786,0.030484165583942433,0.009812502750654798,0.05110082455343854,0.11399689541585953,0.06549976953924715,0.06845415841299261,0.08526675022932137,0.03895601042934462,0.019822652953879846,0.05407939155970963,0.05235102225030121,0.021586558501608333,0.0399905187292102,0.017450458930489507,0.05964403848245486,0.08295521477629224,0.09326397830343955,0.06544203279418322,0.0633131929693687,0.05244229979314761,0.05377854105165602,0.2288943498882884,0.0700934610541017,0.15381875746316123,0.09096986587293868,0.05165710875823833,0.2170743419082334,0.05214665667505442,0.07427313625272736,0.025734656610241692,0.042615389317357075,0.013695066657286386,0.0751406486662283,0.1501013625459876
nus_Latn,0.15353392321148535,0.06958347023833937,0.07775894116705598,0.12106024088606532,0.1064338841292943,0.06224224941914326,0.05796487339329324,0.046921364457955764,0.02415564784207122,0.049396553498206035,0.05199150758108734,0.039580946694764786,0.06519708321276237,0.06908754740608472,0.09193886705984215,0.028799973114885906,0.06134036814435369,0.061146105295083075,0.061117169802243444,0.029972503064757575,0.12537268807612306,0.05437402399272439,0.051631000011576236,0.02961208010952205,0.049331194018358816,0.059813712553853295,0.055046523556641413,0.06454351311123348,0.07222675783805231,0.038391655057494124,0.07576628714328462,0.11454472499722407,0.06310938647821898,0.12314098903256339,0.08964604086432437,0.05516205004245851,0.03610931476544127,0.05243400064356107,0.08588852889685328,0.038358718619891256,0.022581468700829693,0.1581402184875824,0.051677473662186904
pbt_Arab,0.058593103605273485,0.07882628131691079,0.1193979845890749,0.10485812134115284,0.15510241788785006,0.16334622587285377,0.057723685785333365,0.06732823981712997,0.017751784026554283,0.13658283742334096,0.010852899836212753,0.06174122630736599,0.08818637292542823,0.0802206892171587,0.06666880511601384,0.14551244836963742,0.05386419188039543,0.035276576098450314,0.1567703571352447,0.09794430311192225,0.024497803359268263,0.013037297199567623,0.05712291447194992,0.07908914202861964,0.06610924722646394,0.09242450630117674,0.060056500821956384,0.07097441542728918,0.0752972996004594,0.1373818354307865,0.06738764588336314,0.09476163524306162,0.2269132341943429,0.11095221061269916,0.052972766001030326,0.23158639847130552,0.06933783068824174,0.14298186086292325,0.04009237546054296,0.052989201963251215,0.004732015177462074,0.22835561883425182,0.19710543436589384
