,bul,ces,dan,deu,eng,fin,fra,hrv,hun,ita,lav,lit,nld,nob,pol,por,ron,slk,spa,swe
bul,34.105687062252784,0.6294317876304216,0.5925883017650406,0.31237675416620725,0.8489517588299265,0.9123275283949184,0.27372335283452287,1.2131726172393549,0.35405413637360805,0.5215857941916848,0.2734926447967485,0.71063142594185,0.7275858280671876,0.8577329233101336,0.5334317680000966,0.6102385696710444,0.377719904762122,0.6856976886827262,0.34350648227873926,0.2733428298100171
ces,1.567904005929401,30.740416880021208,2.1504376067974995,1.6049039320901564,2.038392039115765,2.0747788161728504,1.777320221465331,4.293121926490642,2.2814881758107592,1.9296045459954847,2.2037453232976363,2.2598471837108445,1.8527816626712292,2.2359382341508116,3.1610064325245473,2.241182778789801,1.9820184776746546,14.172787358971087,1.9427479411560409,2.4924488479280438
dan,1.7005466217864411,3.1201578852432554,33.993025823521705,2.8824009554746075,3.9917410319884254,2.0449473675041556,2.494560663155419,3.0211036877007977,2.1240906453915676,2.686748108761284,2.346485727400441,2.3539345025263527,3.9349327989363294,20.64656732084712,2.3661129253921263,2.3551448750116584,2.73273619379181,2.6038837067592064,2.183412471351706,10.225417381339865
deu,1.6176025522981732,2.0785681429979075,2.995025553850801,31.135692833275783,2.9199803779487157,2.0161566350263898,2.1014704236848396,2.071283009586254,1.9214949342141368,2.2747292207962118,2.1699639047064037,1.6738393779410674,3.789639606531976,3.0500267620367936,1.938338671481755,2.2301372096922245,2.3674729728975143,1.9729200171783905,2.1431631693417956,3.1497462462757495
eng,2.148401978357555,3.072721360843823,4.36529292235327,2.996901625984206,40.17937195708339,2.342394127267144,4.5000531101481815,2.5716473435272493,2.5464500302063264,3.823166614262118,2.2838184816716094,1.9531864260888465,5.52129494990463,4.27385867509781,2.71537209840867,3.2125825596082542,4.216435056468246,2.6123528627970254,3.086200121023022,4.123800843634617
fin,1.7012534428833204,2.407382766053238,2.3158368901979483,2.1097649899914095,2.3472773976772983,25.92776897308493,2.128644269075349,2.3552461790816466,2.008835093321914,2.2639665250931222,2.2438474456342496,2.018317300596865,2.2515546840385494,2.6038885257353495,1.9207266136738421,2.157180297987236,2.2258422794934307,2.4646050918023024,2.095407506265657,3.1832270169428654
fra,1.5573059765521293,2.387697706906459,2.6637476796908626,1.9755603932868628,4.548386732251571,1.5458027458797048,34.946768762609594,2.0841053737031174,1.8535112261670146,4.204746421733754,1.872267837576302,1.7811691831364365,3.0829289829086477,2.5950057725416933,1.9909231637196418,3.8677293168042315,3.8445869075484156,2.2194325677939535,3.933751079206459,2.745477122166892
hrv,1.5758882248017205,6.5230551346357615,2.9733111220109825,1.9511726605192932,2.446895001548579,2.1029814617423233,2.0398508156152197,30.82581968053647,2.078865380269412,2.245986690968014,3.3199348776723516,3.862241575029495,2.3883941649491085,3.0764337343574883,4.125858307925868,2.3600609297153907,3.1331858820759324,5.854953658202078,2.1998826333367583,3.1129988590108804
hun,1.5160173263521795,2.8701375420453346,1.6964577144001725,1.6121990269498978,2.1698054264920605,1.6564335157876497,1.82432501736473,2.3408341937182042,27.248278506202915,1.8828605083694274,1.926335592315886,1.7524582900575076,1.8068296408462503,2.106870845222425,1.6721867677246571,2.4678448625745064,1.89779976096372,3.2787636489478054,1.8804706551198898,2.064875072999061
ita,1.7347312793224514,3.117870517408453,3.2196439557854832,2.269121399175888,4.312063480414109,1.8675581507038879,4.615357451129491,3.1904864501876036,2.1019567545784663,34.88675744582515,2.4963427923505037,2.586385113601936,3.020134863229697,3.28343490882908,2.777075005259924,6.091311487589903,6.15984023577456,2.533256614482144,6.631817415553602,3.1401751892509138
lav,1.5051850342997608,2.9020272048388662,1.9061010432226144,1.4372431912099213,1.9102426329480284,2.0713318341537033,1.4780946048744656,3.004022701169248,1.9044122117280367,1.7675148177210422,28.223350625994733,4.024949591680528,1.6215204257053584,2.231434413959371,2.627405791672148,1.9343109571792976,2.1314413929620155,2.9155490707718634,1.7766791865917675,2.434470726057956
lit,1.5071907202435375,3.354648089469613,2.423845014677,1.5135463724004934,2.17173551850453,2.257004041414257,1.736021710173488,3.7766363828011666,1.8023010372919934,2.0409119711168335,3.9018316435792393,25.84649189489303,1.8257846040137142,2.647468974416075,2.9423287898926684,2.1093256643150946,2.321319467018389,3.5409667320529703,1.837943553561387,2.7872632853457215
nld,1.6489623824240942,2.8817729008991844,4.532562385517596,3.497876038684966,4.644269424635053,2.198990055107725,2.7566641949021577,2.671793187061393,2.5172518315990606,3.1880482056538018,2.2439835967872512,2.1321432220916328,34.0965587656259,4.173283895146665,2.418324231043628,2.6400345520546873,3.6222946370600013,2.5835575040805594,2.4349035763204308,3.892186471959601
nob,1.7671334370525025,3.1129523088740427,20.087167687050936,2.7853778162150733,3.8834539065308613,2.15417571135714,2.4059354497448338,3.1167617898771507,2.2579877053228747,2.722864520492135,2.3420095898579647,2.4320126911498736,3.641635016432854,34.01366815546981,2.3898871497240375,2.377744626358368,2.7746396291378246,2.685372070347239,2.27175985132829,10.980266600007361
pol,1.4726538401946556,4.57697595890853,2.1159594638799613,1.7788771307066114,1.989526037736816,1.644343538191357,1.632882975041189,3.718119559161,1.8158972004478509,1.9313357078249802,1.982281208243398,2.709424110699042,1.8757141519048006,2.099398222422501,29.48570115278293,1.9646228500465104,2.3274451820267883,4.70068412714569,1.7738900337302534,2.1795076156418887
por,1.6941951063281728,2.914122515693875,2.412601362960883,1.8374472951010028,3.3478816569982053,1.8023778349452533,3.700274413081983,2.786487579580995,2.0034639382192205,5.854844281400254,2.420367893055505,2.4287570915161183,2.711378756411036,2.6594408951491086,2.4813932301674875,35.70572865351542,5.066771636944587,3.180046288156369,11.915488914440832,2.699832268133103
ron,1.641439266435376,3.024475660078444,2.6178510197992795,2.0175038875860656,3.896404229507059,1.808150129077041,3.6293028374484404,3.2041609087923497,1.8682983002829259,4.10315421998674,2.5398739905248835,2.3165021362278955,2.6641214802201025,2.824243923242559,2.6958810291600184,3.9195745740922767,34.04241447767381,3.134997392548758,3.9041051675992726,2.8823737244105256
slk,1.5316905396372777,13.944523799930515,1.9903342982085084,1.555214048529031,2.1816228080115065,1.9270344393450998,1.8309976200329494,4.315724027851553,2.219753464333534,1.9446688121055482,2.0181627497480195,2.492358572491163,1.988855778795033,2.2274367763611647,3.3137623969888192,2.2022081769277237,1.9947832736833533,30.221495433018,1.9523331098610948,2.396319122239314
spa,1.5782903781384383,2.61388365005965,2.3800135056900196,1.8036616872670628,3.706855306612371,1.719934538893519,4.507293138129393,2.5170480935602173,2.0512509939029524,5.666238892991721,2.1549994295714905,2.2217449813921366,2.824433041356359,2.5314397427120436,2.1323340497951446,11.853056066668936,6.046175719402534,2.37988834076576,35.35964559329217,2.5098229488726567
swe,1.7251203397960053,2.9699024068020696,9.520413717503748,3.0702525057571592,3.443383756707191,2.1960407233148334,2.4784433448154686,2.907333703380827,2.217508867315482,2.536262316692177,2.3258391553004767,2.1249408817328277,3.267669499576151,10.243770166690666,2.2817395879625177,2.214805025733148,2.675770262735882,2.7132843763098986,2.170867774247897,33.6336258288928
